LOCAL,SEXO,IDADE,ANO,Previsao,Lower_95,Upper_95
Amazonas,Mulheres,50-54,2020,0.0042117532918496,0.0040771003499478,0.0044486858005174
Amazonas,Mulheres,55-59,2020,0.0061021602676372,0.0057854232873909,0.0063541459943623
Amazonas,Mulheres,60-64,2020,0.0091717521932911,0.0084502408265305,0.0100202430274599
Amazonas,Mulheres,65-69,2020,0.0138179812253789,0.0126504420982757,0.0148601501888787
Amazonas,Mulheres,70-74,2020,0.0207933395607011,0.0200941221078931,0.0212989595562616
Amazonas,Mulheres,75-79,2020,0.0372810412033094,0.0360735819431624,0.0383968484003297
Amazonas,Mulheres,80-84,2020,0.0653133788407781,0.063069797183479,0.0666667398862717
Amazonas,Mulheres,85-89,2020,0.115000463512217,0.11149301495561,0.117436237108659
Amazonas,Mulheres,90+,2020,0.182943595464518,0.178869344183914,0.186335900002459
Amazonas,Mulheres,0,2021,0.0147675408742884,0.013390476318721,0.0173579818862772
Amazonas,Mulheres,1-4,2021,0.0007730335822304,0.0006612914154513,0.0008500312072099
Amazonas,Mulheres,5-9,2021,0.0003218646069261,0.0002853207386636,0.0003441028033044
Amazonas,Mulheres,10-14,2021,0.0003027492186448,0.0002621778106321,0.0003223007609846
Amazonas,Mulheres,15-19,2021,0.0005926742797085,0.0005729928159849,0.0006198593329926
Amazonas,Mulheres,20-24,2021,0.0006425984704359,0.000588645517137,0.0006800792717687
Amazonas,Mulheres,25-29,2021,0.0008068099069451,0.0007354504820989,0.0008423892513118
Amazonas,Mulheres,30-34,2021,0.0010874846520289,0.0010430503356695,0.0011515269190548
Amazonas,Mulheres,35-39,2021,0.001432370099036,0.001265623100061,0.0015619559651272
Amazonas,Mulheres,40-44,2021,0.001958544728606,0.0018941704017514,0.00209629079716
Amazonas,Mulheres,45-49,2021,0.0026176822686123,0.0023708894136225,0.0028436027996382
Amazonas,Mulheres,50-54,2021,0.0041855092897826,0.0040508563478808,0.0044224417984504
Amazonas,Mulheres,55-59,2021,0.0059906444848253,0.005673907504579,0.0062426302115504
Amazonas,Mulheres,60-64,2021,0.0089386797187533,0.0082171683519927,0.0097871705529221
Amazonas,Mulheres,65-69,2021,0.0134446862647479,0.0122771471376447,0.0144868552282476
Amazonas,Mulheres,70-74,2021,0.0203580367628887,0.0196588193100807,0.0208636567584493
Amazonas,Mulheres,75-79,2021,0.0367637726865288,0.0355563134263817,0.0378795798835491
Amazonas,Mulheres,80-84,2021,0.0651373314666068,0.0628937498093077,0.0664906925121004
Amazonas,Mulheres,85-89,2021,0.115012494735506,0.1115050461789,0.117448268331948
Amazonas,Mulheres,90+,2021,0.18244363611594,0.178369384835336,0.185835940653881
Amazonas,Mulheres,0,2022,0.0144895097550877,0.0131124451995204,0.0170799507670765
Amazonas,Mulheres,1-4,2022,0.0007409535812858,0.0006292114145067,0.0008179512062653
Amazonas,Mulheres,5-9,2022,0.0003231321901255,0.000286588321863,0.0003453703865038
Amazonas,Mulheres,10-14,2022,0.0003009179177477,0.000260346509735,0.0003204694600875
Amazonas,Mulheres,15-19,2022,0.0005850411726664,0.0005653597089429,0.0006122262259506
Amazonas,Mulheres,20-24,2022,0.0006432521013999,0.000589299148101,0.0006807329027327
Amazonas,Mulheres,25-29,2022,0.0008053737837971,0.000734014358951,0.0008409531281639
Amazonas,Mulheres,30-34,2022,0.0010843969096528,0.0010399625932934,0.0011484391766787
Amazonas,Mulheres,35-39,2022,0.0014284538153693,0.0012617068163943,0.0015580396814605
Amazonas,Mulheres,40-44,2022,0.001920488394896,0.0018561140680414,0.00205823446345
Amazonas,Mulheres,45-49,2022,0.0025419334705504,0.0022951406155607,0.0027678540015763
Amazonas,Mulheres,50-54,2022,0.0041615198159203,0.0040268668740186,0.0043984523245881
Amazonas,Mulheres,55-59,2022,0.0058864343843692,0.0055696974041229,0.0061384201110944
Amazonas,Mulheres,60-64,2022,0.0087166536363628,0.0079951422696022,0.0095651444705316
Amazonas,Mulheres,65-69,2022,0.0130834577417009,0.0119159186145977,0.0141256267052006
Amazonas,Mulheres,70-74,2022,0.0199384411348279,0.0192392236820198,0.0204440611303884
Amazonas,Mulheres,75-79,2022,0.0362517958627002,0.0350443366025532,0.0373676030597205
Amazonas,Mulheres,80-84,2022,0.0649697000171971,0.062726118359898,0.0663230610626907
Amazonas,Mulheres,85-89,2022,0.115014823059646,0.11150737450304,0.117450596656088
Amazonas,Mulheres,90+,2022,0.182443515106296,0.178369263825692,0.185835819644237
Amazonas,Mulheres,0,2023,0.0142110564156052,0.0128339918600378,0.016801497427594
Amazonas,Mulheres,1-4,2023,0.0007102935973313,0.0005985514305523,0.0007872912223108
Amazonas,Mulheres,5-9,2023,0.0003180822127623,0.0002815383444998,0.0003403204091406
Amazonas,Mulheres,10-14,2023,0.0002987424059572,0.0002581709979445,0.000318293948297
Amazonas,Mulheres,15-19,2023,0.0005777825645051,0.0005581011007815,0.0006049676177892
Amazonas,Mulheres,20-24,2023,0.0006436014940351,0.0005896485407362,0.0006810822953679
Amazonas,Mulheres,25-29,2023,0.0008048924805287,0.0007335330556826,0.0008404718248954
Amazonas,Mulheres,30-34,2023,0.0010809349904849,0.0010365006741255,0.0011449772575108
Amazonas,Mulheres,35-39,2023,0.0014270037821957,0.0012602567832206,0.0015565896482869
Amazonas,Mulheres,40-44,2023,0.0018829146272155,0.0018185403003609,0.0020206606957695
Amazonas,Mulheres,45-49,2023,0.0024700824577537,0.002223289602764,0.0026960029887796
Amazonas,Mulheres,50-54,2023,0.0041391655645911,0.0040045126226894,0.0043760980732589
Amazonas,Mulheres,55-59,2023,0.0057880142617427,0.0054712772814964,0.0060399999884678
Amazonas,Mulheres,60-64,2023,0.008504749384461,0.0077832380177004,0.0093532402186298
Amazonas,Mulheres,65-69,2023,0.0127336356323809,0.0115660965052777,0.0137758045958806
Amazonas,Mulheres,70-74,2023,0.0195327689342838,0.0188335514814758,0.0200383889298443
Amazonas,Mulheres,75-79,2023,0.0357468695180234,0.0345394102578764,0.0368626767150437
Amazonas,Mulheres,80-84,2023,0.0648067889732401,0.0625632073159409,0.0661601500187337
Amazonas,Mulheres,85-89,2023,0.115020409594663,0.111512961038057,0.117456183191105
Amazonas,Mulheres,90+,2023,0.182443511124163,0.178369259843559,0.185835815662104
Amazonas,Mulheres,0,2024,0.0139433322740189,0.0125662677184515,0.0165337732860076
Amazonas,Mulheres,1-4,2024,0.0006809881961027,0.0005692460293237,0.0007579858210822
Amazonas,Mulheres,5-9,2024,0.0003117081434988,0.0002751642752363,0.0003339463398771
Amazonas,Mulheres,10-14,2024,0.0002964268201807,0.0002558554121679,0.0003159783625205
Amazonas,Mulheres,15-19,2024,0.0005707379704261,0.0005510565067025,0.0005979230237102
Amazonas,Mulheres,20-24,2024,0.0006437891824385,0.0005898362291397,0.0006812699837713
Amazonas,Mulheres,25-29,2024,0.0008047767197204,0.0007334172948743,0.0008403560640872
Amazonas,Mulheres,30-34,2024,0.0010774447381999,0.0010330104218405,0.0011414870052258
Amazonas,Mulheres,35-39,2024,0.0014264786749131,0.0012597316759381,0.0015560645410043
Amazonas,Mulheres,40-44,2024,0.001845630863449,0.0017812565365944,0.001983376932003
Amazonas,Mulheres,45-49,2024,0.0024019020785802,0.0021551092235904,0.0026278226096061
Amazonas,Mulheres,50-54,2024,0.0041179987675587,0.003983345825657,0.0043549312762265
Amazonas,Mulheres,55-59,2024,0.0056943470934615,0.0053776101132151,0.0059463328201866
Amazonas,Mulheres,60-64,2024,0.0083021618895918,0.0075806505228313,0.0091506527237606
Amazonas,Mulheres,65-69,2024,0.0123946865487316,0.0112271474216284,0.0134368555122313
Amazonas,Mulheres,70-74,2024,0.0191395720975439,0.0184403546447358,0.0196451920931044
Amazonas,Mulheres,75-79,2024,0.0352497700824504,0.0340423108223034,0.0363655772794707
Amazonas,Mulheres,80-84,2024,0.0646468483833105,0.0624032667260113,0.0660002094288041
Amazonas,Mulheres,85-89,2024,0.115023939456556,0.11151649089995,0.117459713052998
Amazonas,Mulheres,90+,2024,0.182443510993051,0.178369259712447,0.185835815530992
Amazonas,Mulheres,0,2025,0.013690212266406,0.0123131477108386,0.0162806532783948
Amazonas,Mulheres,1-4,2025,0.0006529766743197,0.0005412345075406,0.0007299742992992
Amazonas,Mulheres,5-9,2025,0.0003087753635232,0.0002722314952607,0.0003310135599015
Amazonas,Mulheres,10-14,2025,0.0002940733371962,0.0002535019291834,0.0003136248795359
Amazonas,Mulheres,15-19,2025,0.0005638384468032,0.0005441569830797,0.0005910235000874
Amazonas,Mulheres,20-24,2025,0.0006438902716426,0.0005899373183438,0.0006813710729754
Amazonas,Mulheres,25-29,2025,0.0008047650899172,0.0007334056650711,0.000840344434284
Amazonas,Mulheres,30-34,2025,0.0010740395482789,0.0010296052319195,0.0011380818153048
Amazonas,Mulheres,35-39,2025,0.0014262900684042,0.0012595430694292,0.0015558759344954
Amazonas,Mulheres,40-44,2025,0.0018091212797863,0.0017447469529317,0.0019468673483403
Amazonas,Mulheres,45-49,2025,0.0023371208317876,0.0020903279767979,0.0025630413628136
Amazonas,Mulheres,50-54,2025,0.0040977073913213,0.0039630544494195,0.0043346398999891
Amazonas,Mulheres,55-59,2025,0.0056047263186145,0.0052879893383681,0.0058567120453396
Amazonas,Mulheres,60-64,2025,0.008108192695283,0.0073866813285224,0.0089566835294518
Amazonas,Mulheres,65-69,2025,0.0120661624058941,0.0108986232787909,0.0131083313693938
Amazonas,Mulheres,70-74,2025,0.0187577133184892,0.0180584958656812,0.0192633333140498
Amazonas,Mulheres,75-79,2025,0.0347608045751487,0.0335533453150016,0.035876611772169
Amazonas,Mulheres,80-84,2025,0.0644890544550613,0.0622454727977621,0.0658424155005548
Amazonas,Mulheres,85-89,2025,0.115027595003766,0.11152014644716,0.117463368600208
Amazonas,Mulheres,90+,2025,0.182443510988734,0.17836925970813,0.185835815526675
Amazonas,Mulheres,0,2026,0.0134526259363204,0.0120755613807531,0.0160430669483092
Amazonas,Mulheres,1-4,2026,0.0006262016187142,0.0005144594519351,0.0007031992436937
