Ano,faixa_etaria,nMx,Local,sexo,ax,n,nqx,lx,dx,Lx,Tx,ex
2042,15-19,0.0003235615234166,Brasil,Mulheres,2.5,5,0.001616500024057,98533.89422818756,159.280042390303,492271.271034962,6600785.592153354,66.99000018072023
2042,20-24,0.0005578898948397,Brasil,Mulheres,2.5,5,0.0027855643786531,98374.61418579724,274.02882103970063,491187.998876387,6108514.321118392,62.094417057447565
2042,25-29,0.0005009409182268,Brasil,Mulheres,2.5,5,0.0025015717420204,98100.58536475756,245.4056522241448,489889.4126932274,5617326.322242005,57.260884849521176
2042,30-34,0.0004559409607637,Brasil,Mulheres,2.5,5,0.0022771092353873,97855.1797125334,222.826933453898,488718.8312290323,5127436.909548777,52.39821667704779
2042,35-39,0.0008393470552247,Brasil,Mulheres,2.5,5,0.0041879474227819,97632.3527790795,408.8791602012817,487139.5659948944,4638718.078319745,47.5120996911356
2042,40-44,0.0013306599352149,Brasil,Mulheres,2.5,5,0.0066312398630583,97223.47361887824,644.7121738865031,484505.5876596749,4151578.512324851,42.7014007810427
2042,45-49,0.001735711806376,Brasil,Mulheres,2.5,5,0.0086410630440173,96578.76144499172,834.5431663592889,480807.4493090604,3667072.924665176,37.969765503296784
2042,50-54,0.003191857792905,Brasil,Mulheres,2.5,5,0.0158329476710043,95744.21827863244,1515.9131978068074,474931.30839864514,3186265.475356116,33.27893352352124
2042,55-59,0.0041230624137431,Brasil,Mulheres,2.5,5,0.0204049845070308,94228.30508082562,1922.72710529802,466334.7076408831,2711334.166957471,28.77409462721193
2042,60-64,0.0073463750696055,Brasil,Mulheres,2.5,5,0.0360694265088292,92305.5779755276,3329.4092611433016,453204.3667247798,2244999.459316588,24.32138456369116
2042,65-69,0.0125150289536082,Brasil,Mulheres,2.5,5,0.060676717574892,88976.1687143843,5398.781859978641,431383.88892197487,1791795.0925918084,20.13792140616343
2042,70-74,0.0164118117340121,Brasil,Mulheres,2.5,5,0.0788249097242007,83577.38685440566,6587.979973783125,401416.9843375705,1360411.2036698335,16.277264160456596
2042,75-79,0.0276888127545781,Brasil,Mulheres,2.5,5,0.1294811177138126,76989.40688062253,9968.674455026505,360025.3482655464,958994.219332263,12.45618401527954
2042,80-84,0.0463025066676198,Brasil,Mulheres,2.5,5,0.2074938230275425,67020.73242559603,13906.3879930929,300337.6921452478,598968.8710667166,8.937068417323998
2042,85-89,0.0924640383436633,Brasil,Mulheres,2.5,5,0.3755159002255421,53114.34443250312,19945.280864460925,215708.5200013633,298631.1789214688,5.622420498872289
2042,90+,0.1895212359026282,Brasil,Mulheres,2.5,5,1.0,33169.0635680422,33169.0635680422,82922.65892010549,82922.65892010549,2.5
2043,0,0.0114340375519659,Brasil,Mulheres,0.0850153051455047,1,0.0113156535314268,100000.0,1131.5653531426844,99434.21732342866,8091512.537297639,80.91512537297639
2043,1-4,0.0004790836325269,Brasil,Mulheres,1.5393568690038844,4,0.0019140781117574,98868.43464685732,189.2419067012745,395095.2547740268,7992078.31997421,80.83548959301997
2043,5-9,0.0001178687787535,Brasil,Mulheres,2.5,5,0.0005891702818135,98679.19274015604,58.13884779585496,493250.6165812906,7596983.065200184,76.98667626117195
2043,10-14,0.0001698601998976,Brasil,Mulheres,2.5,5,0.000848940496482,98621.0538923602,83.72340645496031,492895.9609456636,7103732.448618893,72.03058746839443
2043,15-19,0.0003181258474147,Brasil,Mulheres,2.5,5,0.0015893651917024,98537.33048590524,156.6118031575826,492295.12292163225,6610836.487673229,67.08966495310973
2043,20-24,0.0005578898948397,Brasil,Mulheres,2.5,5,0.0027855643786531,98380.71868274764,274.04582550895526,491218.4788499659,6118541.364751596,62.19248493683308
2043,25-29,0.0004943208970021,Brasil,Mulheres,2.5,5,0.0024685538406388,98106.67285723872,242.1816040740368,489927.9102760085,5627322.88590163,57.35922666636863
2043,30-34,0.0004355282656367,Brasil,Mulheres,2.5,5,0.0021752728461585,97864.49125316468,212.8819704261317,488790.25133975793,5137394.975625621,52.49498474718216
2043,35-39,0.0008221003380848,Brasil,Mulheres,2.5,5,0.004102070905728,97651.60928273851,400.573825336248,487256.611850352,4648604.724285863,47.60397456253266
2043,40-44,0.0013097401563648,Brasil,Mulheres,2.5,5,0.0065273280227614,97251.03545740228,634.7894089836661,484668.2037645521,4161348.112435512,42.789756354401575
2043,45-49,0.0016961864453664,Brasil,Mulheres,2.5,5,0.0084451209775034,96616.2460484186,815.9358862711367,481041.3905264152,3676679.90867096,38.05446867422706
2043,50-54,0.0031566990136186,Brasil,Mulheres,2.5,5,0.0156599110040437,95800.31016214746,1500.2243312990204,475250.9899824898,3195638.518144544,33.357287807688145
2043,55-59,0.0040476887448936,Brasil,Mulheres,2.5,5,0.0200356980507281,94300.08583084845,1889.368045864624,466777.0090395807,2720387.5281620543,28.848197795299697
2043,60-64,0.0072700686366382,Brasil,Mulheres,2.5,5,0.0357014629676823,92410.71778498382,3299.197818817548,453805.5943778752,2253610.5191224734,24.386895515367065
2043,65-69,0.0124518360887046,Brasil,Mulheres,2.5,5,0.0603795885928686,89111.51996616628,5380.516914442318,432106.3075447256,1799804.924744598,20.19721945521685
2043,70-74,0.0162305576383187,Brasil,Mulheres,2.5,5,0.0779883040323154,83731.00305172396,6530.038922928583,402329.9179512984,1367698.6171998724,16.334434884949253
2043,75-79,0.0273328694137105,Brasil,Mulheres,2.5,5,0.1279230846492594,77200.96412879539,9875.78546925233,361315.3569708461,965368.699248574,12.50461973037068
2043,80-84,0.0455379123908408,Brasil,Mulheres,2.5,5,0.2044176763610341,67325.17865954306,13762.456582175277,302219.7518422771,604053.3422777278,8.972175853143552
2043,85-89,0.0916938857602576,Brasil,Mulheres,2.5,5,0.3729714296466407,53562.72207736778,19977.36502896155,217870.19781443503,301833.59043545066,5.635142851766797
2043,90+,0.1895212359026282,Brasil,Mulheres,2.5,5,1.0,33585.35704840624,33585.35704840624,83963.39262101559,83963.39262101559,2.5
2044,0,0.0114340375519659,Brasil,Mulheres,0.0850153051455047,1,0.0113156535314268,100000.0,1131.5653531426844,99434.21732342866,8101423.407822293,81.01423407822293
2044,1-4,0.0004790836325269,Brasil,Mulheres,1.5393568690038844,4,0.0019140781117574,98868.43464685732,189.2419067012745,395095.2547740268,8001989.190498864,80.93573261355584
2044,5-9,0.0001149076787949,Brasil,Mulheres,2.5,5,0.0005743733941912,98679.19274015604,56.67870287021747,493254.2669436048,7606893.935724838,77.08711152264345
2044,10-14,0.000167427831367,Brasil,Mulheres,2.5,5,0.0008367889024572,98622.51403728584,82.52622527883223,492906.25462323206,7113639.668781233,72.12997699583897
2044,15-19,0.0003127814930571,Brasil,Mulheres,2.5,5,0.0015626855175125,98539.987812007,153.98701184968468,492314.9715304108,6620733.414158001,67.18829138470089
2044,20-24,0.0005578898948397,Brasil,Mulheres,2.5,5,0.0027855643786531,98386.00080015732,274.06053918705555,491244.852652819,6128418.44262759,62.28953705594455
2044,25-29,0.0004877883605075,Brasil,Mulheres,2.5,5,0.0024359712065352,98111.94026097028,238.99786149303432,489962.2066511188,5637173.589974771,57.456549885572734
2044,30-34,0.0004159345223003,Brasil,Mulheres,2.5,5,0.0020775123387463,97872.94239947724,203.33224546432848,488856.3813837254,5147211.383323653,52.590749364771774
2044,35-39,0.0008052077386938,Brasil,Mulheres,2.5,5,0.0040179504814161,97669.61015401292,392.4316571380411,487366.97162721946,4658355.001939927,47.69503015927141
2044,40-44,0.0012891492704999,Brasil,Mulheres,2.5,5,0.0064250392657935,97277.17849687488,625.0096915080272,484823.3682556043,4170988.030312708,42.87735412110771
2044,45-49,0.0016575611445096,Brasil,Mulheres,2.5,5,0.0082536035910115,96652.16880536683,797.7286875310285,481266.52230800665,3686164.662057104,38.13845780822686
2044,50-54,0.0031219275128419,Brasil,Mulheres,2.5,5,0.0154887506720529,95854.4401178358,1484.6655237943892,475560.5367796931,3204898.1397490967,33.4350514781501
2044,55-59,0.0039736929896067,Brasil,Mulheres,2.5,5,0.0196730285093539,94369.77459404145,1856.5392660098792,467207.5248051825,2729337.602969404,28.92173489563189
2044,60-64,0.0071951862694155,Brasil,Mulheres,2.5,5,0.0353402324587156,92513.23532803154,3269.4392420005,454392.5785351565,2262130.0781642213,24.451961604663445
2044,65-69,0.0123889623075115,Brasil,Mulheres,2.5,5,0.060083869549706,89243.79608603104,5362.112602153659,432813.69892477104,1807737.4996290647,20.25616994022089
2044,70-74,0.0160513053354643,Brasil,Mulheres,2.5,5,0.0771602210093877,83881.68348387738,6472.329236255487,403227.5943287482,1374923.8007042937,16.39122802022164
2044,75-79,0.0269815017714483,Brasil,Mulheres,2.5,5,0.1263825325430176,77409.3542476219,9783.190232334056,362588.7956572743,971696.2063755456,12.552697484947654
2044,80-84,0.0447859438756059,Brasil,Mulheres,2.5,5,0.2013820107954279,67626.16401528784,13618.692891780076,304084.087846989,609107.4107182712,9.006978579778293
2044,85-89,0.0909301479408175,Brasil,Mulheres,2.5,5,0.3704402686297413,54007.47112350776,20006.54211100521,220021.00034002576,305023.3228712822,5.647798656851294
2044,90+,0.1895212359026282,Brasil,Mulheres,2.5,5,1.0,34000.92901250255,34000.92901250255,85002.32253125637,85002.32253125637,2.5
2045,0,0.0114340375519659,Brasil,Mulheres,0.0850153051455047,1,0.0113156535314268,100000.0,1131.5653531426844,99434.21732342866,8111273.837024512,81.11273837024511
2045,1-4,0.0004790836325269,Brasil,Mulheres,1.5393568690038844,4,0.0019140781117574,98868.43464685732,189.2419067012745,395095.2547740268,8011839.619701083,81.03536430325946
2045,5-9,0.0001120209676021,Brasil,Mulheres,2.5,5,0.0005599480232124,98679.19274015604,55.255218907046746,493257.8256535126,7616744.364927056,77.18693428090371
2045,10-14,0.0001637318091266,Brasil,Mulheres,2.5,5,0.0008183240814272,98623.937521249,80.7063430788139,492917.92174854793,7123486.539273543,72.22877851270898
2045,15-19,0.0003075269241236,Brasil,Mulheres,2.5,5,0.0015364533686717,98543.2311781702,151.40707950349386,492337.6381920922,6630568.617524996,67.28588598375323
2045,20-24,0.0005578898948397,Brasil,Mulheres,2.5,5,0.0027855643786531,98391.8240986667,274.0767603599495,491273.9285924337,6138230.979332903,62.38557965118651
2045,25-29,0.0004813421526172,Brasil,Mulheres,2.5,5,0.0024038181156203,98117.74733830676,235.8572185156792,489999.0936452446,5646957.050740469,57.55286076095844
2045,30-34,0.000397147286047,Brasil,Mulheres,2.5,5,0.0019837668112223,97881.89011979107,194.17484503935424,488924.013486357,5156957.957095224,52.68551670573555
2045,35-39,0.0007886620804395,Brasil,Mulheres,2.5,5,0.0039355508528893,97687.71527475172,384.45497116635966,487477.43894584273,4668033.943608867,47.78527095735407
2045,40-44,0.0012688821045461,Brasil,Mulheres,2.5,5,0.0063243483914884,97303.26030358535,615.3797177875664,484977.8522234579,4180556.504663025,42.96419761906973
2045,45-49,0.0016198154106894,Brasil,Mulheres,2.5,5,0.008066411808058,96687.8805857978,779.9242616533854,481489.59227485553,3695578.652439567,38.22173606505136
2045,50-54,0.0030875390249734,Brasil,Mulheres,2.5,5,0.0153194466514241,95907.9563241444,1469.2568203548483,475866.6395698349,3214089.0601647114,33.51222550610828
2045,55-59,0.0039010499542657,Brasil,Mulheres,2.5,5,0.0193168596848533,94438.69950378955,1824.2591071347283,467632.8497511111,2738222.4205948766,28.99470698963828
2045,60-64,0.0071217002226001,Brasil,Mulheres,2.5,5,0.0349856085721113,92614.44039665484,3240.1725598425,454971.770583668,2270589.570843765,24.516582523407195
2045,65-69,0.0123264059986709,Brasil,Mulheres,2.5,5,0.0597895541946478,89374.26783681235,5343.64763043606,433512.2201079716,1815617.8002600973,20.31477117748497
2045,70-74,0.0158740327173992,Brasil,Mulheres,2.5,5,0.0763405813711201,84030.62020637629,6414.946399530565,404115.735033055,1382105.580152126,16.447642261329534
2045,75-79,0.0266346510065824,Brasil,Mulheres,2.5,5,0.1248592956232778,77615.67380684572,9691.038360848852,363850.77313210646,977989.845119071,12.60041686364658
2045,80-84,0.0440463926324466,Brasil,Mulheres,2.5,5,0.1983864450348341,67924.63544599687,13475.326956418408,305934.85983893834,614139.0719869644,9.041477631120046
2045,85-89,0.09017277145556,Brasil,Mulheres,2.5,5,0.3679224008620204,54449.30848957846,20033.1203047625,222163.7416859861,308204.21214802604,5.660387995689899
2045,90+,0.1895212359026282,Brasil,Mulheres,2.5,5,1.0,34416.18818481597,34416.18818481597,86040.47046203993,86040.47046203993,2.5
2046,0,0.0114340375519659,Brasil,Mulheres,0.0850153051455047,1,0.0113156535314268,100000.0,1131.5653531426844,99434.21732342866,8120977.839455826,81.20977839455826
2046,1-4,0.0004790836325269,Brasil,Mulheres,1.5393568690038844,4,0.0019140781117574,98868.43464685732,189.2419067012745,395095.2547740268,8021543.622132397,81.1335149664714
2046,5-9,0.0001092067763801,Brasil,Mulheres,2.5,5,0.0005458848460898,98679.19274015604,53.86747594123323,493261.29501092713,7626448.367358371,77.28527317243547
2046,10-14,0.0001612983224416,Brasil,Mulheres,2.5,5,0.0008061665289363,98625.3252642148,79.50843613347277,492927.8552307404,7133187.072347444,72.32611961722621
2046,15-19,0.000302360631029,Brasil,Mulheres,2.5,5,0.0015106612439279,98545.81682808134,148.86934623340483,492356.9107748232,6640259.217116703,67.38245651462816
2046,20-24,0.0005578898948397,Brasil,Mulheres,2.5,5,0.0027855643786531,98396.94748184794,274.09103187363735,491299.5098295557,6147902.30634188,62.48062021919971
2046,25-29,0.0004749811324834,Brasil,Mulheres,2.5,5,0.002372088918715,98122.85644997432,232.7561404576473,490032.39189872745,5656602.796512324,57.64816681010722
2046,30-34,0.0003791494265441,Brasil,Mulheres,2.5,5,0.0018939519057734,97890.10030951668,185.39914203756675,488987.00369248935,5166570.404613597,52.77929421134033
2046,35-39,0.0007724562984388,Brasil,Mulheres,2.5,5,0.0038548372588939,97704.7011674791,376.6357224294978,487581.91653132177,4677583.400921108,47.87470147319827
2046,40-44,0.0012489335677584,Brasil,Mulheres,2.5,5,0.0062252305901645,97328.0654450496,605.8896502900577,485125.6030995229,4190001.4843897866,43.05029042990089
2046,45-49,0.0015829292159043,Brasil,Mulheres,2.5,5,0.0078834487262448,96722.17579475956,762.5043135688271,481704.6181898757,3704875.881290264,38.304306647855576
2046,50-54,0.0030535293312143,Brasil,Mulheres,2.5,5,0.0151519791243663,95959.67148119071,1453.9789390640528,476163.4100582935,3223171.263100388,33.58881093848022
2046,55-59,0.0038297349076984,Brasil,Mulheres,2.5,5,0.0189670773429984,94505.69254212668,1792.4967798001458,468047.22076113307,2747007.8530420945,29.067115209145665
2046,60-64,0.007049583401219,Brasil,Mulheres,2.5,5,0.0346374677124796,92713.19576232652,3211.350324738394,455537.6029997867,2278960.6322809616,24.58075804142439
2046,65-69,0.0122641655590822,Brasil,Mulheres,2.5,5,0.0594966363009043,89501.84543758814,5325.058746259938,434196.5803222908,1823423.0292811748,20.37302158817153
2046,70-74,0.0156987179202377,Brasil,Mulheres,2.5,5,0.0755293064110435,84176.7866913282,6357.814314706377,404989.3976698751,1389226.448958884,16.503676412038672
2046,75-79,0.0262922590540578,Brasil,Mulheres,2.5,5,0.1233532089576308,77818.97237662182,9599.219960441538,365096.8119820053,984237.0512890088,12.647777543573564
2046,80-84,0.043319053614685,Brasil,Mulheres,2.5,5,0.1954305968194915,68219.75241618029,13332.226929572062,307768.19475697126,619140.2393070036,9.075674088200833
2046,85-89,0.0894217033196342,Brasil,Mulheres,2.5,5,0.3654178092761622,54887.52548660823,20056.879319905896,224295.4291332764,311372.04455003224,5.67291095361919
2046,90+,0.1895212359026282,Brasil,Mulheres,2.5,5,1.0,34830.64616670233,34830.64616670233,87076.61541675583,87076.61541675583,2.5
2047,0,0.0114340375519659,Brasil,Mulheres,0.0850153051455047,1,0.0113156535314268,100000.0,1131.5653531426844,99434.21732342866,8130615.75146977,81.3061575146977
2047,1-4,0.0004790836325269,Brasil,Mulheres,1.5393568690038844,4,0.0019140781117574,98868.43464685732,189.2419067012745,395095.2547740268,8031181.534146341,81.2309971613536
2047,5-9,0.0001064632832818,Brasil,Mulheres,2.5,5,0.0005321747737252,98679.19274015604,52.51457706787835,493264.6772581106,7636086.279372315,77.38294231368313
2047,10-14,0.000157818462322,Brasil,Mulheres,2.5,5,0.0007887811010592,98626.67816308816,77.79485979529878,492938.9036659526,7142821.602114204,72.42281434545427
2047,15-19,0.0002972811300448,Brasil,Mulheres,2.5,5,0.0014853017697527,98548.88330329288,146.37483077754246,492378.47943952045,6649882.698448252,67.47801167855603
2047,20-24,0.0005578898948397,Brasil,Mulheres,2.5,5,0.0027855643786531,98402.50847251531,274.10652237115045,491327.2760566488,6157504.219008732,62.57466719690968
2047,25-29,0.0004687041743354,Brasil,Mulheres,2.5,5,0.0023407780405801,98128.40195014418,229.69680844212337,490067.7677296156,5666176.9429520825,57.742476493511845
2047,30-34,0.0003619204294575,Brasil,Mulheres,2.5,5,0.0018079662974406,97898.70514170206,176.9975594592775,489051.0318098621,5176109.175222467,52.87209026646862
2047,35-39,0.0007565834500098,Brasil,Mulheres,2.5,5,0.0037757755268626,97721.7075822428,368.9752319322567,487686.0998313833,4687058.143412605,47.96332625960273
2047,40-44,0.0012292986500144,Brasil,Mulheres,2.5,5,0.0061276614352471,97352.73235031051,596.5445836389392,485272.30029245536,4199372.043581221,43.135636177835806
2047,45-49,0.0015468829875006,Brasil,Mulheres,2.5,5,0.0077046195751382,96756.1877666716,745.4696182828476,481917.2647876508,3714099.743288766,38.3861728021504
2047,50-54,0.0030198942591554,Brasil,Mulheres,2.5,5,0.0149863284774403,96010.71814838874,1438.848159526695,476456.47034312703,3232182.4785011155,33.66480889670711
2047,55-59,0.0037597235718385,Brasil,Mulheres,2.5,5,0.0186235691791067,94571.86998886205,1761.2657631350585,468456.1855364726,2755726.0081579885,29.13896075527043
2047,60-64,0.0069788093445571,Brasil,Mulheres,2.5,5,0.0342956890349969,92810.604225727,3183.0036216757094,456095.51207444567,2287269.822621516,24.644488005471768
2047,65-69,0.0122022393937835,Brasil,Mulheres,2.5,5,0.0592051096652415,89627.60060405127,5306.411922795327,434871.9732132681,1831174.31054707,20.430919696675435
2047,70-74,0.0155253393215617,Brasil,Mulheres,2.5,5,0.0747263179998134,84321.18868125594,6301.0119595178,405853.4135074853,1396302.337333802,16.559329382938255
2047,75-79,0.0259542685952538,Brasil,Mulheres,2.5,5,0.1218641084680187,78020.17672173814,9507.859278711889,366331.23541191104,990448.9238263168,12.694779292269354
2047,80-84,0.0426037251615834,Brasil,Mulheres,2.5,5,0.1925140830933128,68512.31744302626,13189.585973142184,309587.6222822758,624117.6884144058,9.109569077610198
2047,85-89,0.0886768909894788,Brasil,Mulheres,2.5,5,0.3629264760603874,55322.73146988407,20078.083978400125,226418.44740342005,314530.0661321299,5.685367619698063
2047,90+,0.1895212359026282,Brasil,Mulheres,2.5,5,1.0,35244.64749148395,35244.64749148395,88111.61872870987,88111.61872870987,2.5
2048,0,0.0114340375519659,Brasil,Mulheres,0.0850153051455047,1,0.0113156535314268,100000.0,1131.5653531426844,99434.21732342866,8140115.958936662,81.40115958936663
2048,1-4,0.0004790836325269,Brasil,Mulheres,1.5393568690038844,4,0.0019140781117574,98868.43464685732,189.2419067012745,395095.2547740268,8040681.741613233,81.32708655025539
2048,5-9,0.0001037887122288,Brasil,Mulheres,2.5,5,0.0005188089448636,98679.19274015604,51.19564786551256,493267.9745811165,7645586.486839207,77.47921597789832
2048,10-14,0.0001553987669394,Brasil,Mulheres,2.5,5,0.0007766920922138,98627.99709229056,76.60358541247417,492948.4764979215,7152318.51225809,72.51813605791214
2048,15-19,0.0002922869626651,Brasil,Mulheres,2.5,5,0.001460367697229,98551.39350687808,143.92127159434995,492397.16435540456,6659370.035760169,67.57256086181471
2048,20-24,0.0005578898948397,Brasil,Mulheres,2.5,5,0.0027855643786531,98407.47223528373,274.1203492519022,491352.06030328886,6166972.871404764,62.66772970918374
2048,25-29,0.0004625101672793,Brasil,Mulheres,2.5,5,0.0023098799789581,98133.35188603184,226.67626478959505,490100.0687681852,5675620.811101476,57.83579896152855
2048,30-34,0.0003454374170597,Brasil,Mulheres,2.5,5,0.0017256967846988,97906.67562124223,168.95723532012784,489110.9850179108,5185520.74233329,52.96391394590685
2048,35-39,0.0007410367203669,Brasil,Mulheres,2.5,5,0.0036983321021051,97737.71838592213,361.4665414931674,487784.92557587766,4696409.75731538,48.05114990275687
2048,40-44,0.0012099724203046,Brasil,Mulheres,2.5,5,0.0060316168763476,97376.25184442896,587.3362439803365,485412.9186121939,4208624.831739502,43.220238528623184
2048,45-49,0.001511657598189,Brasil,Mulheres,2.5,5,0.0075298316727918,96788.9156004486,728.804242263437,482122.5673965844,3723211.913127308,38.46733781476576
2048,50-54,0.0029866296823119,Brasil,Mulheres,2.5,5,0.01482247529982,96060.11135818515,1423.8486279046656,476740.9352211642,3241089.345730724,33.740220575483995
2048,55-59,0.0036909921129741,Brasil,Mulheres,2.5,5,0.0182862247862158,94636.2627302805,1730.539973213288,468854.9637183693,2764348.41050956,29.21024489722436
2048,60-64,0.0069093522104914,Brasil,Mulheres,2.5,5,0.0339601543830691,92905.72275706724,3155.092687900624,456640.8820655846,2295493.44679119,24.70777233813161
2048,65-69,0.0121406259158823,Brasil,Mulheres,2.5,5,0.0589149681078043,89750.63006916661,5287.655508180301,435534.0115753823,1838852.5647256053,20.48846412898147
2048,70-74,0.0153538755377533,Brasil,Mulheres,2.5,5,0.0739315385844175,84462.97456098632,6244.477662710241,406703.678648156,1403318.5531502236,16.614600189541754
2048,75-79,0.0256206230483879,Brasil,Mulheres,2.5,5,0.1203918309450674,78218.49689827608,9416.868055354538,367550.314352994,996614.8745020676,12.741421965678718
2048,80-84,0.0419002089424325,Brasil,Mulheres,2.5,5,0.1896365201668913,68801.62884292153,13047.30147558566,311389.89052564354,629064.5601490735,9.143163769934397
2048,85-89,0.0879382823591666,Brasil,Mulheres,2.5,5,0.360448382668348,55754.32736733588,20096.55712631783,228530.24402088483,317674.66962342995,5.6977580866582604
2048,90+,0.1895212359026282,Brasil,Mulheres,2.5,5,1.0,35657.77024101805,35657.77024101805,89144.42560254512,89144.42560254512,2.5
2049,0,0.0114340375519659,Brasil,Mulheres,0.0850153051455047,1,0.0113156535314268,100000.0,1131.5653531426844,99434.21732342866,8149545.91002972,81.49545910029721
2049,1-4,0.0004790836325269,Brasil,Mulheres,1.5393568690038844,4,0.0019140781117574,98868.43464685732,189.2419067012745,395095.2547740268,8050111.692706292,81.4224653344623
2049,5-9,0.0001011813317611,Brasil,Mulheres,2.5,5,0.0005057787203944,98679.19274015604,49.90983583367453,493271.1891111961,7655016.437932265,77.57477767465733
2049,10-14,0.0001521136255511,Brasil,Mulheres,2.5,5,0.0007602790057658,98629.28290432238,74.98577314590047,492958.9500887471,7161745.248821069,72.61276811439951
2049,15-19,0.0002873766950642,Brasil,Mulheres,2.5,5,0.0014358518993874,98554.29713117648,141.50937472859133,492417.71221906086,6668786.298732322,67.66611393774257
2049,20-24,0.0005578898948397,Brasil,Mulheres,2.5,5,0.0027855643786531,98412.78775644788,274.135155978311,491378.6008922936,6176368.586513261,62.75981737046763
2049,25-29,0.0004563980151021,Brasil,Mulheres,2.5,5,0.002279389303626,98138.65260046956,223.6961950097817,490134.02251482336,5684989.985620968,57.92814385545952
2049,30-34,0.0003296759446651,Brasil,Mulheres,2.5,5,0.0016470222642734,97914.9564054598,161.26811320515637,489171.611744286,5194855.963106144,53.05477481493804
2049,35-39,0.0007258094252679,Brasil,Mulheres,2.5,5,0.0036224740617978,97753.68829225462,354.11020028376646,487883.1659605637,4705684.351361858,48.13817701991206
2049,40-44,0.0011909500253455,Brasil,Mulheres,2.5,5,0.0059370732329347,97399.57809197086,578.2684279889758,485552.21938988194,4217801.185401294,43.304101188390966
2049,45-49,0.0014772343560845,Brasil,Mulheres,2.5,5,0.007358994382104,96821.3096639819,712.507473885197,482325.2796351965,3732248.966011413,38.5478050128032
2049,50-54,0.0029537315196368,Brasil,Mulheres,2.5,5,0.0146604003814414,96108.8021900967,1408.993520287578,477021.5271497646,3249923.686376216,33.81504724143879
2049,55-59,0.0036235171333761,Brasil,Mulheres,2.5,5,0.0179549356247188,94699.80866980912,1700.3289683396154,469248.22092819656,2772902.159226451,29.28096897106477
2049,60-64,0.0068411867602531,Brasil,Mulheres,2.5,5,0.0336307482274875,92999.4797014695,3127.6420871274627,457178.29328952887,2303653.9382982543,24.77061103667501
2049,65-69,0.0120793235465046,Brasil,Mulheres,2.5,5,0.0586262054720223,89871.83761434205,5268.844818126645,436187.0760263936,1846475.645008725,20.5456536110046
2049,70-74,0.0151843054213586,Brasil,Mulheres,2.5,5,0.0731448911872933,84602.9927962154,6188.276702198535,407544.27222558064,1410288.5689823318,16.669487950376848
2049,75-79,0.0252912665590437,Brasil,Mulheres,2.5,5,0.1189362140618167,78414.71609401687,9326.349458954575,368757.706822698,1002744.2967567513,12.787705506125803
2049,80-84,0.0412083099015619,Brasil,Mulheres,2.5,5,0.186797523875994,69088.3666350623,12905.535816066476,313177.9936351453,633986.5899340531,9.176459378217595
2049,85-89,0.0872058257567682,Brasil,Mulheres,2.5,5,0.3579835098289843,56182.83081899582,20112.52696871215,230632.83667319868,320808.5962989078,5.710082450855078
2049,90+,0.1895212359026282,Brasil,Mulheres,2.5,5,1.0,36070.303850283664,36070.303850283664,90175.75962570916,90175.75962570916,2.5
2050,0,0.0114340375519659,Brasil,Mulheres,0.0850153051455047,1,0.0113156535314268,100000.0,1131.5653531426844,99434.21732342866,8158845.960104373,81.58845960104374
2050,1-4,0.0004790836325269,Brasil,Mulheres,1.5393568690038844,4,0.0019140781117574,98868.43464685732,189.2419067012745,395095.2547740268,8059411.742780944,81.51653024110183
2050,5-9,9.863945391656987e-05,Brasil,Mulheres,2.5,5,0.0004930756777938,98679.19274015604,48.65630984450305,493274.32292616897,7664316.488006918,77.66902297416176
2050,10-14,0.0001497196201245,Brasil,Mulheres,2.5,5,0.0007483180059039,98630.53643031156,73.807006342771,492968.1646357008,7171042.1650807485,72.70610527549472
2050,15-19,0.0002825489176106,Brasil,Mulheres,2.5,5,0.0014117473688258,98556.72942396878,139.1372034443719,492435.8041112329,6678074.000445047,67.75868111164162
2050,20-24,0.0005578898948397,Brasil,Mulheres,2.5,5,0.0027855643786531,98417.5922205244,274.1485391223011,491402.58975481626,6185638.196333814,62.850940129419634
2050,25-29,0.0004503666360773,Brasil,Mulheres,2.5,5,0.0022493006554622,98143.4436814021,220.7541122018958,490165.3331265057,5694235.606578998,58.019521151753096
2050,30-34,0.0003146106187925,Brasil,Mulheres,2.5,5,0.0015718168183079,97922.6895692002,153.91653035881575,489228.656520104,5204070.273452492,53.14468277318782
2050,35-39,0.0007108950117224,Brasil,Mulheres,2.5,5,0.003548169119293,97768.77303884138,346.90014132758523,487976.614840888,4714841.616932388,48.224412257472906
2050,40-44,0.0011722266882742,Brasil,Mulheres,2.5,5,0.0058440071883896,97421.8728975138,569.334125519449,485686.0291737704,4226865.002091501,43.38722790248647
2050,45-49,0.0014435949948762,Brasil,Mulheres,2.5,5,0.0071920190675588,96852.53877199434,696.5653055896628,482521.2805959975,3741178.972917731,38.627577762572
2050,50-54,0.0029211957350301,Brasil,Mulheres,2.5,5,0.0145000847111116,96155.97346640468,1394.2697607422729,477294.19293016766,3258657.6923217336,33.889290231773856
2050,55-59,0.0035572756631969,Brasil,Mulheres,2.5,5,0.0176295949929339,94761.7037056624,1670.6104571712362,469631.9923853839,2781363.499391566,29.35113437840574
2050,60-64,0.0067742883436053,Brasil,Mulheres,2.5,5,0.0333073576070424,93091.09324849116,3100.618332858028,457703.92041031073,2311731.507006182,24.833004171896444
