Ano,faixa_etaria,nMx,nqx,nAx,lx,ndx,nLx,Tx,ex,Local,sexo
2016,45-49,0.00416,0.020597,2.616597,92165.331748,1898.369426,456302.078588,3188405.656996,34.594414,Acre,Ambos
2016,50-54,0.005424,0.026777,2.636144,90266.962322,2417.11014,445621.111162,2732103.578408,30.266927,Acre,Ambos
2016,55-59,0.008443,0.041392,2.646359,87849.852181,3636.286199,430690.747627,2286482.467246,26.027164,Acre,Ambos
2016,60-64,0.011915,0.057944,2.63625,84213.565983,4879.650051,409533.556721,1855791.719619,22.036731,Acre,Ambos
2016,65-69,0.018292,0.08766,2.629059,79333.915932,6954.37857,380181.155479,1446258.162897,18.230011,Acre,Ambos
2016,70-74,0.026581,0.125022,2.627142,72379.537362,9049.010622,340425.671382,1066077.007418,14.728983,Acre,Ambos
2016,75-79,0.043929,0.198864,2.621115,63330.52674,12594.137483,286692.632756,725651.336037,11.45816,Acre,Ambos
2016,80-84,0.073763,0.312619,2.563025,50736.389257,15861.170496,215028.668322,438958.703281,8.651753,Acre,Ambos
2016,85-89,0.124303,0.471933,2.45011,34875.218761,16458.776628,132408.020251,223930.034959,6.420893,Acre,Ambos
2016,90+,0.201224,1.0,4.969582,18416.442133,18416.442133,91522.014709,91522.014709,4.969582,Acre,Ambos
2017,0,0.015047,0.014844,0.089739,100000.0,1484.363598,98648.841936,7453584.029849,74.53584,Acre,Ambos
2017,1-4,0.000856,0.003416,1.55537,98515.636402,336.54415,393239.819694,7354935.187913,74.657541,Acre,Ambos
2017,5-9,0.000313,0.001563,2.350914,98179.092252,153.458549,490488.936296,6961695.368218,70.908125,Acre,Ambos
2017,10-14,0.000435,0.002173,2.852924,98025.633703,212.976366,489670.892116,6471206.431923,66.015451,Acre,Ambos
2017,15-19,0.00171,0.008517,2.808973,97812.657337,833.110194,487237.91994,5981535.539807,61.152981,Acre,Ambos
2017,20-24,0.00195,0.009701,2.537418,96979.547143,940.833576,482580.855786,5494297.619867,56.654189,Acre,Ambos
2017,25-29,0.002087,0.010379,2.50359,96038.713566,996.759046,477705.248517,5011716.764081,52.184339,Acre,Ambos
2017,30-34,0.002025,0.010076,2.516377,95041.954521,957.622748,472831.399056,4534011.515563,47.705369,Acre,Ambos
2017,35-39,0.002303,0.011453,2.583595,94084.331772,1077.564137,467817.827655,4061180.116508,43.165318,Acre,Ambos
2017,40-44,0.003096,0.015365,2.618399,93006.767635,1429.057137,461630.394194,3593362.288853,38.635493,Acre,Ambos
2017,45-49,0.004194,0.020763,2.62933,91577.710498,1901.471694,453380.791132,3131731.894659,34.197534,Acre,Ambos
2017,50-54,0.006006,0.02961,2.640457,89676.238803,2655.273703,442115.961274,2678351.103527,29.866898,Acre,Ambos
2017,55-59,0.00874,0.042815,2.637198,87020.9651,3725.8455,426301.388663,2236235.142253,25.69766,Acre,Ambos
2017,60-64,0.012663,0.061478,2.641402,83295.1196,5120.855913,404397.555419,1809933.75359,21.729169,Acre,Ambos
2017,65-69,0.019556,0.093428,2.619299,78174.263687,7303.676302,373483.447265,1405536.19817,17.979526,Acre,Ambos
2017,70-74,0.027299,0.128159,2.616634,70870.587385,9082.692498,332705.556246,1032052.750905,14.562497,Acre,Ambos
2017,75-79,0.044975,0.203121,2.618915,61787.894887,12550.420059,279055.861656,699347.19466,11.318515,Acre,Ambos
2017,80-84,0.075748,0.31953,2.553756,49237.474828,15732.860157,207700.957861,420291.333004,8.536005,Acre,Ambos
2017,85-89,0.124164,0.471581,2.45123,33504.614671,15800.125722,127252.190998,212590.375143,6.345107,Acre,Ambos
2017,90+,0.207463,1.0,4.820144,17704.488949,17704.488949,85338.184145,85338.184145,4.820144,Acre,Ambos
2018,0,0.017675,0.017398,0.097238,100000.0,1739.777208,98429.395358,7463110.164098,74.631102,Acre,Ambos
2018,1-4,0.000864,0.00345,1.549404,98260.222792,338.968026,392210.217514,7364680.768741,74.950784,Acre,Ambos
2018,5-9,0.000358,0.001788,2.339917,97921.254766,175.087639,489140.526233,6972470.551226,71.204873,Acre,Ambos
2018,10-14,0.000418,0.002088,2.793603,97746.167127,204.061513,488280.594977,6483330.024993,66.328228,Acre,Ambos
2018,15-19,0.001471,0.007333,2.814714,97542.105614,715.243986,486147.515622,5995049.430016,61.461144,Acre,Ambos
2018,20-24,0.001921,0.00956,2.560581,96826.861628,925.708596,481876.116688,5508901.914395,56.894356,Acre,Ambos
2018,25-29,0.002006,0.00998,2.504921,95901.153031,957.066378,477117.809309,5027025.797706,52.418825,Acre,Ambos
2018,30-34,0.002007,0.009985,2.525275,94944.086653,947.973413,472374.459876,4549907.988398,47.921973,Acre,Ambos
2018,35-39,0.002311,0.011488,2.563931,93996.11324,1079.849067,467349.979333,4077533.528521,43.37981,Acre,Ambos
2018,40-44,0.002791,0.013865,2.619778,92916.264173,1288.254435,461514.989832,3610183.549189,38.854162,Acre,Ambos
2018,45-49,0.004222,0.020904,2.654452,91628.009738,1915.374462,453647.446478,3148668.559357,34.363603,Acre,Ambos
2018,50-54,0.006111,0.03012,2.629317,89712.635276,2702.107366,442157.337237,2695021.112878,30.040597,Acre,Ambos
2018,55-59,0.008349,0.040938,2.633251,87010.52791,3562.016276,426622.242272,2252863.775641,25.891853,Acre,Ambos
2018,60-64,0.012594,0.061159,2.648925,83448.511634,5103.640904,405243.515018,1826241.533369,21.884651,Acre,Ambos
2018,65-69,0.019355,0.092507,2.615662,78344.87073,7247.449114,374443.988121,1420998.018351,18.137729,Acre,Ambos
2018,70-74,0.026628,0.125193,2.616379,71097.421616,8900.871678,334270.800251,1046554.030231,14.72,Acre,Ambos
2018,75-79,0.044162,0.19983,2.622842,62196.549938,12428.757798,281437.634202,712283.22998,11.452134,Acre,Ambos
2018,80-84,0.07468,0.31571,2.553126,49767.79214,15712.185415,210393.224362,430845.595778,8.657117,Acre,Ambos
2018,85-89,0.120261,0.460558,2.458865,34055.606726,15684.592025,130421.370294,220452.371416,6.473306,Acre,Ambos
2018,90+,0.204052,1.0,4.900709,18371.014701,18371.014701,90031.001122,90031.001122,4.900709,Acre,Ambos
2019,0,0.016332,0.016093,0.093408,100000.0,1609.322863,98541.000671,7482751.468645,74.827515,Acre,Ambos
2019,1-4,0.000918,0.003662,1.552451,98390.677137,360.313664,392680.823207,7384210.467974,75.0499,Acre,Ambos
2019,5-9,0.000477,0.002383,2.261477,98030.363474,233.633804,489512.005905,6991529.644766,71.320042,Acre,Ambos
2019,10-14,0.000311,0.001552,2.686388,97796.729669,151.784134,488632.478822,6502017.638862,66.485021,Acre,Ambos
2019,15-19,0.001171,0.005842,2.840711,97644.945535,570.416438,486993.033757,6013385.160039,61.584193,Acre,Ambos
2019,20-24,0.001613,0.008033,2.597879,97074.529098,779.790254,483499.494753,5526392.126283,56.929374,Acre,Ambos
2019,25-29,0.001904,0.009477,2.541929,96294.738844,912.55175,479230.577614,5042892.63153,52.369347,Acre,Ambos
2019,30-34,0.00201,0.010002,2.53812,95382.187094,954.006841,474562.285177,4563662.053915,47.846062,Acre,Ambos
2019,35-39,0.002333,0.011598,2.538005,94428.180253,1095.200031,469444.523981,4089099.768739,43.303808,Acre,Ambos
2019,40-44,0.00247,0.012276,2.62713,93332.980222,1145.732085,463946.227455,3619655.244757,38.782167,Acre,Ambos
2019,45-49,0.004402,0.021787,2.673665,92187.248136,2008.475588,456263.854319,3155709.017302,34.231513,Acre,Ambos
2019,50-54,0.00594,0.029285,2.623466,90178.772548,2640.857919,444617.773599,2699445.162983,29.934375,Acre,Ambos
2019,55-59,0.008449,0.041425,2.650521,87537.914629,3626.215497,429169.856506,2254827.389384,25.758295,Acre,Ambos
2019,60-64,0.013312,0.064534,2.643593,83911.699132,5415.153728,406798.18827,1825657.532879,21.756889,Acre,Ambos
2019,65-69,0.01923,0.09192,2.607634,78496.545404,7215.370249,375220.920726,1418859.344609,18.075437,Acre,Ambos
2019,70-74,0.027047,0.127055,2.619457,71281.175155,9056.614122,334846.217845,1043638.423883,14.641151,Acre,Ambos
2019,75-79,0.044715,0.202073,2.620063,62224.561033,12573.883465,281197.757493,708792.206038,11.390875,Acre,Ambos
2019,80-84,0.075267,0.317815,2.553684,49650.677568,15779.741275,209651.161482,427594.448545,8.612057,Acre,Ambos
2019,85-89,0.122814,0.467644,2.450495,33870.936293,15839.531346,128971.718015,217943.287062,6.434522,Acre,Ambos
2019,90+,0.202665,1.0,4.934256,18031.404947,18031.404947,88971.569047,88971.569047,4.934256,Acre,Ambos
2020,0,0.015097,0.014892,0.089881,100000.0,1489.21183,98644.64076,7283732.37733,72.837324,Acre,Ambos
2020,1-4,0.000661,0.002638,1.555257,98510.78817,259.895661,393407.774521,7185087.73657,72.937065,Acre,Ambos
2020,5-9,0.000401,0.002001,2.39779,98250.892509,196.614173,490742.831224,6791679.962049,69.125886,Acre,Ambos
2020,10-14,0.000416,0.002079,2.771792,98054.278336,203.811496,489817.257187,6300937.130825,64.259686,Acre,Ambos
2020,15-19,0.001483,0.007391,2.780973,97850.46684,723.193245,487647.548761,5811119.873638,59.387758,Acre,Ambos
2020,20-24,0.001627,0.008102,2.542709,97127.273595,786.925436,483702.663474,5323472.324877,54.809243,Acre,Ambos
2020,25-29,0.00185,0.00921,2.562485,96340.34816,887.299327,479538.93501,4839769.661403,50.236165,Acre,Ambos
2020,30-34,0.002237,0.011125,2.593411,95453.048832,1061.879601,474709.736175,4360230.726394,45.679324,Acre,Ambos
2020,35-39,0.002963,0.014707,2.562503,94391.169231,1388.234351,468572.02853,3885520.990218,41.164031,Acre,Ambos
2020,40-44,0.00311,0.015437,2.603412,93002.93488,1435.651564,461574.008426,3416948.961688,36.740227,Acre,Ambos
2020,45-49,0.005021,0.024811,2.652112,91567.283316,2271.895218,452502.260518,2955374.953263,32.275446,Acre,Ambos
2020,50-54,0.006787,0.033399,2.624115,89295.388099,2982.34654,439391.229198,2502872.692744,28.029137,Acre,Ambos
2020,55-59,0.009749,0.047668,2.677399,86313.041559,4114.334756,422009.248832,2063481.463547,23.906949,Acre,Ambos
2020,60-64,0.017533,0.084205,2.656737,82198.706803,6921.572007,394774.471313,1641472.214715,19.969563,Acre,Ambos
2020,65-69,0.024652,0.116333,2.583821,75277.134796,8757.182629,355226.749741,1246697.743402,16.56144,Acre,Ambos
2020,70-74,0.033547,0.155195,2.591438,66519.952167,10323.566581,307734.806641,891470.993661,13.401558,Acre,Ambos
2020,75-79,0.053477,0.236822,2.586858,56196.385586,13308.526413,248866.569511,583736.18702,10.387433,Acre,Ambos
2020,80-84,0.086889,0.357526,2.523933,42887.859173,15333.525753,176472.452643,334869.617509,7.808028,Acre,Ambos
2020,85-89,0.143024,0.521419,2.402637,27554.33342,14367.363113,100454.416547,158397.164866,5.748539,Acre,Ambos
2020,90+,0.227586,1.0,4.393939,13186.970307,13186.970307,57942.748319,57942.748319,4.393939,Acre,Ambos
2021,0,0.019781,0.019437,0.103224,100000.0,1943.656975,98256.974974,7123392.967462,71.23393,Acre,Ambos
2021,1-4,0.000811,0.003239,1.544642,98056.343025,317.575142,391445.6114,7025135.992488,71.643871,Acre,Ambos
2021,5-9,0.000303,0.001512,2.399092,97738.767883,147.77107,488309.500389,6633690.381088,67.871639,Acre,Ambos
2021,10-14,0.000514,0.002565,2.77763,97590.996813,250.305637,487398.712436,6145380.880699,62.970777,Acre,Ambos
2021,15-19,0.001153,0.005751,2.72291,97340.691175,559.760605,485428.830425,5657982.168263,58.12556,Acre,Ambos
2021,20-24,0.001515,0.007545,2.587283,96780.93057,730.214563,482142.851667,5172553.337838,53.445997,Acre,Ambos
2021,25-29,0.00178,0.008862,2.589618,96050.716008,851.170594,478201.933974,4690410.486171,48.832645,Acre,Ambos
2021,30-34,0.00237,0.011785,2.596747,95199.545414,1121.920814,473301.467371,4212208.552197,44.246099,Acre,Ambos
2021,35-39,0.0029,0.0144,2.609575,94077.6246,1354.677579,467149.868246,3738907.084826,39.742788,Acre,Ambos
2021,40-44,0.004129,0.020446,2.650411,92722.947021,1895.853571,459160.258514,3271757.21658,35.285302,Acre,Ambos
2021,45-49,0.006221,0.030658,2.653921,90827.09345,2784.538218,447602.719658,2812596.958066,30.966497,Acre,Ambos
2021,50-54,0.009199,0.045013,2.632593,88042.555232,3963.050639,430830.623707,2364994.238408,26.861945,Acre,Ambos
2021,55-59,0.012889,0.062517,2.607792,84079.504593,5256.387286,407823.151531,1934163.6147,23.003984,Acre,Ambos
2021,60-64,0.017555,0.084255,2.619885,78823.117307,6641.250013,378308.648013,1526340.46317,19.364122,Acre,Ambos
2021,65-69,0.027313,0.128151,2.59594,72181.867294,9250.152074,338671.419101,1148031.815157,15.904712,Acre,Ambos
2021,70-74,0.036561,0.167952,2.580922,62931.715219,10569.500891,289090.13247,809360.396056,12.86093,Acre,Ambos
2021,75-79,0.058056,0.254436,2.573467,52362.214329,13322.810909,229482.835962,520270.263586,9.935987,Acre,Ambos
2021,80-84,0.092962,0.377505,2.512222,39039.40342,14737.563668,158533.225363,290787.427624,7.448562,Acre,Ambos
2021,85-89,0.155974,0.552945,2.368846,24301.839752,13437.590548,86152.828072,132254.202261,5.442148,Acre,Ambos
2021,90+,0.23566,1.0,4.243402,10864.249204,10864.249204,46101.374189,46101.374189,4.243402,Acre,Ambos
2022,0,0.016699,0.01645,0.094456,100000.0,1645.032359,98510.351421,7519999.690438,75.199997,Acre,Ambos
2022,1-4,0.000869,0.003469,1.551617,98354.967641,341.152674,392584.598168,7421489.339017,75.456172,Acre,Ambos
2022,5-9,0.000244,0.001217,2.328574,98013.814967,119.288999,489750.403131,7028904.740849,71.713408,Acre,Ambos
2022,10-14,0.000399,0.001991,2.808838,97894.525968,194.93107,489045.504359,6539154.337719,66.797957,Acre,Ambos
2022,15-19,0.001077,0.005371,2.752225,97699.594899,524.780975,487318.384876,6050108.83336,61.925629,Acre,Ambos
2022,20-24,0.001352,0.006738,2.538085,97174.813923,654.757526,484262.112002,5562790.448484,57.245188,Acre,Ambos
2022,25-29,0.00131,0.006532,2.565647,96520.056398,630.424826,481065.605476,5078528.336482,52.616301,Acre,Ambos
2022,30-34,0.001877,0.009345,2.598484,95889.631572,896.041653,477296.299165,4597462.731005,47.945358,Acre,Ambos
2022,35-39,0.002142,0.010656,2.558055,94993.589919,1012.233488,472496.131536,4120166.43184,43.3731,Acre,Ambos
2022,40-44,0.002534,0.012595,2.595534,93981.356432,1183.696798,467060.623092,3647670.300304,38.812701,Acre,Ambos
2022,45-49,0.003476,0.017237,2.631744,92797.659633,1599.508993,460200.251111,3180609.677212,34.274676,Acre,Ambos
2022,50-54,0.004939,0.024413,2.680587,91198.15064,2226.417233,450826.771141,2720409.426101,29.829656,Acre,Ambos
2022,55-59,0.008688,0.042586,2.685538,88971.733407,3788.926709,436089.34112,2269582.65496,25.50903,Acre,Ambos
2022,60-64,0.013125,0.063652,2.63715,85182.806698,5422.051021,413102.538179,1833493.313839,21.524218,Acre,Ambos
2022,65-69,0.019136,0.091504,2.615685,79760.755677,7298.433575,381402.012634,1420390.775661,17.808141,Acre,Ambos
2022,70-74,0.027693,0.129928,2.627381,72462.322102,9414.883864,339973.68031,1038988.763027,14.338331,Acre,Ambos
2022,75-79,0.046522,0.2094,2.617539,63047.438238,13202.122208,283783.645687,699015.082717,11.087129,Acre,Ambos
2022,80-84,0.077524,0.326029,2.563241,49845.31603,16251.02094,209626.752542,415231.43703,8.3304,Acre,Ambos
2022,85-89,0.136826,0.50545,2.416356,33594.29509,16980.22125,124100.625282,205604.684488,6.120226,Acre,Ambos
2022,90+,0.203844,1.0,4.905724,16614.073839,16614.073839,81504.059206,81504.059206,4.905724,Acre,Ambos
2023,0,0.017695,0.017417,0.097295,100000.0,1741.716968,98427.743409,7562691.301734,75.626913,Acre,Ambos
2023,1-4,0.000924,0.003686,1.549359,98258.283032,362.181503,392145.555209,7464263.558325,75.965744,Acre,Ambos
2023,5-9,0.000322,0.001608,2.35268,97896.101529,157.401007,489063.81675,7072118.003116,72.241059,Acre,Ambos
2023,10-14,0.000473,0.002364,2.742035,97738.700522,231.008966,488171.892503,6583054.186366,67.353609,Acre,Ambos
2023,15-19,0.001033,0.005155,2.720024,97507.691556,502.613211,486392.511561,6094882.293863,62.506682,Acre,Ambos
2023,20-24,0.001375,0.006851,2.600642,97005.078345,664.572751,483430.843541,5608489.782302,57.816455,Acre,Ambos
2023,25-29,0.001698,0.008457,2.571725,96340.505595,814.71889,479724.166321,5125058.93876,53.197343,Acre,Ambos
2023,30-34,0.001973,0.009817,2.533245,95525.786705,937.744611,475315.747539,4645334.772439,48.629118,Acre,Ambos
2023,35-39,0.002032,0.010109,2.54165,94588.042094,956.159099,470589.636315,4170019.024901,44.086112,Acre,Ambos
2023,40-44,0.002459,0.012223,2.613689,93631.882995,1144.465122,465428.365438,3699429.388586,39.51036,Acre,Ambos
2023,45-49,0.003594,0.01782,2.663179,92487.417873,1648.106947,458585.757959,3234001.023148,34.96693,Acre,Ambos
2023,50-54,0.005579,0.02753,2.63998,90839.310926,2500.839119,448294.523242,2775415.265189,30.55302,Acre,Ambos
2023,55-59,0.00744,0.03656,2.640194,88338.471807,3229.656313,434070.996652,2327120.741947,26.343231,Acre,Ambos
2023,60-64,0.011778,0.057309,2.655364,85108.815494,4877.524668,414108.057706,1893049.745295,22.242699,Acre,Ambos
2023,65-69,0.017645,0.084676,2.624326,80231.290827,6793.636031,385016.987258,1478941.68759,18.433477,Acre,Ambos
2023,70-74,0.02552,0.120333,2.632861,73437.654795,8836.960788,346269.962163,1093924.700331,14.895965,Acre,Ambos
2023,75-79,0.043094,0.195491,2.628295,64600.694007,12628.874969,293051.503557,747654.738169,11.573478,Acre,Ambos
2023,80-84,0.072693,0.309081,2.579584,51971.819038,16063.512095,220978.720091,454603.234612,8.74711,Acre,Ambos
2023,85-89,0.130624,0.488607,2.422376,35908.306942,17545.03962,134317.025538,233624.514521,6.506141,Acre,Ambos
2023,90+,0.184913,1.0,5.407942,18363.267322,18363.267322,99307.488983,99307.488983,5.407942,Acre,Ambos
2000,0,0.040672,0.039331,0.161633,100000.0,3933.074558,96702.641088,6940217.269515,69.402173,Amazonas,Ambos
2000,1-4,0.001773,0.00706,1.49811,96066.925442,678.251257,382570.791748,6843514.628427,71.236949,Amazonas,Ambos
2000,5-9,0.000594,0.002963,2.255777,95388.674184,282.667922,476167.667018,6460943.836679,67.732819,Amazonas,Ambos
2000,10-14,0.000585,0.002923,2.685601,95106.006262,278.011168,474886.60247,5984776.169661,62.927426,Amazonas,Ambos
2000,15-19,0.001455,0.007253,2.749837,94827.995094,687.783262,472592.35129,5509889.567191,58.104039,Amazonas,Ambos
2000,20-24,0.001971,0.009806,2.567424,94140.211832,923.156749,468455.410041,5037297.215901,53.508454,Amazonas,Ambos
2000,25-29,0.002052,0.010206,2.546344,93217.055083,951.394514,463750.880434,4568841.80586,49.012939,Amazonas,Ambos
2000,30-34,0.002513,0.012487,2.584456,92265.660569,1152.147496,458545.240086,4105090.925426,44.492078,Amazonas,Ambos
2000,35-39,0.003155,0.015659,2.611864,91113.513073,1426.720927,452160.362465,3646545.68534,40.022007,Amazonas,Ambos
2000,40-44,0.004436,0.021951,2.629067,89686.792146,1968.692785,443766.321836,3194385.322875,35.617121,Amazonas,Ambos
2000,45-49,0.006129,0.030204,2.624004,87718.099361,2649.406515,432295.518605,2750619.001039,31.357485,Amazonas,Ambos
2000,50-54,0.008553,0.041918,2.632541,85068.692846,3565.944958,416901.23672,2318323.482434,27.25237,Amazonas,Ambos
2000,55-59,0.012613,0.061238,2.636363,81502.747887,4991.104013,395716.583047,1901422.245714,23.329548,Amazonas,Ambos
2000,60-64,0.018672,0.089386,2.620136,76511.643874,6839.097905,366282.09737,1505705.662667,19.679432,Amazonas,Ambos
2000,65-69,0.027061,0.127017,2.588961,69672.54597,8849.570039,327026.068229,1139423.565297,16.353982,Amazonas,Ambos
2000,70-74,0.037511,0.171939,2.57898,60822.975931,10457.838915,278796.242777,812397.497068,13.356754,Amazonas,Ambos
2000,75-79,0.057529,0.252147,2.552722,50365.137016,12699.413994,220746.690447,533601.25429,10.594655,Amazonas,Ambos
2000,80-84,0.085883,0.353316,2.492093,37665.723023,13307.883994,154953.67425,312854.563843,8.306081,Amazonas,Ambos
2000,85-89,0.130735,0.487313,2.388729,24357.839029,11869.882325,90793.709988,157900.889593,6.482549,Amazonas,Ambos
2000,90+,0.18609,1.0,5.373752,12487.956704,12487.956704,67107.179605,67107.179605,5.373752,Amazonas,Ambos
2001,0,0.037563,0.036404,0.153042,100000.0,3640.44839,96916.692091,6966003.370818,69.660034,Amazonas,Ambos
2001,1-4,0.001742,0.006939,1.504963,96359.55161,668.599259,383770.026255,6869086.678727,71.285997,Amazonas,Ambos
2001,5-9,0.000596,0.002975,2.254432,95690.952351,284.65763,477673.214808,6485316.652472,67.773562,Amazonas,Ambos
2001,10-14,0.000572,0.002855,2.676081,95406.294721,272.398504,476398.44145,6007643.437664,62.969047,Amazonas,Ambos
2001,15-19,0.001396,0.006956,2.752553,95133.896218,661.729634,474182.278778,5531244.996214,58.141685,Amazonas,Ambos
2001,20-24,0.001949,0.009698,2.572839,94472.166583,916.209564,470137.044376,5057062.717436,53.529657,Amazonas,Ambos
2001,25-29,0.002019,0.010043,2.549695,93555.957019,939.588662,465477.506206,4586925.673061,49.028686,Amazonas,Ambos
2001,30-34,0.002524,0.012545,2.593339,92616.368357,1161.873511,460285.605806,4121448.166855,44.500214,Amazonas,Ambos
2001,35-39,0.00324,0.016077,2.608591,91454.494845,1470.278835,453756.436272,3661162.561049,40.032615,Amazonas,Ambos
2001,40-44,0.004391,0.021728,2.613395,89984.216011,1955.161799,445254.880958,3207406.124777,35.644097,Amazonas,Ambos
2001,45-49,0.005835,0.028775,2.622518,88029.054212,2533.054787,434122.978271,2762151.24382,31.377723,Amazonas,Ambos
2001,50-54,0.008381,0.041094,2.638099,85495.999425,3513.332105,419181.853398,2328028.265549,27.229675,Amazonas,Ambos
2001,55-59,0.012312,0.059822,2.642591,81982.667321,4904.344116,398351.792296,1908846.41215,23.283536,Amazonas,Ambos
2001,60-64,0.018795,0.089964,2.628839,77078.323204,6934.249879,368949.389858,1510494.619854,19.59688,Amazonas,Ambos
2001,65-69,0.027575,0.129271,2.586107,70144.073326,9067.569682,328832.226703,1141545.229996,16.274293,Amazonas,Ambos
2001,70-74,0.037436,0.17161,2.576329,61076.503643,10481.321172,279979.24491,812713.003293,13.306476,Amazonas,Ambos
2001,75-79,0.057838,0.253354,2.5543,50595.182472,12818.470089,221625.774591,532733.758383,10.529338,Amazonas,Ambos
2001,80-84,0.086631,0.355831,2.491618,37776.712383,13442.126673,155165.579244,311107.983792,8.235444,Amazonas,Ambos
2001,85-89,0.132122,0.491093,2.387366,24334.58571,11950.545716,90450.527278,155942.404548,6.408262,Amazonas,Ambos
2001,90+,0.189093,1.0,5.28841,12384.039994,12384.039994,65491.87727,65491.87727,5.28841,Amazonas,Ambos
2002,0,0.03536,0.034325,0.146936,100000.0,3432.50248,97071.857118,7032252.191351,70.322522,Amazonas,Ambos
2002,1-4,0.001622,0.006464,1.50983,96567.49752,624.194164,384715.640742,6935180.334233,71.816921,Amazonas,Ambos
2002,5-9,0.000584,0.002916,2.263704,95943.303356,279.814046,478950.862661,6550464.693492,68.274329,Amazonas,Ambos
2002,10-14,0.000555,0.002774,2.675509,95663.48931,265.331689,477700.685316,6071513.830831,63.467409,Amazonas,Ambos
2002,15-19,0.001364,0.0068,2.743077,95398.157621,648.68418,475526.757806,5593813.145514,58.63649,Amazonas,Ambos
2002,20-24,0.001808,0.009002,2.570569,94749.473441,852.947097,471675.191491,5118286.387709,54.019154,Amazonas,Ambos
2002,25-29,0.001949,0.009699,2.551546,93896.526344,910.696927,467252.832455,4646611.196218,49.486508,Amazonas,Ambos
2002,30-34,0.002362,0.011741,2.580839,92985.829417,1091.718016,462288.1052,4179358.363763,44.946186,Amazonas,Ambos
2002,35-39,0.002942,0.014606,2.613162,91894.111401,1342.192059,456266.96201,3717070.258562,40.449493,Amazonas,Ambos
2002,40-44,0.004187,0.020728,2.630425,90551.919342,1876.950259,448312.022901,3260803.296552,36.010317,Amazonas,Ambos
2002,45-49,0.005737,0.028297,2.616941,88674.969083,2509.219741,437395.225699,2812491.273651,31.716857,Amazonas,Ambos
2002,50-54,0.007773,0.038162,2.637946,86165.749342,3288.261383,423061.694965,2375096.047952,27.564271,Amazonas,Ambos
2002,55-59,0.012022,0.058459,2.649134,82877.48796,4844.91864,402997.686324,1952034.352987,23.553252,Amazonas,Ambos
2002,60-64,0.017933,0.086006,2.62686,78032.56932,6711.307019,374235.976971,1549036.666663,19.851155,Amazonas,Ambos
2002,65-69,0.026444,0.124303,2.591835,71321.262301,8865.429296,335256.896396,1174800.689692,16.471956,Amazonas,Ambos
2002,70-74,0.036303,0.166879,2.58392,62455.833005,10422.57692,287097.383886,839543.793296,13.4422,Amazonas,Ambos
2002,75-79,0.056876,0.249728,2.56047,52033.256086,12994.166368,228466.622258,552446.409409,10.617179,Amazonas,Ambos
2002,80-84,0.085706,0.352764,2.494037,39039.089717,13771.575649,160684.391373,323979.787151,8.298856,Amazonas,Ambos
2002,85-89,0.13023,0.486092,2.392602,25267.514069,12282.32753,94312.653175,163295.395779,6.462662,Amazonas,Ambos
2002,90+,0.188238,1.0,5.312418,12985.186538,12985.186538,68982.742603,68982.742603,5.312418,Amazonas,Ambos
2003,0,0.032558,0.03167,0.139142,100000.0,3167.04257,97273.627642,7091958.135672,70.919581,Amazonas,Ambos
2003,1-4,0.001522,0.006066,1.516043,96832.95743,587.411239,385872.725293,6994684.50803,72.234544,Amazonas,Ambos
2003,5-9,0.000534,0.002665,2.25701,96245.546191,256.471351,480524.232526,6608811.782737,68.666157,Amazonas,Ambos
2003,10-14,0.000505,0.002523,2.681726,95989.07484,242.197604,479383.893817,6128287.550212,63.843594,Amazonas,Ambos
2003,15-19,0.001283,0.006398,2.751553,95746.877237,612.617867,477356.947378,5648903.656395,58.998307,Amazonas,Ambos
2003,20-24,0.001712,0.008524,2.5842,95134.259369,810.896481,473712.33353,5171546.709017,54.360508,Amazonas,Ambos
2003,25-29,0.001956,0.009732,2.550507,94323.362888,917.951793,469368.297623,4697834.375486,49.805629,Amazonas,Ambos
2003,30-34,0.002224,0.011063,2.57678,93405.411095,1033.328545,464523.072625,4228466.077863,45.270033,Amazonas,Ambos
2003,35-39,0.002891,0.014355,2.616942,92372.08255,1326.025345,458700.417924,3763943.005238,40.747625,Amazonas,Ambos
2003,40-44,0.004014,0.01988,2.624873,91046.057205,1809.988841,450931.331848,3305242.587315,36.302973,Amazonas,Ambos
2003,45-49,0.00548,0.027047,2.622885,89236.068364,2413.54599,440443.064372,2854311.255467,31.986071,Amazonas,Ambos
2003,50-54,0.007648,0.037562,2.645033,86822.522373,3261.227896,426432.528727,2413868.191094,27.802327,Amazonas,Ambos
2003,55-59,0.011866,0.057717,2.642494,83561.294478,4822.922566,406436.403728,1987435.662367,23.784166,Amazonas,Ambos
2003,60-64,0.017065,0.082005,2.627123,78738.371911,6456.956181,378370.294751,1580999.258639,20.079146,Amazonas,Ambos
2003,65-69,0.025908,0.121947,2.596911,72281.41573,8814.520921,340224.998122,1202628.963888,16.638149,Amazonas,Ambos
2003,70-74,0.035209,0.162256,2.586613,63466.89481,10297.87515,292481.713961,862403.965766,13.588249,Amazonas,Ambos
2003,75-79,0.055834,0.245776,2.566593,53169.01966,13067.64545,234046.192969,569922.251805,10.719066,Amazonas,Ambos
2003,80-84,0.084713,0.349441,2.495953,40101.37421,14013.04717,165417.541114,335876.058837,8.375675,Amazonas,Ambos
2003,85-89,0.127751,0.479446,2.399027,26088.32704,12507.937643,97908.82933,170458.517722,6.5339,Amazonas,Ambos
