Local,Sexo,faixa_etaria,RMSE,MAPE,MAE
Maranhão,Mulheres,0,0.0043708534142169,37.043629043199,0.0043474232933498
Maranhão,Mulheres,1-4,7.567228467640832e-05,10.22717332495542,6.428401559146074e-05
Maranhão,Mulheres,5-9,0.0002162998815619,143.32822302172318,0.0002139820229771
Maranhão,Mulheres,10-14,0.0002425466179863,145.89841797066808,0.0002424581909174
Maranhão,Mulheres,15-19,0.000396842772913,123.63190398646134,0.0003942077571115
Maranhão,Mulheres,20-24,0.0004878086415375,127.37857117384648,0.0004877222339762
Maranhão,Mulheres,25-29,0.0005742823777229,122.73186398124,0.0005737989127583
Maranhão,Mulheres,30-34,0.0007753302238642,114.64322474794945,0.0007748538184306
Maranhão,Mulheres,35-39,0.0008880462734443,90.91095149600366,0.0008847636566854
Maranhão,Mulheres,40-44,0.0012124902753081,91.76514721003898,0.0012117783505709
Maranhão,Mulheres,45-49,0.0003474533899463,9.26722372921334,0.0002737879191665
Maranhão,Mulheres,50-54,0.0022010183730941,72.84884882431791,0.0021921976765167
Maranhão,Mulheres,55-59,0.0005589395217683,6.995949631806502,0.0004370363557957
Maranhão,Mulheres,60-64,0.0008616919592489,7.998052944170335,0.0007601799845461
Maranhão,Mulheres,65-69,0.0005901488179246,3.5284674817200044,0.0005091900228972
Maranhão,Mulheres,70-74,0.0012519925521017,5.05243496417793,0.0010127368617799
Maranhão,Mulheres,75-79,0.00137042437708,3.213005147380972,0.0011460010702245
Maranhão,Mulheres,80-84,0.0008563286581938,1.0014977641480725,0.0006216894189631
Maranhão,Mulheres,85-89,0.0062773913299761,5.12118117794385,0.005498108911305
Maranhão,Mulheres,90+,0.0379149348262996,16.75946292604503,0.0316165850491252
Maranhão,Homens,0,0.0027141455244316,13.462953062940905,0.0024164469705879
Maranhão,Homens,1-4,0.0005600330362096,116.9475160987186,0.0005585279596436
Maranhão,Homens,5-9,0.0002872789618143,151.7420749773335,0.0002868587753362
Maranhão,Homens,10-14,6.848256347475249e-05,12.899833322228432,6.119695689053873e-05
Maranhão,Homens,15-19,0.0013040364780316,99.04570448015988,0.0012723201648132
Maranhão,Homens,20-24,0.000357055921286,8.925391468075459,0.0002503123630045
Maranhão,Homens,25-29,0.0019118658322339,77.48935933489469,0.0018562388587275
Maranhão,Homens,30-34,0.0005554093420079,14.230974322522188,0.0004927424318387
Maranhão,Homens,35-39,0.0006723904629795,14.788671755650636,0.000595011641597
Maranhão,Homens,40-44,0.000547264237062,9.862994185696383,0.0004495619118481
Maranhão,Homens,45-49,0.0027148521341344,66.41378703121703,0.0027097456268516
Maranhão,Homens,50-54,0.0006002137751674,6.786011319557224,0.000487131939404
Maranhão,Homens,55-59,0.0005964219087383,5.066631862191695,0.0005027889514094
Maranhão,Homens,60-64,0.0007235628380845,3.606693670993523,0.0005145686452209
Maranhão,Homens,65-69,0.0006499218063191,2.665820998476472,0.0005747303923503
Maranhão,Homens,70-74,0.0020952925507573,5.340903376276786,0.0016564423680353
Maranhão,Homens,75-79,0.0018353016143527,3.2759098242678717,0.0016168955935502
Maranhão,Homens,80-84,0.0009626843083875,1.0531077158183813,0.0008399711584423
Maranhão,Homens,85-89,0.0076592082703,5.201565699097449,0.0067167920208251
Maranhão,Homens,90+,0.0416512110321153,14.17198508118423,0.0318699010102369
Mato Grosso,Ambos,0,0.0031465490190769,26.62815792982,0.0031029284611051
Mato Grosso,Ambos,1-4,0.0005403654055098,112.48436397571643,0.0005333914784091
Mato Grosso,Ambos,5-9,0.0002040408114355,143.25906908182634,0.0002035791282031
Mato Grosso,Ambos,10-14,0.0003092138080915,144.738824345272,0.0003090483904878
Mato Grosso,Ambos,15-19,0.0002201596034469,14.72159786479516,0.0001925242159811
Mato Grosso,Ambos,20-24,0.000273817331733,12.979919629867586,0.0002251058070513
Mato Grosso,Ambos,25-29,0.0011285122561506,99.31253498784493,0.0011256503798331
Mato Grosso,Ambos,30-34,0.0011746305701737,88.23902351248346,0.0011669858007741
Mato Grosso,Ambos,35-39,0.0014024714653725,86.53685181073533,0.0013908582165424
Mato Grosso,Ambos,40-44,0.0017162861227591,78.4293571908822,0.0017083661336276
Mato Grosso,Ambos,45-49,0.0021043592477249,69.68190255031043,0.0020969317728541
Mato Grosso,Ambos,50-54,0.0029309902622767,67.90886527526044,0.0029298354666435
Mato Grosso,Ambos,55-59,0.0034525765389365,51.56937875687936,0.003437146224324
Mato Grosso,Ambos,60-64,0.005036481015767,50.02592273327904,0.0050337935031023
Mato Grosso,Ambos,65-69,0.0066406144915914,42.078644903568375,0.0066404612934857
Mato Grosso,Ambos,70-74,0.0073352278330169,31.18157582071693,0.0073163147970001
Mato Grosso,Ambos,75-79,0.0090364421413152,22.349167740994773,0.0089998630956507
Mato Grosso,Ambos,80-84,0.0122731307221028,17.931963738804665,0.0122492986346311
Mato Grosso,Ambos,85-89,0.0075197306162225,5.576677084790756,0.0070029406077645
Mato Grosso,Ambos,90+,0.0287633069603287,14.8981252325199,0.0286046266530435
Mato Grosso do Sul,Ambos,0,0.0036994410397078,36.87722273167572,0.0036772982821863
Mato Grosso do Sul,Ambos,1-4,0.0004346149146589,114.90451528023937,0.0004310436253843
Mato Grosso do Sul,Ambos,5-9,2.77268310526995e-05,9.7537058629433,2.635259679550627e-05
Mato Grosso do Sul,Ambos,10-14,4.041314943423992e-05,10.744879334335735,3.749058850718626e-05
Mato Grosso do Sul,Ambos,15-19,0.0002192619265302,18.1790082946932,0.0002036541767078
Mato Grosso do Sul,Ambos,20-24,0.0001736519692644,9.347287794662384,0.0001315362345915
Mato Grosso do Sul,Ambos,25-29,0.0010101891172201,107.63801400648408,0.0010080645769252
Mato Grosso do Sul,Ambos,30-34,0.000224168592247,11.645405063327257,0.0001995924390886
Mato Grosso do Sul,Ambos,35-39,0.0014009805021173,93.15171882687773,0.0013990508091149
Mato Grosso do Sul,Ambos,40-44,0.0003604243644982,9.946808877120482,0.0003014691436213
Mato Grosso do Sul,Ambos,45-49,0.0023300264297136,78.24060176534122,0.0023233031313731
Mato Grosso do Sul,Ambos,50-54,0.0031723571540825,69.57970675393763,0.0031699791287076
Mato Grosso do Sul,Ambos,55-59,0.0039532271348307,58.94458839950716,0.0039408555394503
Mato Grosso do Sul,Ambos,60-64,0.0054116122083037,52.68739314918995,0.0053917034875205
Mato Grosso do Sul,Ambos,65-69,0.0066926659724914,41.54430014687984,0.0066880548361544
Mato Grosso do Sul,Ambos,70-74,0.0085671596103875,37.573901304631065,0.0085507794824726
Mato Grosso do Sul,Ambos,75-79,0.0108200229523506,27.377513907523397,0.0107740590149184
Mato Grosso do Sul,Ambos,80-84,0.001070354739825,1.2896024092385197,0.0009640113878683
Mato Grosso do Sul,Ambos,85-89,0.0020617804192422,1.4780712305741035,0.0018481448053649
Mato Grosso do Sul,Ambos,90+,0.032774791701719,17.142452868708467,0.0325918833879406
Mato Grosso do Sul,Mulheres,0,0.0037277859238234,40.45042491200202,0.0036636753380203
Mato Grosso do Sul,Mulheres,1-4,0.0004182763069945,117.91256161593007,0.0004131544589654
Mato Grosso do Sul,Mulheres,5-9,3.08850223643332e-05,11.40136699887478,2.7880102726864288e-05
Mato Grosso do Sul,Mulheres,10-14,3.661945466826994e-05,11.754319231860858,3.429205968366435e-05
Mato Grosso do Sul,Mulheres,15-19,9.263012643369308e-05,14.31704729147531,7.625456154961851e-05
Mato Grosso do Sul,Mulheres,20-24,5.704574086174283e-05,6.144032694318172,3.835794451027318e-05
Mato Grosso do Sul,Mulheres,25-29,8.913705426383114e-05,10.072768550834802,7.625671808356616e-05
Mato Grosso do Sul,Mulheres,30-34,0.0001137213900212,9.794157331209034,9.682557941431576e-05
Mato Grosso do Sul,Mulheres,35-39,0.001014974342852,109.45619910755336,0.0010123114804891
Mato Grosso do Sul,Mulheres,40-44,0.0012386324925746,94.8734571145077,0.001235106046149
Mato Grosso do Sul,Mulheres,45-49,0.0016493448421547,83.20607854760856,0.001644587867044
Mato Grosso do Sul,Mulheres,50-54,0.0024395926422113,80.70499919424697,0.0024390961650823
Mato Grosso do Sul,Mulheres,55-59,0.003081859266369,67.84326920575062,0.0030798355234269
Mato Grosso do Sul,Mulheres,60-64,0.0042639051894189,59.05800215806841,0.0042475930122935
Mato Grosso do Sul,Mulheres,65-69,0.0057772582421982,48.74525149083384,0.0057747486678093
Mato Grosso do Sul,Mulheres,70-74,0.0006590223135084,2.502128124557945,0.0005359156882879
Mato Grosso do Sul,Mulheres,75-79,0.0107899795840887,33.00406375062217,0.0107651513486911
Mato Grosso do Sul,Mulheres,80-84,0.0151780732309421,25.455993656756625,0.0151631518087331
Mato Grosso do Sul,Mulheres,85-89,0.0038946286235341,2.919699894374627,0.0034170864298184
Mato Grosso do Sul,Mulheres,90+,0.0343814895644851,18.81694764741169,0.0341620477937632
Mato Grosso do Sul,Homens,0,0.0037412793815491,33.05960725054695,0.003632559033362
Mato Grosso do Sul,Homens,1-4,0.0004516889667821,112.24582128194214,0.0004485491238887
Mato Grosso do Sul,Homens,5-9,0.0002343381522447,143.67379925193504,0.0002341439366417
Mato Grosso do Sul,Homens,10-14,4.51557334969823e-05,9.415633688232724,3.754319666157184e-05
Mato Grosso do Sul,Homens,15-19,0.0003343931099065,18.323033476975883,0.0003052818684471
Mato Grosso do Sul,Homens,20-24,0.0002509918955713,8.565438980929153,0.0001836193534486
Mato Grosso do Sul,Homens,25-29,0.0013670572214888,93.70507500894506,0.0013656925940943
Mato Grosso do Sul,Homens,30-34,0.0013971804651595,85.34443136653647,0.0013904227184074
Mato Grosso do Sul,Homens,35-39,0.0017521078663361,82.50405162353088,0.0017504110976176
Mato Grosso do Sul,Homens,40-44,0.0006647501404622,13.560937677110491,0.0005706921727286
Mato Grosso do Sul,Homens,45-49,0.0007360324272359,10.35674088244312,0.0005968757005241
Mato Grosso do Sul,Homens,50-54,0.0004793972129216,4.541763342526909,0.0003745662311355
Mato Grosso do Sul,Homens,55-59,0.0047279361185492,51.36887963116983,0.0046870213404711
Mato Grosso do Sul,Homens,60-64,0.0066972719857151,49.43846220094736,0.0066802163271393
Mato Grosso do Sul,Homens,65-69,0.0075782192024255,36.44485345256258,0.0075689986655772
Mato Grosso do Sul,Homens,70-74,0.0094044526825768,32.91810242606973,0.0093796657025277
Mato Grosso do Sul,Homens,75-79,0.0109442911444935,23.2000174700028,0.0108776972516488
Mato Grosso do Sul,Homens,80-84,0.0014449458968266,1.3603308173402584,0.0011404549586852
Mato Grosso do Sul,Homens,85-89,0.0038876856467054,2.445667652751633,0.0032977211220463
Mato Grosso do Sul,Homens,90+,0.0151985074833324,6.949103257925595,0.0146503603600679
Mato Grosso,Mulheres,0,0.0031972144888969,30.15998079957412,0.0031570190025092
Mato Grosso,Mulheres,1-4,0.0005158014567284,108.13137413887532,0.0005069577123624
Mato Grosso,Mulheres,5-9,0.000183006731941,144.55315545071034,0.0001829329287734
Mato Grosso,Mulheres,10-14,0.0002628702662361,150.97542416090764,0.0002614866274634
Mato Grosso,Mulheres,15-19,9.330959027580986e-05,15.328790701150613,9.092741009158242e-05
Mato Grosso,Mulheres,20-24,5.999518605116269e-05,6.965113412682982,4.60026739497566e-05
Mato Grosso,Mulheres,25-29,0.0005382093037844,121.35189016455492,0.0005367681413176
Mato Grosso,Mulheres,30-34,0.0006734177983743,111.67467289463436,0.0006731254718355
Mato Grosso,Mulheres,35-39,0.0001109782943311,6.893881428145463,9.476412255199538e-05
Mato Grosso,Mulheres,40-44,0.0011841905817926,88.9873873786322,0.0011788329981442
Mato Grosso,Mulheres,45-49,0.0014148866779643,73.02847798084528,0.0014114194142556
Mato Grosso,Mulheres,50-54,0.0021591571862075,75.7251131619592,0.0021589553908855
Mato Grosso,Mulheres,55-59,0.0024366059785707,54.336323072539216,0.0024160501930753
Mato Grosso,Mulheres,60-64,0.0042353683170265,61.05496167581905,0.0042329798190289
Mato Grosso,Mulheres,65-69,0.0046573189123716,39.32988245931672,0.004649845859105
Mato Grosso,Mulheres,70-74,0.0062901074726605,34.65941332021327,0.0062677004979924
Mato Grosso,Mulheres,75-79,0.0084478455928083,25.23197435146859,0.0084099754680303
Mato Grosso,Mulheres,80-84,0.0112602471339465,18.46825407503183,0.0112026978807937
Mato Grosso,Mulheres,85-89,0.0078966335787629,6.19314760696311,0.0072531576047318
Mato Grosso,Mulheres,90+,0.0110792026298562,5.47922831748103,0.0103921405291785
Mato Grosso,Homens,0,0.0031885514103974,24.06707827644045,0.0030850976701747
Mato Grosso,Homens,1-4,0.0005590143140796,114.67244387904316,0.000552757768112
Mato Grosso,Homens,5-9,0.0002260626141907,143.6876604560912,0.0002246625160507
Mato Grosso,Homens,10-14,0.0003526433927924,138.49689223579983,0.0003522688477706
Mato Grosso,Homens,15-19,0.00026441273319,11.618632744711766,0.0002251387158468
Mato Grosso,Homens,20-24,0.0006278425191581,18.933628953563897,0.0005436731370235
Mato Grosso,Homens,25-29,0.0004092771665819,13.148968836445013,0.0003699972687708
Mato Grosso,Homens,30-34,0.0015742166788777,74.25033843662186,0.0015499163264228
Mato Grosso,Homens,35-39,0.0017710425118735,73.92611789572567,0.0017477766539671
Mato Grosso,Homens,40-44,0.0002920037826728,6.559632407598123,0.0002751516172526
Mato Grosso,Homens,45-49,0.0026957102433248,65.61647713731975,0.0026864506462632
Mato Grosso,Homens,50-54,0.0035503448790931,61.138001824871935,0.0035463843457683
Mato Grosso,Homens,55-59,0.0043115503499546,48.47675043009362,0.0042987321761317
Mato Grosso,Homens,60-64,0.0058388549963617,44.66913626487766,0.0058345554782216
Mato Grosso,Homens,65-69,0.0078104991650666,39.03875893740524,0.0078092340028741
Mato Grosso,Homens,70-74,0.0083100859806107,28.867316012012346,0.0082947239741619
Mato Grosso,Homens,75-79,0.0099213296197517,20.983513166146764,0.009892614355038
Mato Grosso,Homens,80-84,0.0136160488681938,17.821623307897266,0.0136076479093533
Mato Grosso,Homens,85-89,0.0067728972932058,4.767175085533096,0.0064230037603799
Mato Grosso,Homens,90+,0.0294067920671023,14.123998687758846,0.0291601649344619
Minas Gerais,Ambos,0,0.0045546971678863,49.1149143330847,0.0045236633971834
Minas Gerais,Ambos,1-4,0.0003765941672752,127.55078352304272,0.0003764855585605
Minas Gerais,Ambos,5-9,0.0001846525083799,151.46053268757734,0.0001846177397868
Minas Gerais,Ambos,10-14,0.0002450160606251,144.54146580491175,0.0002439093616923
Minas Gerais,Ambos,15-19,0.0001633571704159,13.00282331656498,0.000129281384215
Minas Gerais,Ambos,20-24,0.0002264955944217,13.910909292352006,0.0001941971959594
Minas Gerais,Ambos,25-29,0.0009129278447152,102.79643379845884,0.0009066368721593
Minas Gerais,Ambos,30-34,0.0010519336185156,98.24507036431284,0.001050159390781
Minas Gerais,Ambos,35-39,0.0013313125287551,92.68045148076524,0.00133008575059
Minas Gerais,Ambos,40-44,0.001688165901839,85.26269870929364,0.0016867050099281
Minas Gerais,Ambos,45-49,0.0022969743079332,78.16787387637709,0.0022954275183821
Minas Gerais,Ambos,50-54,0.0029848403786919,70.23961167055371,0.0029844702260427
Minas Gerais,Ambos,55-59,0.0036575735116708,57.85671120382014,0.0036536912516331
Minas Gerais,Ambos,60-64,0.0049778223140624,53.40581334743666,0.004976658207857
Minas Gerais,Ambos,65-69,0.0060654095572045,43.3577074768405,0.0060644086287535
Minas Gerais,Ambos,70-74,0.0075344992775375,37.12661020779351,0.0075341368759323
Minas Gerais,Ambos,75-79,0.0097693377800085,27.741759528260403,0.0097676474603428
Minas Gerais,Ambos,80-84,0.0121351835808772,19.75503299113683,0.0121288219967433
Minas Gerais,Ambos,85-89,0.0095947655978075,8.618236093995684,0.0094616195107596
Minas Gerais,Ambos,90+,0.0020273300964612,1.0200150204674214,0.0018491161017207
Minas Gerais,Mulheres,0,0.0045413017769745,54.36488146988741,0.0045180531084026
Minas Gerais,Mulheres,1-4,0.0003629546891038,131.67654876610737,0.0003628519995973
Minas Gerais,Mulheres,5-9,0.0001533792349961,150.91356315316517,0.0001531401427944
Minas Gerais,Mulheres,10-14,0.0001954542774282,153.90919509907786,0.0001953609927594
Minas Gerais,Mulheres,15-19,6.994650554879335e-05,16.03066905249058,6.732039682177898e-05
Minas Gerais,Mulheres,20-24,0.0004129371204521,135.36802306376487,0.000412861936011
Minas Gerais,Mulheres,25-29,0.0004584350437851,124.62983861603108,0.0004575078319567
Minas Gerais,Mulheres,30-34,0.0006225935860498,113.43884252241328,0.0006218030842017
Minas Gerais,Mulheres,35-39,0.0009009966125981,104.62301375334486,0.0008996909700839
Minas Gerais,Mulheres,40-44,0.001165720576885,93.6437373832662,0.0011643020697172
Minas Gerais,Mulheres,45-49,0.0017534971083665,89.47594096087596,0.0017527598865104
Minas Gerais,Mulheres,50-54,0.0022655746820919,79.57658083230092,0.0022649476915986
Minas Gerais,Mulheres,55-59,0.0029018986545857,67.10367881753037,0.0029012310565471
Minas Gerais,Mulheres,60-64,0.0039595727255668,58.974378446832574,0.0039593149090343
Minas Gerais,Mulheres,65-69,0.0049211785817235,46.87020385611179,0.004918837436644
Minas Gerais,Mulheres,70-74,0.0064211070754691,41.472276601681926,0.0064199723797284
Minas Gerais,Mulheres,75-79,0.0089208203191392,30.802836977614906,0.0089176814810453
Minas Gerais,Mulheres,80-84,0.0115132662647125,21.43329065897074,0.0115027307029476
Minas Gerais,Mulheres,85-89,0.0088893289778704,8.638655232109492,0.008738870976998
Minas Gerais,Mulheres,90+,0.0032535720467359,1.7232183193012802,0.0029616596290486
Minas Gerais,Homens,0,0.0045603055116737,44.85405212345931,0.0045197904852448
Minas Gerais,Homens,1-4,0.0003890550578134,123.80892165527904,0.000388824626871
Minas Gerais,Homens,5-9,0.0002148166609815,152.11007078741255,0.000214789441615
Minas Gerais,Homens,10-14,6.917933761072578e-05,15.023090811322056,5.475991428623776e-05
Minas Gerais,Homens,15-19,0.0011186777996786,105.71588939933665,0.0010955052209537
Minas Gerais,Homens,20-24,0.0003643668408326,13.50016148598368,0.0002978863700121
Minas Gerais,Homens,25-29,0.0013366977879476,93.82791206215038,0.0013249318259521
Minas Gerais,Homens,30-34,0.0014151632778273,86.37638980840346,0.0014116100064824
Minas Gerais,Homens,35-39,0.0017243792080124,84.19617772165552,0.0017228031988952
Minas Gerais,Homens,40-44,0.0021740463429587,78.45195553783158,0.0021725210628956
Minas Gerais,Homens,45-49,0.0028212468921276,70.50716911222746,0.0028189674288114
Minas Gerais,Homens,50-54,0.0037031310459537,63.94909479298592,0.0037028030564339
Minas Gerais,Homens,55-59,0.004415215997242,51.74449013929693,0.0044089313289376
Minas Gerais,Homens,60-64,0.0059223048323801,48.08026195257741,0.0059156829486748
Minas Gerais,Homens,65-69,0.0072456150915967,40.218693480862655,0.0072431066780361
Minas Gerais,Homens,70-74,0.008548250170475,32.643224342158895,0.0085481490996314
Minas Gerais,Homens,75-79,0.0103776685833752,23.783687141672672,0.0103770846849971
Minas Gerais,Homens,80-84,0.0128554454347418,17.698228727347313,0.0128503157623958
Minas Gerais,Homens,85-89,0.0058717238537706,4.149976813777552,0.00545360000302
Minas Gerais,Homens,90+,0.0011400033429114,0.4766867180238134,0.0009575267857249
Nordeste,Ambos,0,0.0021024931942702,12.981049388099692,0.0019731956732118
Nordeste,Ambos,1-4,0.0004096911768218,116.12247134472888,0.0004096028192044
Nordeste,Ambos,5-9,0.0002164245876626,146.36732106408152,0.0002163581666016
Nordeste,Ambos,10-14,0.0002901573901308,140.68309874830203,0.0002899281137039
Nordeste,Ambos,15-19,0.0011687593860966,116.61335965486572,0.0011576512065594
Nordeste,Ambos,20-24,0.0001442500374475,6.174682493327212,0.0001293042275035
Nordeste,Ambos,25-29,0.0001872207974618,6.31065388635034,0.0001261241155259
Nordeste,Ambos,30-34,0.0013604602415287,95.20557937936218,0.0013564274766275
Nordeste,Ambos,35-39,0.001524985648819,89.18120864013844,0.0015205439254701
Nordeste,Ambos,40-44,0.0018783563561148,83.93972353768447,0.0018758124597002
Nordeste,Ambos,45-49,0.0023030783965168,74.05905978290897,0.0022981263477168
Nordeste,Ambos,50-54,0.0030043453217302,67.52984542337904,0.0030028636618501
Nordeste,Ambos,55-59,0.0004224293978913,4.061375017749054,0.0003429541609869
Nordeste,Ambos,60-64,0.0003986092799871,2.474137247458392,0.0003037154620033
Nordeste,Ambos,65-69,0.0003117927117371,1.464708746851907,0.0002656526432122
Nordeste,Ambos,70-74,0.007671425807598,35.64654248848931,0.0076628834212697
Nordeste,Ambos,75-79,0.0012647959517166,2.2787505057660704,0.0009613083045335
Nordeste,Ambos,80-84,0.0138626687116479,21.98080712706104,0.0138546680193639
Nordeste,Ambos,85-89,0.003180280228515,2.377220006131542,0.0027970929760845
Nordeste,Ambos,90+,0.0147981333811328,7.959368415467025,0.0145947950353464
Nordeste,Mulheres,0,0.0009772373059808,6.595681244575586,0.0008778992126889
Nordeste,Mulheres,1-4,2.538497369243408e-05,3.176633777505141,1.606365402314616e-05
Nordeste,Mulheres,5-9,0.00019364304311,150.12684485386552,0.0001934845874662
Nordeste,Mulheres,10-14,0.0002293237979262,148.76457544341594,0.0002293092459042
Nordeste,Mulheres,15-19,0.0003969529994312,133.6665233936515,0.0003962918683534
Nordeste,Mulheres,20-24,0.0004818083903583,133.3533245588721,0.0004817930745626
Nordeste,Mulheres,25-29,0.0005367031142234,125.0862993144286,0.0005365301955059
Nordeste,Mulheres,30-34,0.0006933921591478,116.05141923488908,0.0006928955802447
Nordeste,Mulheres,35-39,0.000931485140625,106.24622927171843,0.0009303556692104
Nordeste,Mulheres,40-44,0.0012903192702896,98.62346931113842,0.0012902262904356
Nordeste,Mulheres,45-49,0.0001546944401388,4.161052944833664,0.0001167005252148
Nordeste,Mulheres,50-54,0.0022809346494199,75.94163167506855,0.002280410105252
Nordeste,Mulheres,55-59,0.0029476500517596,63.605087808839,0.0029437480430756
Nordeste,Mulheres,60-64,0.0040477968748646,56.06405804477331,0.0040470535029084
Nordeste,Mulheres,65-69,0.0002206599412273,1.0883583011764346,0.0001572407871827
Nordeste,Mulheres,70-74,0.0065438850931024,39.32449256062448,0.0065379524601861
Nordeste,Mulheres,75-79,0.0011722281285877,2.567427916082592,0.0009142951711162
Nordeste,Mulheres,80-84,0.0128121809631982,22.976966586020257,0.0128099299759595
Nordeste,Mulheres,85-89,0.0036866880305925,2.917607850859804,0.0031917914738227
Nordeste,Mulheres,90+,0.009308969520365,5.249644486194921,0.0091982439794646
Nordeste,Homens,0,0.0026088840450813,14.713407038656229,0.0024527327440789
Nordeste,Homens,1-4,0.0004449473105975,118.8166342075928,0.0004448643153478
Nordeste,Homens,5-9,0.0002387610534597,144.3573182081808,0.000238746302649
Nordeste,Homens,10-14,0.0003458474336926,134.24366122305153,0.0003452357872346
Nordeste,Homens,15-19,0.0018067542471871,102.233790591527,0.0017785908504643
Nordeste,Homens,20-24,0.0024281038945166,96.05373346512256,0.0024090606690107
Nordeste,Homens,25-29,0.0003407076707071,6.521192719715999,0.0002173563346676
Nordeste,Homens,30-34,0.0002832952335922,6.397854290288518,0.0002141621195073
Nordeste,Homens,35-39,0.0020582302914607,77.56950122800274,0.0020488465681871
Nordeste,Homens,40-44,0.0023978155015684,72.36138922238177,0.002388937618706
Nordeste,Homens,45-49,0.0028796044139812,64.96142070136413,0.0028695232296426
Nordeste,Homens,50-54,0.0036984054088392,60.19534693640406,0.0036950304250137
Nordeste,Homens,55-59,0.000371901454753,2.8717204572767487,0.0003153914160037
Nordeste,Homens,60-64,0.0007680287271017,3.779854904061443,0.0006025513073898
Nordeste,Homens,65-69,0.0006341489672199,2.7635919480159497,0.0006195412400945
Nordeste,Homens,70-74,0.0008981655772042,2.158130287716281,0.0006906706270439
Nordeste,Homens,75-79,0.00151527406353,2.252695079474877,0.0011466134425499
Nordeste,Homens,80-84,0.001558398382462,1.8252111173395549,0.0014676461474715
Nordeste,Homens,85-89,0.0018917235519862,1.2540043697588503,0.001632255610696
Nordeste,Homens,90+,0.0213191344713651,10.388055354824262,0.0206600873104612
Norte,Ambos,0,0.00547494178795,41.81878555851779,0.0054155629016232
Norte,Ambos,1-4,0.0005692185429389,119.40703218671314,0.0005690145558144
Norte,Ambos,5-9,0.0002628214994758,139.82514914326117,0.0002626923067839
Norte,Ambos,10-14,0.0003110268653867,137.54624444707736,0.0003108618816132
Norte,Ambos,15-19,6.727948072907069e-05,4.470967340821266,6.327565055721665e-05
Norte,Ambos,20-24,0.00010379400085,4.78456362439033,9.712868752454704e-05
Norte,Ambos,25-29,6.582248296884979e-05,2.798408281194121,5.7026866081990365e-05
Norte,Ambos,30-34,0.0013924254652231,97.27412138250058,0.0013902554142261
Norte,Ambos,35-39,0.0001759938008985,5.755836230222598,0.0001392376506687
Norte,Ambos,40-44,0.0017115421844838,85.20321159489399,0.0017103459096905
Norte,Ambos,45-49,0.0021043022825215,75.43501553975615,0.0020989888334775
Norte,Ambos,50-54,0.0027782541594293,68.48162293970186,0.0027772052136239
Norte,Ambos,55-59,0.0036909567320959,60.03374506279402,0.0036900212700944
Norte,Ambos,60-64,0.0048312473171606,50.160094033326885,0.0048307608130526
Norte,Ambos,65-69,0.0065370956693704,43.64096247975143,0.0065340343325024
Norte,Ambos,70-74,0.0005201394899438,2.0286657186261188,0.0005151285171861
Norte,Ambos,75-79,0.0004696139313987,0.9536449589947872,0.0004056855857426
Norte,Ambos,80-84,0.0132532736382303,20.736640518945183,0.0132418768939283
Norte,Ambos,85-89,0.0054340768640619,4.159137401204164,0.0049617695797481
Norte,Ambos,90+,0.0104881647549354,5.2142429552114855,0.0100619327065855
Norte,Mulheres,0,0.000584899971636,3.833479731509703,0.0005472792456534
Norte,Mulheres,1-4,0.000528207047873,122.81020114448089,0.0005279324285585
Norte,Mulheres,5-9,0.0002279570087165,142.80548393988283,0.0002276754256029
Norte,Mulheres,10-14,0.0002581807738017,143.25620504683187,0.0002580987672557
Norte,Mulheres,15-19,0.0004485240292079,130.98979736294712,0.000448475519209
Norte,Mulheres,20-24,0.0004922333431952,123.04809334793468,0.0004921412160176
Norte,Mulheres,25-29,0.0006057694869409,123.1296122905789,0.0006056095991859
Norte,Mulheres,30-34,0.000719579491969,111.90073600519352,0.0007191034128694
Norte,Mulheres,35-39,0.0009351158960685,104.78081631442488,0.0009350804245213
Norte,Mulheres,40-44,0.0012404704986561,97.85954437261938,0.001240451913792
Norte,Mulheres,45-49,0.0015706943813019,83.2586324386552,0.0015683838862561
Norte,Mulheres,50-54,0.0021665727117891,77.31796459653172,0.0021655250367152
Norte,Mulheres,55-59,0.002912752549179,65.71791871265475,0.0029121636821929
Norte,Mulheres,60-64,0.0040742394808434,56.99083706949334,0.0040719377267599
Norte,Mulheres,65-69,0.0055049273298026,48.2748766819775,0.0055011051953317
Norte,Mulheres,70-74,0.0065887258975486,38.91499562801461,0.0065879831761409
Norte,Mulheres,75-79,0.0091965443644366,29.377144278269512,0.0091960776248291
Norte,Mulheres,80-84,0.0117923417625532,20.801312762916854,0.0117903324383312
Norte,Mulheres,85-89,0.0058715626946184,4.58724901155446,0.0051002913023986
Norte,Mulheres,90+,0.0014059421385529,0.6640055603345166,0.0012365040260821
Norte,Homens,0,0.0006726783266847,2.8749611178699768,0.000499205234904
Norte,Homens,1-4,0.000604059248357,115.33021827948188,0.0006038676131476
Norte,Homens,5-9,0.0002959129397619,137.63314197357948,0.0002957934840642
Norte,Homens,10-14,0.0003606100307199,133.20401684203597,0.0003602045723962
Norte,Homens,15-19,0.0016082461113128,109.0689223543474,0.0016045178146315
Norte,Homens,20-24,0.0002294966225183,6.259542729663205,0.000213194421403
Norte,Homens,25-29,0.0001380886064014,3.732057284650582,0.0001224827794454
Norte,Homens,30-34,0.0001778382556487,3.8775813397213104,0.0001257417994854
