regiao,faixa_etaria,taxa,RMSE_LC,RMSE_LM,MAE_LC,MAE_LM,SMAPE_LC,SMAPE_LM
Amapá,60-64,Mulheres,0.00389035251733798,0.005361208715661251,0.0038159202779152386,0.005311790952193501,30.79986488786685,45.786547789992426
Amapá,65-69,Mulheres,0.004584493908920832,0.00673379789826213,0.004528733371223313,0.006701037000685736,23.888881890468618,37.586400389069674
Amapá,70-74,Mulheres,0.005417479529778142,0.007631395108144547,0.005375370805841671,0.007605922618803332,21.4373563204286,31.784716197657215
Amapá,75-79,Mulheres,0.00508548816257376,0.007347424703329144,0.004992436444358058,0.007275240213238464,12.344015986480303,18.520558434221385
Amapá,80-84,Mulheres,0.007163622531981413,0.009278693240699552,0.0068693749551478785,0.00907138823088934,10.423534000758425,14.021237385526323
Amapá,85-89,Mulheres,0.013842734406388005,0.018556782378144628,0.013549008787628016,0.01836172484496061,12.376286592882755,17.16995564107076
Amapá,90+,Mulheres,0.01919403923218399,0.024790474847157403,0.01877673130619198,0.02449103374885387,10.625018098328638,14.097749480794736
Tocantins,0,Mulheres,0.023092627100111222,0.023440542551487427,0.02306933961705622,0.02341796810946481,102.18345293107572,104.54609585711943
Tocantins,1-4,Mulheres,7.403734320687319e-4,7.533594240917086e-4,7.258379659557802e-4,7.392001702712318e-4,75.7637288461765,77.74691090303017
Tocantins,5-9,Mulheres,1.9549684579415043e-4,1.9892716260686778e-4,1.8074564662429106e-4,1.8454843116952444e-4,46.191650482579306,47.455075714738875
Tocantins,10-14,Mulheres,2.395599007965596e-4,2.4369071418282344e-4,2.369702818566568e-4,2.4111807501052445e-4,59.10131685381897,60.45483726416568
Tocantins,15-19,Mulheres,3.547183382932585e-4,3.618047825863084e-4,3.54019037565338e-4,3.6113473663554205e-4,51.56084996794309,52.87669785432507
Tocantins,20-24,Mulheres,4.2698983292341336e-4,4.3517668524225054e-4,4.164116597144662e-4,4.248987186681203e-4,50.69975274557398,52.02632915399472
Tocantins,25-29,Mulheres,3.722321419784223e-4,3.802200621101989e-4,3.6962143357127046e-4,3.7762774936803795e-4,38.24617129829143,39.24008801147962
Tocantins,30-34,Mulheres,5.739575077378513e-4,5.858581913116394e-4,5.701880999296734e-4,5.82140331517462e-4,44.41731322786173,45.56503427582091
Tocantins,35-39,Mulheres,5.444509292214763e-4,5.555888244129747e-4,5.396514742085287e-4,5.508944109674612e-4,31.104131927198853,31.858541647808096
Tocantins,40-44,Mulheres,0.001032402345424565,0.0010550294478995053,0.0010271785655425094,0.0010498372499099832,43.32821021963802,44.49981952844254
Tocantins,45-49,Mulheres,0.0020589970365640347,0.0020977913347375965,0.002007666541622102,0.0020479877242083936,53.491647309658696,54.88909738163229
Tocantins,50-54,Mulheres,0.0029595496029064558,0.0030203050545672574,0.0029479525008987814,0.0030086432716803753,56.74859381248144,58.259774460813496
Tocantins,55-59,Mulheres,0.004348084650893234,0.0044383508911666255,0.0043468575064993156,0.00443721472029394,56.00763186724986,57.51117888207753
Tocantins,60-64,Mulheres,0.006561163969500785,0.006695236898862606,0.00651493293858834,0.006650832460737704,54.39660772475444,55.86115012275636
Tocantins,65-69,Mulheres,0.009427467445783167,0.009611619377397445,0.00937336056725048,0.00955953339476633,52.421663031942515,53.752578978237665
Tocantins,70-74,Mulheres,0.012083039369448103,0.012339756871216773,0.012076184441855483,0.012333220227624746,48.177117913571216,49.45980166967111
Tocantins,75-79,Mulheres,0.017058952830415468,0.017441695303263095,0.01703829333515276,0.017420659516326285,39.76693399617197,40.843556079279885
Tocantins,80-84,Mulheres,0.02014051550509778,0.020630018732208502,0.020082211185959875,0.020570394332038583,28.33038280567324,29.12027779909274
Tocantins,85-89,Mulheres,0.017854875721165172,0.018270643746542106,0.0178051523514305,0.01822234717990871,14.906717723756344,15.283200366339123
Tocantins,90+,Mulheres,0.0225361206419121,0.02308794541667595,0.022363867762523804,0.022914155909859513,12.065451193318554,12.380971422241513
Maranhão,0,Mulheres,0.018738056202967743,0.021594218151945774,0.01870516744992576,0.021565423175907764,71.54210404916157,87.29196298537569
Maranhão,1-4,Mulheres,0.001126288695136223,0.0012860626450129974,0.00112425970243101,0.001284239491569519,85.07845861135024,103.46505311034771
Maranhão,5-9,Mulheres,1.4817752146537797e-4,1.7694308552940134e-4,1.4449330111188194e-4,1.736609402235954e-4,40.16286412776717,50.374130505012204
Maranhão,10-14,Mulheres,1.612765928108244e-4,1.9138242606567211e-4,1.605885346905705e-4,1.9070285031888616e-4,40.96800782110756,50.603295163369445
Maranhão,15-19,Mulheres,2.275453597324341e-4,2.717909632276362e-4,2.2704066788735352e-4,2.712650372367672e-4,32.32518751615858,39.883655849555474
Maranhão,20-24,Mulheres,4.568226993111894e-4,5.399107273071817e-4,4.559602192259955e-4,5.392578147724877e-4,49.4362154837763,61.2695380056435
Maranhão,25-29,Mulheres,4.891999022076934e-4,5.863043097442459e-4,4.8801077722631774e-4,5.851319086758734e-4,42.790510680512114,53.59958374725882
Maranhão,30-34,Mulheres,6.500356304000255e-4,7.611971718428198e-4,6.49104769624676e-4,7.605491453919868e-4,43.73133288662981,53.26383735940814
Maranhão,35-39,Mulheres,0.0010528051036899574,0.0012352902707524842,0.001050834950155842,0.0012337243257390003,49.41761596124759,60.656946802750845
Maranhão,40-44,Mulheres,0.0013663404113341368,0.0016123821912515867,0.0013659986474882143,0.0016119566534792372,47.98431125697392,59.193031456958856
Maranhão,45-49,Mulheres,0.0022361048913224196,0.0026422442274974755,0.0022255979564748444,0.00263231760198524,51.38788146346588,63.788980709216126
Maranhão,50-54,Mulheres,0.002492284809614869,0.002971979247806442,0.0024838868493968487,0.002964035456303899,42.050517062573114,52.320018459064
Maranhão,55-59,Mulheres,0.0037231371177679352,0.0044146450644677315,0.0036752235168831856,0.0043713265813019805,41.92437683733181,51.96394939404786
Maranhão,60-64,Mulheres,0.0056175078621598104,0.006657482492648372,0.005582918029233718,0.006625586713579042,42.03986687844924,51.95105225444474
Maranhão,65-69,Mulheres,0.006492555020017998,0.0078461427360755,0.0064819145931670485,0.00783446831065174,34.87626780583246,43.75198615124436
Maranhão,70-74,Mulheres,0.007001116657604621,0.00843191529688477,0.006895560178319746,0.008334519583025982,28.23076705972453,35.17583815100559
Maranhão,75-79,Mulheres,0.00896389078136149,0.01079417381390559,0.008790727136590201,0.010635648439163942,21.556088139230045,26.698558021373053
Maranhão,80-84,Mulheres,0.008677825945511232,0.010432189556250401,0.008425146599575127,0.01020229625620891,12.899846236257146,15.844645248665168
Maranhão,85-89,Mulheres,0.008851060998178442,0.010007704161271195,0.00851323533124429,0.009697109675151333,8.1788597596,9.37301988892734
Maranhão,90+,Mulheres,0.011112387937643853,0.01215988236547138,0.010819876434282047,0.01188414904582931,6.908135333174949,7.614744648742418
Piauí,0,Mulheres,0.017662998345096517,0.018108494855204403,0.017468094032401474,0.017921331621229847,77.76107835718422,80.63539837475481
Piauí,1-4,Mulheres,6.822740973238838e-4,6.995288248615744e-4,6.799097987087587e-4,6.972350559625131e-4,78.06375851482538,80.87366668506195
Piauí,5-9,Mulheres,1.2152608086077619e-4,1.250853150607829e-4,1.1076198504309031e-4,1.1452852961601409e-4,32.1550342885014,33.46483264686525
Piauí,10-14,Mulheres,1.0810050152342054e-4,1.118807576149398e-4,1.064899475365745e-4,1.1027201756793129e-4,30.112693263635816,31.35349465673145
Piauí,15-19,Mulheres,1.9223769415177222e-4,1.9835575618654756e-4,1.8514269709302928e-4,1.9135592492307128e-4,29.711897413835086,30.87217839290341
Piauí,20-24,Mulheres,3.579317335690955e-4,3.687890074549207e-4,3.5502462755756105e-4,3.6591718672445664e-4,46.8339946752127,48.627657623681166
Piauí,25-29,Mulheres,4.761883538604468e-4,4.895594921102257e-4,4.70884165584375e-4,4.8437889110538847e-4,51.22209523135386,53.092495238210994
Piauí,30-34,Mulheres,5.095560108925127e-4,5.260854875979835e-4,5.041525607841249e-4,5.20679135088744e-4,44.59929625322706,46.40574129850226
Piauí,35-39,Mulheres,3.2999118890111477e-4,3.428017387432683e-4,3.2915602549622616e-4,3.4207352490279314e-4,22.218950078474393,23.194964987439803
Piauí,40-44,Mulheres,0.001354966674952731,0.0013900547179452076,0.0013227660674103383,0.0013591817652233167,55.77509554404212,57.79590515053765
Piauí,45-49,Mulheres,0.001632489930028186,0.0016839912376868508,0.0016257353467814496,0.0016777512301359113,48.45336513854589,50.40734316207017
Piauí,50-54,Mulheres,0.002549177454899402,0.0026243485916289393,0.002534357973985098,0.0026094982811846806,52.20736286091544,54.17986708726169
Piauí,55-59,Mulheres,0.003498613449256095,0.0036046406257350377,0.003497345267074431,0.0036032614056259386,49.54159104613258,51.43175374075981
Piauí,60-64,Mulheres,0.005361514219838757,0.0055235532361184786,0.005350056696822926,0.005512928426267381,50.427071182157725,52.37341404344955
Piauí,65-69,Mulheres,0.0077485217011684275,0.00798929717297658,0.0077261527809101335,0.007967973194053698,48.00577678423471,49.89129754007687
Piauí,70-74,Mulheres,0.00937981634737096,0.009678958534665055,0.009364530934416457,0.009663606942808408,40.89143995560395,42.47840977154751
Piauí,75-79,Mulheres,0.015213743710903192,0.01570827937700477,0.015129366774234853,0.015622937918608621,37.320399670094915,38.77685240899128
Piauí,80-84,Mulheres,0.020048413471029897,0.020748300331355905,0.020036435753300337,0.02073593404021222,29.389456761020167,30.57438154341936
Piauí,85-89,Mulheres,0.03176540620760307,0.03281454833438749,0.03160316384196721,0.03264974039633252,26.771578747319296,27.782871206863806
Piauí,90+,Mulheres,0.04948906101076521,0.051216884991710405,0.04896922387010984,0.050693652603004874,27.140335549398188,28.233184671155676
Ceará,0,Mulheres,0.018188867153589625,0.018896338458561333,0.018159546123834545,0.01886807942236546,89.88570067645792,95.07010502195456
Ceará,1-4,Mulheres,7.480622547334719e-4,7.758570804217723e-4,7.394224605038084e-4,0.00076758749361872285,91.84193814217693,97.11346608855335
Ceará,5-9,Mulheres,1.3531831379320623e-4,1.424109117257857e-4,1.329047490248443e-4,1.400549768644299e-4,46.586247572764414,49.727894415622885
Ceará,10-14,Mulheres,1.0103202751526725e-4,1.0623049168946302e-4,1.004700727963886e-4,1.0567966899346782e-4,32.75575842709222,34.75326759424435
Ceará,15-19,Mulheres,1.0922924433777795e-4,1.1486378018593536e-4,1.0892018110925079e-4,1.1459411315752371e-4,19.64132936715617,20.77303920887757
Ceará,20-24,Mulheres,1.70588361880044e-4,1.8033165069745584e-4,1.7049203968804732e-4,1.8021981639232466e-4,26.69280217082783,28.43369305170413
Ceará,25-29,Mulheres,2.480802089693725e-4,2.611600107462197e-4,2.4789156795938534e-4,2.6100943878010435e-4,32.07553023578665,34.06635879125862
Ceará,30-34,Mulheres,2.9964484273991394e-4,3.161849799729071e-4,2.9890654484176593e-4,3.155360598895696e-4,29.384238984695543,31.27987671174875
Ceará,35-39,Mulheres,5.776151139556438e-4,6.086557666463763e-4,5.76110469534248e-4,6.071147175943394e-4,40.18858205478588,42.81664393673933
Ceará,40-44,Mulheres,7.980326534407328e-4,8.399469803239396e-4,7.968869062720059e-4,8.38963234054046e-4,37.61859432296893,40.009075929507276
Ceará,45-49,Mulheres,0.0011363000579623559,0.0012002437452190678,0.001130544039025149,0.00119448798679956,35.47617181540289,37.865460856065944
Ceará,50-54,Mulheres,0.002022154931454932,0.0021278978651652364,0.002018110461986412,0.0021237816415092137,43.20816410801282,45.99402968787748
Ceará,55-59,Mulheres,0.002322162778993669,0.0024559865549682184,0.002320025364076971,0.002453747336621367,34.38561196121281,36.734196592574904
Ceará,60-64,Mulheres,0.003909126090712849,0.004115416302879438,0.0038762349720210345,0.004082693296112603,37.43942884394117,39.834201784680516
Ceará,65-69,Mulheres,0.004445145923333738,0.004709357627762357,0.0044389796669542375,0.004702865912782451,29.16289781068702,31.168534103128227
Ceará,70-74,Mulheres,0.006368402596404994,0.006721450369917927,0.006366401808137041,0.006719263657136578,29.76208207201353,31.675039348623095
Ceará,75-79,Mulheres,0.012206726535840557,0.012886750726894743,0.01209532889593745,0.012775923639019898,31.51146104105101,33.585322949417204
Ceará,80-84,Mulheres,0.010463362277766324,0.01114514424901131,0.010370070820838144,0.011060569823086426,15.850843306079085,16.9992354734485
Ceará,85-89,Mulheres,0.01912787935227293,0.020153250463687808,0.01911463245831569,0.020138074039054637,16.45969904793577,17.418227488761694
Ceará,90+,Mulheres,0.0351590128569003,0.03735328785138798,0.03488357780102499,0.037076500915987576,19.71027502394238,21.08116087179228
Rio Grande do Norte,0,Mulheres,0.020969314615989144,0.021605462558237108,0.020768786708290157,0.021410259269783575,89.44191911866552,93.54923277613996
Rio Grande do Norte,1-4,Mulheres,7.703727722409518e-4,7.939827242776409e-4,7.631468357155838e-4,7.869421045645266e-4,91.80048178684996,96.08667011147018
Rio Grande do Norte,5-9,Mulheres,3.999607769590493e-5,4.0797460241813426e-5,3.785748631449479e-5,3.8439703451915346e-5,13.40505444139875,13.625117922846874
Rio Grande do Norte,10-14,Mulheres,5.757274375799977e-5,5.958973801098586e-5,5.043143711798847e-5,5.278755799892275e-5,16.46414711648036,17.325776608612234
Rio Grande do Norte,15-19,Mulheres,6.81561247666561e-5,7.040487041082676e-5,5.602855899180773e-5,5.737159252485998e-5,10.812241464643227,11.09004192420349
Rio Grande do Norte,20-24,Mulheres,2.2393784456611258e-4,2.3246924736610995e-4,2.1886942985078329e-4,2.2766276098318316e-4,34.02570353662769,35.6566452636525
Rio Grande do Norte,25-29,Mulheres,2.128591430258417e-4,2.228243843854254e-4,2.116096389590035e-4,2.2167120684239494e-4,28.29246727912339,29.845028488160537
Rio Grande do Norte,30-34,Mulheres,2.6839983362790754e-4,2.8014737451051555e-4,2.623548802167361e-4,2.7445778393468944e-4,27.556758236937185,29.02683696939666
Rio Grande do Norte,35-39,Mulheres,3.763529165608601e-4,3.92854836758766e-4,3.7364374840593564e-4,3.903494405595639e-4,25.924625578488055,27.247681757070758
Rio Grande do Norte,40-44,Mulheres,0.0010278766637828543,0.0010653389828703902,0.001020577303377911,0.0010584370086539271,46.51244069511749,48.67270207705155
Rio Grande do Norte,45-49,Mulheres,0.0013212150862911567,0.0013767085713053172,0.001318983503186238,0.0013746734793517366,41.05133126558755,43.165266481950624
Rio Grande do Norte,50-54,Mulheres,0.0017650063622993491,0.0018383047094882963,0.0017448454451366151,0.0018193744396497635,36.341700391778566,38.20571585606327
Rio Grande do Norte,55-59,Mulheres,0.002418969446579641,0.002515167729042284,0.0023624078819675966,0.002461670455002495,34.1661959533034,35.881168662417
Rio Grande do Norte,60-64,Mulheres,0.0038775684722438114,0.0040428032812659985,0.0038755921344795384,0.004040867345566485,36.79753718556083,38.67231352533923
Rio Grande do Norte,65-69,Mulheres,0.004582026629133398,0.0047810234880472525,0.004581604599449261,0.004780611506006631,29.406672513372346,30.882675971795344
Rio Grande do Norte,70-74,Mulheres,0.00626950535687028,0.006536143716772266,0.006261009428646954,0.006528582771135649,29.227482635584813,30.671311681580647
Rio Grande do Norte,75-79,Mulheres,0.011393993181403115,0.011887178992320021,0.011341448343210762,0.011834971981030378,29.632711883680752,31.1237873347786
Rio Grande do Norte,80-84,Mulheres,0.010800835029517232,0.011313197873015702,0.010705404842135474,0.011225004027236432,16.522433957194295,17.3969448548274
Rio Grande do Norte,85-89,Mulheres,0.02275636169299853,0.023688965637044306,0.022719945387606875,0.02365651655617842,19.677906606502596,20.573942310994745
Rio Grande do Norte,90+,Mulheres,0.04669691796115049,0.04880148843944759,0.04665100633672359,0.048753290408267716,25.83214826717252,27.154852827138548
Paraíba,0,Mulheres,0.02350088423832981,0.024755709943829366,0.02335207360624729,0.024611757110007935,100.35401531930029,108.77485305028154
Paraíba,1-4,Mulheres,7.131218241421513e-4,7.557073591453971e-4,7.09220547353386e-4,7.519918428175098e-4,85.20272855825785,92.781279349408507
Paraíba,5-9,Mulheres,1.3629624658588008e-4,1.4698681423762762e-4,1.357374634892328e-4,1.4645791828917003e-4,47.43239917002409,52.16205919993124
Paraíba,10-14,Mulheres,5.760774582774047e-5,6.254851541839122e-5,5.4539540905266474e-5,5.979729578517352e-5,17.740388803822498,19.644466364657212
Paraíba,15-19,Mulheres,4.9686076809498376e-5,5.4547819544149346e-5,4.875138227564428e-5,5.369745733482077e-5,8.724915278091748,9.654682406716852
Paraíba,20-24,Mulheres,9.081507609467694e-5,9.226020143499287e-5,8.316671581610045e-5,8.415293410522426e-5,12.44167389334932,12.598173065602754
Paraíba,25-29,Mulheres,1.1076506220112388e-4,1.1765333763750147e-4,9.15403479314865e-5,9.985110106260902e-5,11.052581852239904,12.146862600415075
Paraíba,30-34,Mulheres,2.87715937376266e-4,3.1280540771389946e-4,2.833017800478196e-4,3.0890836096983886e-4,24.61686733447482,27.16184956274149
Paraíba,35-39,Mulheres,2.3344569096095855e-4,2.5509708573916834e-4,2.2999529508057047e-4,2.517907376394512e-4,15.402038345681882,16.987385206922358
Paraíba,40-44,Mulheres,7.151399396446108e-4,7.751966764519216e-4,7.130755027963131e-4,7.732057510608785e-4,31.392925219038215,34.49962905024786
Paraíba,45-49,Mulheres,9.5321462770289e-4,0.0010392623392980326,9.523623174731e-4,0.001038464590122654,28.195181058924014,31.144149044498835
Paraíba,50-54,Mulheres,0.0018133309719534274,0.0019587243920789776,0.001809654104040041,0.0019554869874864656,36.40439970051549,39.93235244112977
Paraíba,55-59,Mulheres,0.0018805135510288808,0.002044523347410047,0.0018632743741091545,0.0020294988662914034,25.610773281292087,28.231457642627454
Paraíba,60-64,Mulheres,0.0029562435723454942,0.0032089364754182346,0.002951753371041288,0.0032051504750493357,27.1483663001008,29.831551977080057
Paraíba,65-69,Mulheres,0.0034927654365460546,0.0038228779780774577,0.0034878614693005803,0.003818944154953684,21.674537542321413,23.982481287082692
Paraíba,70-74,Mulheres,0.005658996280853377,0.006140056793203277,0.0056564406438150035,0.006138042533158698,24.778520280177926,27.17769773115586
Paraíba,75-79,Mulheres,0.009926963315427301,0.010773904811759135,0.009844650863679659,0.010694322592798036,24.35607482904072,26.7415148123594
Paraíba,80-84,Mulheres,0.0070734262579423175,0.00777866918312702,0.006948888103739552,0.007671097271056287,10.235047313589787,11.363049259100029
Paraíba,85-89,Mulheres,0.009810525873520765,0.010334205761274872,0.009734688049407268,0.010265235275649882,8.166112315411942,8.630913346050551
Paraíba,90+,Mulheres,0.026464148333635387,0.02886654908396899,0.026326834666574067,0.02873351023842921,14.565357335685999,16.004325859622035
Pernambuco,0,Mulheres,0.020416655447418025,0.021419475238865632,0.020285079696682022,0.021292096853670107,92.15529371265302,99.04722894220438
Pernambuco,1-4,Mulheres,8.237516682999068e-4,8.630755096434898e-4,8.134353294663174e-4,8.531074849133318e-4,92.39505172733172,99.2352323336567
Pernambuco,5-9,Mulheres,1.0394627545367232e-4,1.1240922385883306e-4,9.994616429681471e-5,1.0875682167866491e-4,36.71091832494157,40.68069156492567
Pernambuco,10-14,Mulheres,8.628347078290944e-5,9.314678663109152e-5,8.448777902335591e-5,9.149223530361962e-5,27.293349561926068,29.91149124899519
Pernambuco,15-19,Mulheres,9.742015670453578e-5,1.070281409641262e-4,9.548363378780966e-5,1.0527215951443655e-4,17.352537975502557,19.31122803379238
Pernambuco,20-24,Mulheres,2.0527278646092104e-4,2.2009300224915717e-4,2.0076509373856256e-4,2.1598836718919538e-4,29.171529200892067,31.762090422079204
Pernambuco,25-29,Mulheres,2.6990960308468677e-4,2.9151395599584913e-4,2.6985138115730764e-4,2.914654610153677e-4,31.798920602155288,34.79209104911513
Pernambuco,30-34,Mulheres,2.930623647582176e-4,3.154472910798475e-4,2.9077234716033283e-4,3.13409075311523e-4,25.82742686343477,28.13155917239297
Pernambuco,35-39,Mulheres,5.03222050007667e-4,5.37436474087858e-4,4.887944875939117e-4,5.242054667035001e-4,29.68723580234239,32.216986798232426
Pernambuco,40-44,Mulheres,7.54074847183157e-4,8.13741199976716e-4,7.442412473225907e-4,8.048843220591456e-4,30.831732993207726,33.790908935811785
Pernambuco,45-49,Mulheres,0.0012665870593263368,0.0013586476883687085,0.0012614338674643718,0.001354060298346863,33.99796547058106,36.9672420472876
Pernambuco,50-54,Mulheres,0.0020220034830399124,0.002178154580026179,0.002020021435375137,0.002176440761978764,35.52413724618084,38.81494395005979
Pernambuco,55-59,Mulheres,0.002882053918159112,0.0031003731954680367,0.002872541655395557,0.003091860451356299,34.75373533789279,37.91992125560273
Pernambuco,60-64,Mulheres,0.0048549520585677505,0.005205970734143595,0.004841084404073635,0.005193608052735517,37.93996838334672,41.28412751748961
Pernambuco,65-69,Mulheres,0.006326725338078379,0.006814012601107702,0.006321965056658633,0.006809741766103591,32.76429109443386,35.747723260309606
Pernambuco,70-74,Mulheres,0.007224314311203969,0.007775442213811255,0.00721421307078537,0.007766857868118572,28.17959808765964,30.674198414045513
Pernambuco,75-79,Mulheres,0.010252065002068862,0.011071831494186517,0.010235612266584716,0.011055074340663797,23.330518919388858,25.436278269060566
Pernambuco,80-84,Mulheres,0.008745150413751698,0.009488035391298033,0.008530255212674708,0.009296568290549242,11.656608750503441,12.776177078324134
Pernambuco,85-89,Mulheres,0.01113302591606341,0.011834165188732107,0.010978439235564522,0.011694166527007919,8.759386360192531,9.35848792692008
Pernambuco,90+,Mulheres,0.024853743006182524,0.02687020013255905,0.024822552155013146,0.02684514511526865,12.853155560891254,13.974744672669924
Alagoas,0,Mulheres,0.02112495339504171,0.026584547434050875,0.020771352515548645,0.026291256203135074,71.79973183342277,100.99857213277974
Alagoas,1-4,Mulheres,8.643274652400193e-4,0.001091057856788598,8.447410439778854e-4,0.0010747580246855328,72.01832884248971,102.28540301558056
Alagoas,5-9,Mulheres,6.84967718240441e-5,9.551509975332411e-5,6.663384691739254e-5,9.420654290246505e-5,19.36934730349184,28.58862291064047
Alagoas,10-14,Mulheres,3.8174838000207696e-5,5.464589563311755e-5,3.5386561340901445e-5,5.290202135193796e-5,10.623629228853197,16.383637478854286
Alagoas,15-19,Mulheres,6.417289626002213e-5,7.141249241490142e-5,5.308102577513741e-5,5.900040256780694e-5,8.261987260209898,9.232340548086803
Alagoas,20-24,Mulheres,1.0208588182070924e-4,1.2512194886451757e-4,7.863228561178783e-5,1.0748910752169765e-4,9.524483143033287,13.395654211886551
Alagoas,25-29,Mulheres,1.0271265595462367e-4,1.4525117211684237e-4,1.0230461522752051e-4,1.4498471053995778e-4,11.02299205710926,15.99452869971387
Alagoas,30-34,Mulheres,9.692030541883915e-5,1.3537939891006728e-4,8.33308194177278e-5,1.2642351568790158e-4,6.826194990609859,10.595964132551853
Alagoas,35-39,Mulheres,3.8050020434669596e-4,5.126923029021329e-4,3.7878467890856176e-4,5.116537319197395e-4,20.56271485681618,28.835805263756587
Alagoas,40-44,Mulheres,6.017818690755601e-4,8.190240345709906e-4,5.930585690831435e-4,8.134102821980418e-4,21.169046814571736,30.277337792581854
Alagoas,45-49,Mulheres,7.371753556883605e-4,0.0010669130002294335,7.352222919470971e-4,0.0010653843776863101,17.675842421418754,26.679312258541433
Alagoas,50-54,Mulheres,0.001805028456869101,0.0025103614158671003,0.0018019064205000406,0.0025086661493871182,27.86113433574171,41.06069011813646
Alagoas,55-59,Mulheres,0.0018520336853703472,0.0025785092574182092,0.0018225888093255957,0.002554719047439782,19.195449254151033,27.9981941022987
Alagoas,60-64,Mulheres,0.0031562245787358067,0.00439544208493998,0.0031376401130717288,0.00438335938081922,21.728921665810223,31.75238272780475
Alagoas,65-69,Mulheres,0.004823487143528899,0.006634375133026697,0.004781913267486412,0.006608096178450878,21.77044335457859,31.428509966486196
Alagoas,70-74,Mulheres,0.004771873452298181,0.006620598384209533,0.0047591091816744915,0.006612997110971711,17.00165483902309,24.44475419011764
Alagoas,75-79,Mulheres,0.00580838983157547,0.008148120410626765,0.005778576647219931,0.00812432139727661,12.467096672134904,17.987357457545244
Alagoas,80-84,Mulheres,0.005308932413056034,0.006927065265847322,0.005120430455369151,0.006798123218077275,6.807256114231433,9.148291634949707
Alagoas,85-89,Mulheres,0.001848484025187445,0.0011742229950086102,0.0015975306167122227,9.952252567450685e-4,1.3289927181072814,0.8251832750011185
Alagoas,90+,Mulheres,0.010854866465885097,0.019714033927992446,0.010697485945660667,0.01957849374770019,5.859929188118288,10.469168227911357
Sergipe,0,Mulheres,0.021399063718705293,0.02174110633897146,0.02117089710144144,0.02151648837850663,91.81970217978694,94.05581747152382
Sergipe,1-4,Mulheres,8.807758971367169e-4,8.938480011403541e-4,8.498636956562555e-4,8.634124518885355e-4,89.18875469964512,91.34474771512905
Sergipe,5-9,Mulheres,2.3278383721135216e-4,2.3705627315122942e-4,2.3142773850587855e-4,2.357272488824813e-4,71.12257050860998,72.93713516956235
Sergipe,10-14,Mulheres,1.432006230112113e-4,1.4610935840001153e-4,1.4133160268937727e-4,1.4429017658043237e-4,44.32893031960708,45.47829879466666
Sergipe,15-19,Mulheres,1.4911487140106824e-4,1.5231266986747956e-4,1.4559419292343485e-4,1.488962919360911e-4,26.454088979553212,27.1419262586082
Sergipe,20-24,Mulheres,1.7522870681393817e-4,1.785499669773421e-4,1.5469915683532498e-4,1.5852970767894233e-4,24.825414814701904,25.546183999144382
Sergipe,25-29,Mulheres,3.166153874723159e-4,3.230640772541358e-4,3.1063467843252127e-4,3.1726358645665074e-4,38.413626661007065,39.40681511217882
Sergipe,30-34,Mulheres,5.760088583744591e-4,5.866224090573397e-4,5.599835101078134e-4,5.709819304858383e-4,48.65767223793765,49.87586096819054
Sergipe,35-39,Mulheres,7.166808986347156e-4,7.310033087649885e-4,7.109864192962837e-4,7.254917457693774e-4,44.6851438108381,45.81406669442707
Sergipe,40-44,Mulheres,0.0011872662843768454,0.001210090522031615,0.0011639597133298366,0.0011874135917526716,48.25441682412842,49.48607623036856
Sergipe,45-49,Mulheres,0.001537523738137764,0.0015691774051752375,0.0015062379122243758,0.0015388076465305109,42.475472876359014,43.61065262847095
Sergipe,50-54,Mulheres,0.0023281053744715237,0.0023793851222871473,0.0023203802988638026,0.0023719664528377,43.57925251341268,44.77015625670357
Sergipe,55-59,Mulheres,0.0027114150540315,0.0027728755589529227,0.0026862500830521323,0.002748645047952139,36.02060149970778,37.01944063080989
Sergipe,60-64,Mulheres,0.004446615611883798,0.004551629641817155,0.004438324920759181,0.004543313645855893,37.89445314246281,38.966382270886314
Sergipe,65-69,Mulheres,0.007061352603009015,0.0072196029273502195,0.006989455150548435,0.007150269488014416,38.906899503693445,39.990149113669894
Sergipe,70-74,Mulheres,0.007461415843446208,0.00763476032232828,0.0074464201922967216,0.00762063930030276,31.608352435862834,32.470540286612916
Sergipe,75-79,Mulheres,0.01074009109152587,0.011000574609760989,0.010736604928518648,0.010996888950040765,26.274980519726743,26.998540436309128
Sergipe,80-84,Mulheres,0.011373042919265915,0.011657330312551836,0.011284314734124596,0.011572945512243724,16.33895845268239,16.79348824469404
Sergipe,85-89,Mulheres,0.013807495877096888,0.01413419935951775,0.013788795443158412,0.014116976817362147,11.665949380067337,11.960517915185783
Sergipe,90+,Mulheres,0.013517804061192745,0.013829591068897173,0.013499871418840535,0.01381121969694369,7.316733605921923,7.491844047933001
Bahia,0,Mulheres,0.017315284345605805,0.018250439728342973,0.01725408649552399,0.018191745213847185,74.72457623241759,80.44392656011681
Bahia,1-4,Mulheres,8.543287048994251e-4,8.93249715945773e-4,8.476586631205058e-4,8.867549418241866e-4,92.71666466528328,99.17399701993706
Bahia,5-9,Mulheres,1.262162984106031e-4,1.3526503014661326e-4,1.256597929511008e-4,1.3475703203913566e-4,41.672022960089585,45.38998109584888
Bahia,10-14,Mulheres,1.0376156802404357e-4,1.1059055457542422e-4,9.921340673567197e-5,1.063873757546986e-4,30.322114867656108,32.92630519987416
