regiao,Faixa_Etaria,taxa,ano,previsto,previsao_lee_carter_2_1$lmt_inf,previsao_lee_carter_3_1$lmt_max
Sergipe,10-14,Homens,2033,3.083772847610247e-4,2.0983829906640966e-4,4.5318967118812645e-4
Sergipe,10-14,Homens,2034,3.025484263453082e-4,2.0250342785718876e-4,4.5201975715974496e-4
Sergipe,10-14,Homens,2035,2.9682974332872006e-4,1.9543554024880643e-4,4.5082842359391056e-4
Sergipe,10-14,Homens,2036,2.912191532076696e-4,1.8862340350895939e-4,4.496186242921012e-4
Sergipe,10-14,Homens,2037,2.8571461284145023e-4,1.8205650508033478e-4,4.483928764595266e-4
Sergipe,10-14,Homens,2038,2.80314117708209e-4,1.7572496433085244e-4,4.4715333922953573e-4
Sergipe,10-14,Homens,2039,2.7501570117498844e-4,1.696194612040296e-4,4.459018756214146e-4
Sergipe,10-14,Homens,2040,2.6981743378155754e-4,1.63731177774968e-4,4.4464010191463705e-4
Sergipe,10-14,Homens,2041,2.647174225377875e-4,1.5805174978619305e-4,4.433694273543005e-4
Sergipe,10-14,Homens,2042,2.5971381023430105e-4,1.5257322599176697e-4,4.4209108634865054e-4
Sergipe,10-14,Homens,2043,2.548047747661565e-4,1.4728803367811295e-4,4.4080616477996807e-4
Sergipe,10-14,Homens,2044,2.4998852846931505e-4,1.4218894912180178e-4,4.3951562165861176e-4
Sergipe,10-14,Homens,2045,2.452633174696458e-4,1.3726907203237025e-4,4.3822030706254755e-4
Sergipe,10-14,Homens,2046,2.4062742104424202e-4,1.3252180324204148e-4,4.369209770912174e-4
Sergipe,10-14,Homens,2047,2.3607915099480307e-4,1.2794082506474032e-4,4.356183064023939e-4
Sergipe,10-14,Homens,2048,2.3161685103286682e-4,1.235200838684793e-4,4.3431289877929736e-4
Sergipe,10-14,Homens,2049,2.272388961766559e-4,1.1925377449830154e-4,4.330052960824358e-4
Sergipe,10-14,Homens,2050,2.22943692159331e-4,1.1513632625879577e-4,4.3169598586907714e-4
Sergipe,10-14,Homens,2051,2.1872967484842324e-4,1.11162390221095e-4,4.3038540790766417e-4
Sergipe,10-14,Homens,2052,2.1459530967624408e-4,1.0732682766306483e-4,4.290739597709274e-4
Sergipe,10-14,Homens,2053,2.1053909108106165e-4,1.0362469948596977e-4,4.277620016571545e-4
Sergipe,10-14,Homens,2054,2.0655954195883576e-4,1.000512564783898e-4,4.264498605618185e-4
Sergipe,10-14,Homens,2055,2.026552131253219e-4,9.66019303201484e-5,4.251378339000309e-4
Sergipe,10-14,Homens,2056,1.9882468278833635e-4,9.327232523670951e-5,4.238261926628177e-4
Sergipe,10-14,Homens,2057,1.9506655603000218e-4,9.005821022883279e-5,4.225151841761084e-4
Sergipe,10-14,Homens,2058,1.9137946429877617e-4,8.695551181394505e-5,4.212050345198806e-4
Sergipe,10-14,Homens,2059,1.8776206491108265e-4,8.396030722523848e-5,4.198959506555503e-4
Sergipe,10-14,Homens,2060,1.8421304056236225e-4,8.106881802237056e-5,4.185881223020472e-4
Sergipe,10-14,Homens,2061,1.8073109884736614e-4,7.82774040741417e-5,4.172817235946974e-4
Sergipe,10-14,Homens,2062,1.7731497178951743e-4,7.558255787893709e-5,4.1597691455582536e-4
Sergipe,10-14,Homens,2063,1.7396341537916513e-4,7.298089919323092e-5,4.1467384240164253e-4
Sergipe,10-14,Homens,2064,1.7067520912057078e-4,7.046916994224237e-5,4.133726427063919e-4
Sergipe,10-14,Homens,2065,1.674491555874529e-4,6.804422939002642e-5,4.120734404416796e-4
Sergipe,10-14,Homens,2066,1.6428407998693705e-4,6.570304954898604e-5,4.1077635090639136e-4
Sergipe,10-14,Homens,2067,1.6117882973174343e-4,6.344271081109203e-5,4.094814805604493e-4
Sergipe,10-14,Homens,2068,1.5813227402046537e-4,6.126039778506004e-5,4.0818892777385544e-4
Sergipe,10-14,Homens,2069,1.551433034257772e-4,5.915339532541935e-5,4.0689878350093e-4
Sergipe,10-14,Homens,2070,1.5221082949042826e-4,5.7119084740854436e-5,4.0561113188834427e-4
Sergipe,15-19,Homens,2024,0.0025424676582040053,0.003390548641751906,0.0019065179344170426
Sergipe,15-19,Homens,2025,0.0026033426018763554,0.0035483427093021646,0.0019100163817257728
Sergipe,15-19,Homens,2026,0.002665675089661471,0.003712440219569872,0.001914057402509494
Sergipe,15-19,Homens,2027,0.0027295000199052477,0.003883238109798477,0.001918545849625835
Sergipe,15-19,Homens,2028,0.002794853126533469,0.0040611237296389446,0.0019234095090198981
Sergipe,15-19,Homens,2029,0.0028617709990583057,0.004246482093794393,0.0019285924372598327
Sergipe,15-19,Homens,2030,0.0029302911030638376,0.004439700924920148,0.001934050534912894
Sergipe,15-19,Homens,2031,0.003000451801182062,0.004641174328963482,0.001939748514731455
Sergipe,15-19,Homens,2032,0.0030722923745711388,0.004851305598141449,0.0019456577706554027
Sergipe,15-19,Homens,2033,0.0031458530449078948,0.005070509444358782,0.0019517548460868243
Sergipe,15-19,Homens,2034,0.0032211749969068976,0.005299213854626728,0.0019580203111899176
Sergipe,15-19,Homens,2035,0.0032983004013787116,0.0055378616933713844,0.0019644379256990967
Sergipe,15-19,Homens,2036,0.003377272438840243,0.005786912135295888,0.0019709940050034523
Sergipe,15-19,Homens,2037,0.0034581353236903924,0.006046841986267294,0.0019776769335322656
Sergipe,15-19,Homens,2038,0.0035409343289645534,0.0063181469326536914,0.001984476786577908
Sergipe,15-19,Homens,2039,0.0036257158116818106,0.006601342748208456,0.001991385033089996
Sergipe,15-19,Homens,2040,0.0037125272387990354,0.006896966479929164,0.0019983942997162936
Sergipe,15-19,Homens,2041,0.003801417213786408,0.007205577629041521,0.0020054981817181333
Sergipe,15-19,Homens,2042,0.003892435503839237,0.007527759339577085,0.002012691090148403
Sergipe,15-19,Homens,2043,0.003985633067741329,0.007864119604414854,0.0020199681273610466
Sergipe,15-19,Homens,2044,0.004081062084395487,0.008215292496805202,0.002027324984858098
Sergipe,15-19,Homens,2045,0.004178775982037136,0.00858193943406706,0.0020347578588975133
Sergipe,15-19,Homens,2046,0.004278829468147388,0.008964750479194128,0.002042263380333622
Sergipe,15-19,Homens,2047,0.004381278560082371,0.009364445685419186,0.002049838555946325
Sergipe,15-19,Homens,2048,0.00448618061643588,0.009781776488295207,0.002057480719107352
Sergipe,15-19,Homens,2049,0.004593594369152969,0.010217527149507067,0.0020651874880833437
Sergipe,15-19,Homens,2050,0.004703579956412453,0.010672516256391696,0.0020729567306224756
Sergipe,15-19,Homens,2051,0.004816198956296709,0.011147598280991764,0.0020807865337402385
Sergipe,15-19,Homens,2052,0.004931514421267658,0.011643665202379005,0.0020886751778299065
Sergipe,15-19,Homens,2053,0.005049590913468198,0.012161648195945111,0.002096621114388275
Sergipe,15-19,Homens,2054,0.005170494540868882,0.012702519393359158,0.0021046229467778974
Sergipe,15-19,Homens,2055,0.005294292994280057,0.013267293716924769,0.002112679413551106
Sergipe,15-19,Homens,2056,0.005421055585250194,0.013857030792130728,0.002120789373944481
Sergipe,15-19,Homens,2057,0.005550853284871632,0.014472836942271822,0.002128951795219605
Sergipe,15-19,Homens,2058,0.005683758763515454,0.015115867269119707,0.0021371657415803756
Sergipe,15-19,Homens,2059,0.0058198464315177495,0.015787327823742994,0.00214543036444147
Sergipe,15-19,Homens,2060,0.005959192480840019,0.01648847787171066,0.0021537448938587726
Sergipe,15-19,Homens,2061,0.006101874927727106,0.017220632257062378,0.0021621086309624323
Sergipe,15-19,Homens,2062,0.006247973656386453,0.017985163869590797,0.002170520941257749
Sergipe,15-19,Homens,2063,0.006397570463713209,0.018783506220155982,0.0021789812486795526
Sergipe,15-19,Homens,2064,0.006550749105086189,0.01961715612893862,0.002187489030302642
Sergipe,15-19,Homens,2065,0.006707595341260346,0.020487676531736936,0.002196043811625089
Sergipe,15-19,Homens,2066,0.006868196986381991,0.021396699409622428,0.0022046451623530584
Sergipe,15-19,Homens,2067,0.007032643957153668,0.022345928847491363,0.0022132926926258572
Sergipe,15-19,Homens,2068,0.00720102832317618,0.02333714422728264,0.002221986049628296
Sergipe,15-19,Homens,2069,0.007373444358495979,0.024372203561877987,0.0022307249145446938
Sergipe,15-19,Homens,2070,0.00754998859438676,0.02545304697595849,0.0022395089998148874
Sergipe,20-24,Homens,2024,0.0035235526749235247,0.00400862820675712,0.003097175096466355
Sergipe,20-24,Homens,2025,0.003561107339897458,0.004091170885092655,0.0030997203105057676
Sergipe,20-24,Homens,2026,0.003599062269317937,0.004174889123961348,0.0031026570607789634
Sergipe,20-24,Homens,2027,0.0036374217292762,0.004259883800842007,0.0031059149627497952
Sergipe,20-24,Homens,2028,0.0036761900313322595,0.00434623955752576,0.003109440464013486
Sergipe,20-24,Homens,2029,0.00371537153299952,0.004434029674906359,0.003113191981177871
Sergipe,20-24,Homens,2030,0.0037549706382345514,0.0045233193233500885,0.0031171366613933684
Sergipe,20-24,Homens,2031,0.0037949917979321042,0.004614167797524663,0.0031212481596568907
Sergipe,20-24,Homens,2032,0.0038354395104253643,0.004706630094085549,0.0031255050734957067
Sergipe,20-24,Homens,2033,0.0038763183219915733,0.00480075805143373,0.0031298898158219277
Sergipe,20-24,Homens,2034,0.003917632827363023,0.004896601190112024,0.0031343877873952915
Sergipe,20-24,Homens,2035,0.003959387670243495,0.004994207343965754,0.0031389867587731644
Sergipe,20-24,Homens,2036,0.00400158754383021,0.0050936231421720305,0.0031436764016485384
Sergipe,20-24,Homens,2037,0.0040442371913413456,0.005194894383117204,0.003148447928601424
Sergipe,20-24,Homens,2038,0.0040873414065491515,0.005298066328619006,0.0031532938127722303
Sergipe,20-24,Homens,2039,0.004130905034318778,0.00540318393866302,0.003158207567292754
Sergipe,20-24,Homens,2040,0.004174932971152826,0.0055102920611591845,0.003163183569974371
Sergipe,20-24,Homens,2041,0.004219430165741714,0.005619435587302906,0.003168216922674278
Sergipe,20-24,Homens,2042,0.0042644016195199,0.005730659580367128,0.003173303337518951
Sergipe,20-24,Homens,2043,0.004309852387228046,0.005844009383782793,0.003178439044133073
Sergipe,20-24,Homens,2044,0.004355787577481153,0.005959530712940809,0.003183620713446528
Sergipe,20-24,Homens,2045,0.004402212353342769,0.00607726973410554,0.003188845394695314
Sergipe,20-24,Homens,2046,0.004449131932905316,0.006197273133057119,0.0031941104630050436
Sergipe,20-24,Homens,2047,0.004496551589876589,0.006319588175501563,0.003199413575524161
Sergipe,20-24,Homens,2048,0.0045444766541725195,0.0064442627608504235,0.003204752634511396
Sergipe,20-24,Homens,2049,0.004592912512516261,0.006571345470638144,0.0032101257561155034
Sergipe,20-24,Homens,2050,0.004641864609043633,0.006700885612588801,0.0032155312438421745
Sergipe,20-24,Homens,2051,0.004691338445915044,0.006832933261144996,0.003220967565901934
Sergipe,20-24,Homens,2052,0.004741339583933931,0.0069675392951160375,0.0032264333357885106
Sergipe,20-24,Homens,2053,0.004791873643171782,0.007104755432980531,0.003231927295559499
Sergipe,20-24,Homens,2054,0.004842946303599838,0.007244634266281487,0.003237448301388142
Sergipe,20-24,Homens,2055,0.004894563305727495,0.007387229291475011,0.0032429953110323186
Sergipe,20-24,Homens,2056,0.004946730451247546,0.007532594940531679,0.0032485673729287985
Sergipe,20-24,Homens,2057,0.004999453603688282,0.0076807866105400874,0.0032541636166707947
Sergipe,20-24,Homens,2058,0.005052738689072541,0.007831860692521515,0.003259783244667355
Sergipe,20-24,Homens,2059,0.005106591696583789,0.007985874599631787,0.0032654255248161413
Sergipe,20-24,Homens,2060,0.005161018679239309,0.008142886794899808,0.0032710897840481173
Sergipe,20-24,Homens,2061,0.005216025754570529,0.00830295681862975,0.0032767754026249486
Sergipe,20-24,Homens,2062,0.005271619105310647,0.00846614531557614,0.003282481809088229
Sergipe,20-24,Homens,2063,0.005327804980089551,0.008632514061985674,0.0032882084757748678
Sergipe,20-24,Homens,2064,0.00538458969413616,0.008802125992587216,0.0032939549148256627
Sergipe,20-24,Homens,2065,0.005441979629988267,0.008975045227601154,0.0032997206746246946
Sergipe,20-24,Homens,2066,0.005499981238209893,0.009151337099830128,0.0033055053366160413
Sergipe,20-24,Homens,2067,0.005558601038116353,0.00933106818188638,0.003311308512451769
Sergipe,20-24,Homens,2068,0.005617845618507008,0.009514306313604497,0.003317129841431583
Sergipe,20-24,Homens,2069,0.005677721638405842,0.009701120629683048,0.00332296898819978
Sergipe,20-24,Homens,2070,0.005738235827809924,0.009891581587594667,0.003328825640669699
Sergipe,25-29,Homens,2024,0.0036207808078807767,0.003798965093294216,0.0034509539668735366
Sergipe,25-29,Homens,2025,0.0036351064029771446,0.0038279143827974673,0.003452009956217607
Sergipe,25-29,Homens,2026,0.0036494886771948824,0.0038569039473590537,0.0034532277149638196
Sergipe,25-29,Homens,2027,0.003663927854784553,0.0038859646861404565,0.0034545777971027396
Sergipe,25-29,Homens,2028,0.0036784241608839737,0.0039151204932503314,0.003456037772196813
Sergipe,25-29,Homens,2029,0.0036929778215217084,0.003944390278928274,0.0034575902042727914
Sergipe,25-29,Homens,2030,0.003707589063620602,0.0039737893171097145,0.003459221304333575
Sergipe,25-29,Homens,2031,0.0037222581150013283,0.004003330171343115,0.0034609200045183455
Sergipe,25-29,Homens,2032,0.0037369852043859213,0.004033023347536848,0.003462677305433499
Sergipe,25-29,Homens,2033,0.0037517705614013553,0.004062877764445088,0.0034644858057452078
Sergipe,25-29,Homens,2034,0.0037666144165831206,0.004092901099412522,0.003466339356513699
Sergipe,25-29,Homens,2035,0.0037815170013788275,0.004123100046823309,0.0034682328028238416
Sergipe,25-29,Homens,2036,0.0037964785481517985,0.004153480514247331,0.0034701617877190543
Sergipe,25-29,Homens,2037,0.0038114992901846995,0.004184047773337512,0.0034721226013846944
Sergipe,25-29,Homens,2038,0.0038265794616831883,0.004214806577345702,0.0034741120637134734
Sergipe,25-29,Homens,2039,0.0038417192977795453,0.004245761253662347,0.0034761274318476964
Sergipe,25-29,Homens,2040,0.0038569190345363507,0.004276915777428404,0.0034781663266498244
Sergipe,25-29,Homens,2041,0.003872178908950174,0.004308273830635285,0.0034802266736856003
Sergipe,25-29,Homens,2042,0.00388749915895525,0.004339838849979354,0.003482306655453268
Sergipe,25-29,Homens,2043,0.0039028800234271995,0.004371614065916403,0.003484404672413367
Sergipe,25-29,Homens,2044,0.003918321742186763,0.004403602534767556,0.0034865193109677255
Sergipe,25-29,Homens,2045,0.00393382455600352,0.004435807165292383,0.003488649316971888
Sergipe,25-29,Homens,2046,0.003949388706599656,0.0044682307408223185,0.003490793573687817
Sergipe,25-29,Homens,2047,0.0039650144366537255,0.004500875937805778,0.003492951083325524
Sergipe,25-29,Homens,2048,0.003980701989804451,0.004533745341433488,0.003495120951505163
Sergipe,25-29,Homens,2049,0.003996451610654496,0.004566841458872968,0.0034973023741105497
Sergipe,25-29,Homens,2050,0.004012263544774297,0.004600166730533728,0.003499494626112615
Sergipe,25-29,Homens,2051,0.004028138038705896,0.004633723539701408,0.0035016970520245936
Sergipe,25-29,Homens,2052,0.004044075339966768,0.004667514220813849,0.003503909057715881
Sergipe,25-29,Homens,2053,0.004060075697053687,0.004701541066600897,0.003506130103362831
Sergipe,25-29,Homens,2054,0.004076139359446616,0.004735806334269035,0.0035083596973553947
Sergipe,25-29,Homens,2055,0.004092266577612572,0.0047703122508795355,0.0035105973910108733
Sergipe,25-29,Homens,2056,0.004108457603009544,0.004805061018042853,0.003512842773972117
Sergipe,25-29,Homens,2057,0.004124712688090421,0.0048400548160309614,0.003515095470188425
Sergipe,25-29,Homens,2058,0.0041410320863069115,0.004875295807392453,0.003517355134394407
Sergipe,25-29,Homens,2059,0.0041574160521135085,0.004910786140141127,0.0035196214490159695
Sergipe,25-29,Homens,2060,0.004173864840971446,0.004946527950577762,0.0035218941214438656
Sergipe,25-29,Homens,2061,0.004190378709352702,0.004982523365795132,0.0035241728816246577
Sergipe,25-29,Homens,2062,0.004206957914743973,0.0050187745059088115,0.0035264574799265813
Sergipe,25-29,Homens,2063,0.004223602715650699,0.005055283486049829,0.0035287476852442785
Sergipe,25-29,Homens,2064,0.004240313371601106,0.0050920524181499284,0.0035310432833116473
Sergipe,25-29,Homens,2065,0.00425709014315023,0.005129083412545687,0.0035333440751964804
Sergipe,25-29,Homens,2066,0.004273933291883995,0.005166378579424098,0.003535649875954418
Sergipe,25-29,Homens,2067,0.004290843080423294,0.005203940030128983,0.0035379605134227767
Sergipe,25-29,Homens,2068,0.0043078197724280695,0.005241769878344948,0.003540275827137525
Sergipe,25-29,Homens,2069,0.004324863632601437,0.005279870241173446,0.003542595667358946
Sergipe,25-29,Homens,2070,0.004341974926693803,0.0053182432401133895,0.0035449198941934243
Sergipe,30-34,Homens,2024,0.0036188348219525547,0.0035029417352786304,0.003738562173810954
Sergipe,30-34,Homens,2025,0.003609165761332329,0.003484970280582882,0.0037377872532660104
Sergipe,30-34,Homens,2026,0.0035995225351969236,0.003467200858402895,0.0037368941144525158
Sergipe,30-34,Homens,2027,0.0035899050745199232,0.0034496112774507876,0.0037359045433048065
Sergipe,30-34,Homens,2028,0.00358031331045934,0.003432184520503532,0.003734835153668169
Sergipe,30-34,Homens,2029,0.003570747174357125,0.0034149072586952206,0.00373369887299693
Sergipe,30-34,Homens,2030,0.0035612065977386697,0.003397768859809135,0.003732505934052809
Sergipe,30-34,Homens,2031,0.003551691512312332,0.003380760706143114,0.003731264557029987
Sergipe,30-34,Homens,2032,0.0035422018499689256,0.0033638757131524218,0.0037299814309027504
Sergipe,30-34,Homens,2033,0.0035327375427812472,0.0033471079821876496,0.0037286620606781498
Sergipe,30-34,Homens,2034,0.0035232985230035855,0.0033304525450950123,0.0037273110227862764
Sergipe,30-34,Homens,2035,0.003513884723071238,0.0033139051731602056,0.0037259321561270587
Sergipe,30-34,Homens,2036,0.0035044960756000216,0.003297462232012196,0.0037245287071571652
Sergipe,30-34,Homens,2037,0.0034951325133858067,0.003281120569932632,0.0037231034415713088
Sergipe,30-34,Homens,2038,0.003485793969404013,0.0032648774308277504,0.003721658731321126
Sergipe,30-34,Homens,2039,0.003476480376809145,0.003248730385665731,0.003720196623168656
Sergipe,30-34,Homens,2040,0.0034671916689343113,0.003232677277916949,0.0037187188932369317
Sergipe,30-34,Homens,2041,0.0034579277792907434,0.00321671617973704,0.0037172270908178463
Sergipe,30-34,Homens,2042,0.003448688641567321,0.0032008453564796023,0.003715722573850392
Sergipe,30-34,Homens,2043,0.0034394741896301064,0.0031850632377308364,0.0037142065378770375
Sergipe,30-34,Homens,2044,0.0034302843575218555,0.0031693683934968073,0.0037126800398474985
Sergipe,30-34,Homens,2045,0.003421119079461555,0.003153759514495574,0.003711144017817692
Sergipe,30-34,Homens,2046,0.0034119782898439518,0.003138235395744876,0.003709599307353187
Sergipe,30-34,Homens,2047,0.0034028619232390795,0.0031227949228146653,0.0037080466552678543
Sergipe,30-34,Homens,2048,0.003393769914391791,0.003107437060249049,0.0037064867311931223
Sergipe,30-34,Homens,2049,0.0033847021982213003,0.003092160841765464,0.0037049201373700854
Sergipe,30-34,Homens,2050,0.0033756587098207006,0.0030769653619183287,0.0037033474169771343
Sergipe,30-34,Homens,2051,0.0033666393844565103,0.0030618497689762674,0.0037017690612440902
Sergipe,30-34,Homens,2052,0.0033576441575682084,0.0030468132588101745,0.003700185515555522
Sergipe,30-34,Homens,2053,0.0033486729647677705,0.0030318550696274127,0.0036985971847079786
Sergipe,30-34,Homens,2054,0.003339725741839206,0.0030169744774176527,0.00369700443745563
Sergipe,30-34,Homens,2055,0.003330802424738109,0.0030021707919997863,0.003695407610454851
Sergipe,30-34,Homens,2056,0.0033219029495911855,0.0029874433535787247,0.0036938070116989833
Sergipe,30-34,Homens,2057,0.003313027252695803,0.002972791529736425,0.003692202923518917
Sergipe,30-34,Homens,2058,0.003304175270519537,0.002958214712794093,0.0036905956052125017
Sergipe,30-34,Homens,2059,0.00329534693969971,0.0029437123174928656,0.0036889852953555656
Sergipe,30-34,Homens,2060,0.003286542197042942,0.002929283778948608,0.0036873722138388147
Sergipe,30-34,Homens,2061,0.0032777609795247038,0.0029149285508435273,0.0036857565636679913
Sergipe,30-34,Homens,2062,0.0032690032242888526,0.0029006461038229227,0.003684138532558914
Sergipe,30-34,Homens,2063,0.003260268868647191,0.002886435924070217,0.0036825182943542997
Sergipe,30-34,Homens,2064,0.0032515578500790163,0.0028722975120373537,0.0036808960102852222
Sergipe,30-34,Homens,2065,0.0032428701062306737,0.0028582303813109917,0.003679271830096857
Sergipe,30-34,Homens,2066,0.003234205574915106,0.0028442340575976603,0.0036776458930552697
Sergipe,30-34,Homens,2067,0.003225564194111421,0.00283030807781344,0.0036760183288497335
Sergipe,30-34,Homens,2068,0.0032169459019644295,0.002816451989265671,0.0036743892584030686
Sergipe,30-34,Homens,2069,0.0032083506367842135,0.0028026653489159063,0.003672758794600747
Sergipe,30-34,Homens,2070,0.003199778337045683,0.0027889477227147296,0.0036711270429481985
Sergipe,35-39,Homens,2024,0.004097035376290844,0.0038840092985281383,0.004321745285455333
Sergipe,35-39,Homens,2025,0.004079092914330526,0.0038513742166665266,0.004320275846407634
Sergipe,35-39,Homens,2026,0.004061229029173098,0.003819211815245227,0.004318582478604747
Sergipe,35-39,Homens,2027,0.004043443376701128,0.0037874787263003436,0.004316706580305614
Sergipe,35-39,Homens,2028,0.004025735614304202,0.0037561414169521557,0.004314679730410071
Sergipe,35-39,Homens,2029,0.004008105400872326,0.0037251733707762786,0.004312526506962058
Sergipe,35-39,Homens,2030,0.003990552396789355,0.0036945532057585944,0.004310266369070069
Sergipe,35-39,Homens,2031,0.003973076263926458,0.0036642633793528964,0.004307914951725847
Sergipe,35-39,Homens,2032,0.003955676665635588,0.00363428927441817,0.0043054849797444774
Sergipe,35-39,Homens,2033,0.003938353266743012,0.003604618539604111,0.004302986927257179
Sergipe,35-39,Homens,2034,0.003921105733542846,0.0035752406040906216,0.004300429502851119
Sergipe,35-39,Homens,2035,0.0039039337337906286,0.0035461463144790314,0.004297820012558472
Sergipe,35-39,Homens,2036,0.003886836936696932,0.0035173276589540534,0.004295164635575665
Sergipe,35-39,Homens,2037,0.00386981501292097,0.00348877755489094,0.004292468636538412
Sergipe,35-39,Homens,2038,0.003852867634564266,0.003460489683311567,0.00428973653094873
Sergipe,35-39,Homens,2039,0.0038359944751643355,0.003432458358424166,0.004286972215519277
Sergipe,35-39,Homens,2040,0.003819195209688396,0.003404678423772647,0.004284179071908965
Sergipe,35-39,Homens,2041,0.0038024695145271025,0.003377145168803867,0.0042813600500416354
Sergipe,35-39,Homens,2042,0.0037858170674883273,0.003349854261268902,0.004278517735591547
Sergipe,35-39,Homens,2043,0.0037692375477909336,0.0033228016920239896,0.004275654405070178
Sergipe,35-39,Homens,2044,0.00375273063605861,0.003295983729629213,0.004272772071116124
Sergipe,35-39,Homens,2045,0.003736296014313713,0.003269396882753878,0.004269872519979229
Sergipe,35-39,Homens,2046,0.003719933365971141,0.003243037868850182,0.004266957342737295
Sergipe,35-39,Homens,2047,0.0037036423758322464,0.0032169035878964456,0.004264027961444115
Sergipe,35-39,Homens,2048,0.0036874227300787476,0.0031909911002678862,0.004261085651150807
Sergipe,35-39,Homens,2049,0.003671274116266692,0.0031652976079892797,0.004258131558546147
Sergipe,35-39,Homens,2050,0.0036551962233204393,0.0031398204387748482,0.0042551667178105336
Sergipe,35-39,Homens,2051,0.003639188741526665,0.0031145570323780924,0.004252192064160827
Sergipe,35-39,Homens,2052,0.0036232513625283932,0.00308950492886605,0.004249208445471638
Sergipe,35-39,Homens,2053,0.0036073837793190702,0.00306466175850468,0.004246216632286296
Sergipe,35-39,Homens,2054,0.0035915856862366283,0.003040025232999462,0.004243217326473459
Sergipe,35-39,Homens,2055,0.0035758567789576133,0.0030155931378808925,0.00424021116873962
Sergipe,35-39,Homens,2056,0.003560196754491318,0.002991363325861369,0.004237198745171057
Sergipe,35-39,Homens,2057,0.0035446053111739453,0.002967333711019454,0.004234180592949209
Sergipe,35-39,Homens,2058,0.003529082148662796,0.002943502263691599,0.0042311572053594
Sergipe,35-39,Homens,2059,0.003513626967930491,0.002919867005970924,0.004228129036193286
Sergipe,35-39,Homens,2060,0.0034982394712591994,0.00289642600772875,0.004225096503629345
Sergipe,35-39,Homens,2061,0.003482919362234909,0.002873177383087745,0.004222059993662546
Sergipe,35-39,Homens,2062,0.0034676663457417173,0.0028501192872864636,0.004219019863143401
Sergipe,35-39,Homens,2063,0.003452480127956142,0.002827249913884111,0.004215976442477541
Sergipe,35-39,Homens,2064,0.0034373604163414747,0.00280456749226194,0.004212930038029444
Sergipe,35-39,Homens,2065,0.003422306919642126,0.0027820702853839484,0.004209880934267626
Sergipe,35-39,Homens,2066,0.003407319347878027,0.0027597565877848854,0.0042068293956832445
Sergipe,35-39,Homens,2067,0.003392397412339041,0.002737624723758023,0.004203775668509716
Sergipe,35-39,Homens,2068,0.003377540825579402,0.0027156730457189443,0.004200719982267047
Sergipe,35-39,Homens,2069,0.0033627493014121747,0.0026938999327247213,0.0041976625511514895
Sergipe,35-39,Homens,2070,0.0033480225549037523,0.0026723037891307148,0.004194603575288332
Sergipe,40-44,Homens,2024,0.004821588913844236,0.0043976856898449495,0.005286353162480166
Sergipe,40-44,Homens,2025,0.004785254864502716,0.004334195633382296,0.005283255776891957
Sergipe,40-44,Homens,2026,0.004749194617670109,0.004272004786078662,0.005279687323854838
Sergipe,40-44,Homens,2027,0.004713406110052745,0.004211014286608741,0.005275735403921876
Sergipe,40-44,Homens,2028,0.004677887293905325,0.004151146172487301,0.0052714668732971055
Sergipe,40-44,Homens,2029,0.004642636136913737,0.004092337431983507,0.005266933789800003
Sergipe,40-44,Homens,2030,0.004607650622078783,0.004034536029621999,0.005262177385272254
Sergipe,40-44,Homens,2031,0.004572928747600766,0.003977698169538932,0.005257230800158337
Sergipe,40-44,Homens,2032,0.004538468526764953,0.003921786362317241,0.005252121014635186
Sergipe,40-44,Homens,2033,0.004504267987827896,0.0038667680288595042,0.005246870242732201
Sergipe,40-44,Homens,2034,0.004470325173904616,0.0038126144724272893,0.0052414969583123635
Sergipe,40-44,Homens,2035,0.004436638142856635,0.003759300108733916,0.0052360166630270955
Sergipe,40-44,Homens,2036,0.00440320496718084,0.00370680188048301,0.0052304424698521165
Sergipe,40-44,Homens,2037,0.004370023733899213,0.0036550988060547202,0.005224785552502111
Sergipe,40-44,Homens,2038,0.004337092544449361,0.003604171627289845,0.005219055495773571
Sergipe,40-44,Homens,2039,0.004304409514575892,0.00355400253151552,0.005213260571671756
Sergipe,40-44,Homens,2040,0.004271972774222594,0.003504574929903543,0.00520740795923041
Sergipe,40-44,Homens,2041,0.004239780467425439,0.003455873279071368,0.005201503921113844
Sergipe,40-44,Homens,2042,0.00420783075220639,0.003407882936232017,0.005195553946694705
Sergipe,40-44,Homens,2043,0.004176121800468002,0.003360590040627682,0.005189562868872495
Sergipe,40-44,Homens,2044,0.004144651797888827,0.003313981415741508,0.005183534960137806
Sergipe,40-44,Homens,2045,0.004113418943819598,0.0032680444880730606,0.005177474012096639
Sergipe,40-44,Homens,2046,0.004082421451180201,0.003222767219220588,0.005171383401711185
Sergipe,40-44,Homens,2047,0.004051657546357425,0.003178138048731302,0.0051652661467956815
Sergipe,40-44,Homens,2048,0.004021125469103473,0.003134145845724358,0.005159124952762236
Sergipe,40-44,Homens,2049,0.003990823472435253,0.0030907798677064636,0.005152962252196454
Sergipe,40-44,Homens,2050,0.0039607498225344056,0.003048029725319897,0.005146780238522731
Sergipe,40-44,Homens,2051,0.0039309027986481155,0.0030058853520111366,0.0051405808947707085
Sergipe,40-44,Homens,2052,0.003901280692990642,0.0029643369778025635,0.005134366018260168
Sergipe,40-44,Homens,2053,0.003871881810645605,0.0029233751065028285,0.005128137241868446
