regiao,Faixa_Etaria,Sexo,ano,previsto,lmt_inf,lmt_max
Bahia,65-69,Mulheres,2064,0.005619693460367017,0.0030945225826077226,0.010205436782393391
Bahia,65-69,Mulheres,2065,0.005505439342069138,0.0029956501818423106,0.010117957875362548
Bahia,65-69,Mulheres,2066,0.0053935081269046925,0.0028999681599399542,0.010031120450504976
Bahia,65-69,Mulheres,2067,0.00528385258787611,0.0028073708657337664,0.00994492694612609
Bahia,65-69,Mulheres,2068,0.005176426458159005,0.0027177564088283553,0.009859379151746806
Bahia,65-69,Mulheres,2069,0.005071184411580868,0.0026310264976255704,0.009774478272822271
Bahia,65-69,Mulheres,2070,0.004968082043496669,0.002547086287530486,0.009690224988350985
Bahia,70-74,Mulheres,2024,0.01834449448665929,0.017580118190494712,0.01914210554926897
Bahia,70-74,Mulheres,2025,0.018065582556620212,0.01698919007792074,0.019210172563447106
Bahia,70-74,Mulheres,2026,0.017790911237559805,0.01647690977729548,0.019209701754808354
Bahia,70-74,Mulheres,2027,0.017520416054711885,0.016007887327865702,0.019175858278053792
Bahia,70-74,Mulheres,2028,0.017254033513592483,0.015568531054125801,0.019122014238413244
Bahia,70-74,Mulheres,2029,0.016991701085095484,0.015151906414199345,0.019054889719663806
Bahia,70-74,Mulheres,2030,0.016733357190814976,0.014753898668708035,0.018978389994589732
Bahia,70-74,Mulheres,2031,0.016478941188590578,0.014371817435966674,0.018895000851975527
Bahia,70-74,Mulheres,2032,0.016228393358272735,0.01400377799053985,0.01880640718302889
Bahia,70-74,Mulheres,2033,0.015981654887704307,0.01364838916454365,0.018713804967783763
Bahia,70-74,Mulheres,2034,0.015738667858915395,0.013304580784343475,0.018618073728767982
Bahia,70-74,Mulheres,2035,0.015499375234527936,0.01297150144449936,0.018519878650020808
Bahia,70-74,Mulheres,2036,0.015263720844367131,0.01264845459319952,0.01841973438715831
Bahia,70-74,Mulheres,2037,0.015031649372276351,0.012334856796715267,0.01831804670089288
Bahia,70-74,Mulheres,2038,0.014803106343132588,0.012030209492614423,0.018215140604211557
Bahia,70-74,Mulheres,2039,0.014578038110059213,0.011734079287953293,0.018111279966935293
Bahia,70-74,Mulheres,2040,0.014356391841833254,0.011446083859610524,0.01800668152044009
Bahia,70-74,Mulheres,2041,0.014138115510484084,0.011165881636646592,0.017901525082601708
Bahia,70-74,Mulheres,2042,0.013923157879080716,0.010893164101437093,0.017795961166162288
Bahia,70-74,Mulheres,2043,0.013711468489704675,0.010627649944703103,0.017690116735343445
Bahia,70-74,Mulheres,2044,0.013502997651605834,0.010369080558836773,0.01758409962625722
Bahia,70-74,Mulheres,2045,0.013297696429538285,0.01011721651423552,0.017478001986351376
Bahia,70-74,Mulheres,2046,0.013095516632273586,0.009871834768994064,0.017371902982491787
Bahia,70-74,Mulheres,2047,0.01289641080128858,0.009632726433431596,0.017265870956157038
Bahia,70-74,Mulheres,2048,0.01270033219962529,0.00939969495976418,0.017159965155389003
Bahia,70-74,Mulheres,2049,0.012507234800920131,0.00917255466134985,0.017054237139026995
Bahia,70-74,Mulheres,2050,0.012317073278599997,0.008951129490153214,0.01694873192453451
Bahia,70-74,Mulheres,2051,0.012129802995242488,0.00873525201851943,0.016843488933285706
Bahia,70-74,Mulheres,2052,0.011945379992098024,0.00852476258407815,0.016738542774449135
Bahia,70-74,Mulheres,2053,0.011763760978771206,0.008319508566003546,0.016633923899201767
Bahia,70-74,Mulheres,2054,0.01158490332305911,0.008119343767883305,0.016529659149980076
Bahia,70-74,Mulheres,2055,0.01140876504094399,0.007924127887754907,0.016425772224171298
Bahia,70-74,Mulheres,2056,0.011235304786738239,0.007733726059911036,0.016322284067604425
Bahia,70-74,Mulheres,2057,0.011064481843379105,0.00754800845618664,0.016219213210091673
Bahia,70-74,Mulheres,2058,0.010896256112871058,0.007366849936852338,0.016116576052858957
Bahia,70-74,Mulheres,2059,0.010730588106873346,0.0071901297431250346,0.016014387115819442
Bahia,70-74,Mulheres,2060,0.010567438937430774,0.007017731224791416,0.015912659251159488
Bahia,70-74,Mulheres,2061,0.010406770307845346,0.00684954159761791,0.01581140382853004
Bahia,70-74,Mulheres,2062,0.010248544503686759,0.00668545172616051,0.015710630896196596
Bahia,70-74,Mulheres,2063,0.010092724383939478,0.0065253559283427005,0.015610349321747647
Bahia,70-74,Mulheres,2064,0.009939273372284507,0.00636915179877944,0.01551056691535212
Bahia,70-74,Mulheres,2065,0.009788155448513646,0.006216740048320228,0.015411290538061798
Bahia,70-74,Mulheres,2066,0.009639335140074362,0.006068024357688908,0.015312526197251637
Bahia,70-74,Mulheres,2067,0.00949277751374311,0.005922911243429084,0.015214279130959215
Bahia,70-74,Mulheres,2068,0.009348448167425335,0.005781309934638058,0.015116553882612316
Bahia,70-74,Mulheres,2069,0.009206313222080117,0.005643132259198216,0.01501935436740757
Bahia,70-74,Mulheres,2070,0.009066339313767631,0.005508292538403416,0.014922683931415494
Bahia,75-79,Mulheres,2024,0.03318910774269522,0.03213317361231226,0.03427974111882216
Bahia,75-79,Mulheres,2025,0.03280505817682421,0.0313092737529686,0.03437230293094178
Bahia,75-79,Mulheres,2026,0.032425452661398596,0.030589441695490396,0.0343716629666897
Bahia,75-79,Mulheres,2027,0.032050239771846845,0.029925663963292607,0.03432565007389238
Bahia,75-79,Mulheres,2028,0.0316793686786597,0.02929961887965396,0.03425240457906932
Bahia,75-79,Mulheres,2029,0.03131278914050431,0.028702030957508527,0.0341610238386697
Bahia,75-79,Mulheres,2030,0.030950451497418145,0.028127447408361615,0.034056785672249214
Bahia,75-79,Mulheres,2031,0.030592306664081637,0.027572341527614425,0.03394304492028347
Bahia,75-79,Mulheres,2032,0.030238306123168662,0.02703427300729001,0.033822073075606494
Bahia,75-79,Mulheres,2033,0.02988840191877397,0.026511464958836977,0.033695481205779435
Bahia,75-79,Mulheres,2034,0.029542546649916686,0.026002570369521215,0.03356445344286069
Bahia,75-79,Mulheres,2035,0.02920069346411896,0.025506533946488476,0.03342988508647721
Bahia,75-79,Mulheres,2036,0.028862796051058934,0.025022505863148768,0.033292468805528046
Bahia,75-79,Mulheres,2037,0.028528808636297167,0.024549785522405165,0.03315275082398056
Bahia,75-79,Mulheres,2038,0.028198685975075632,0.0240877835576153,0.033011168869853835
Bahia,75-79,Mulheres,2039,0.027872383346188474,0.023635995375909307,0.03286807858274923
Bahia,75-79,Mulheres,2040,0.027549856545923714,0.02319398226160362,0.03272377236217215
Bahia,75-79,Mulheres,2041,0.027231061882075025,0.022761357578658156,0.03257849311768136
Bahia,75-79,Mulheres,2042,0.026915956168022826,0.022337776500497855,0.03243244449252947
Bahia,75-79,Mulheres,2043,0.026604496716883853,0.021922928234534584,0.032285798593442765
Bahia,75-79,Mulheres,2044,0.02629664133572843,0.021516530045775993,0.03213870192213894
Bahia,75-79,Mulheres,2045,0.02599234831986467,0.02111832260053233,0.03199127998755647
Bahia,75-79,Mulheres,2046,0.025691576447188794,0.020728066293881013,0.03184364093512171
Bahia,75-79,Mulheres,2047,0.025394284972600833,0.020345538320539636,0.031695878433387954
Bahia,75-79,Mulheres,2048,0.025100433622484968,0.019970530314660444,0.031548073992520125
Bahia,75-79,Mulheres,2049,0.024809982589253713,0.019602846430047664,0.031400298843109166
Bahia,75-79,Mulheres,2050,0.024522892525955246,0.019242301764927156,0.0312526154711735
Bahia,75-79,Mulheres,2051,0.024239124540943135,0.018888721058883177,0.031105078881719195
Bahia,75-79,Mulheres,2052,0.023958640192607763,0.01854193760670934,0.030957737646098757
Bahia,75-79,Mulheres,2053,0.02368140148416867,0.01820179234657052,0.030810634775758794
Bahia,75-79,Mulheres,2054,0.023407370858527232,0.017868133089318894,0.030663808455520927
Bahia,75-79,Mulheres,2055,0.023136511193178815,0.017540813862935167,0.03051729266241216
Bahia,75-79,Mulheres,2056,0.02286878579518388,0.0172196943514968,0.030371117690631035
Bahia,75-79,Mulheres,2057,0.022604158396197224,0.016904639412249536,0.030225310599061177
Bahia,75-79,Mulheres,2058,0.02234259314755478,0.016595518657595194,0.03007989559450731
Bahia,75-79,Mulheres,2059,0.022084054615417244,0.016292206091337674,0.029934894361300615
Bahia,75-79,Mulheres,2060,0.02182850777596992,0.015994579790519128,0.02979032634592986
Bahia,75-79,Mulheres,2061,0.021575918010678076,0.0157025216257562,0.029646209003777384
Bahia,75-79,Mulheres,2062,0.02132625110159725,0.015415917014244352,0.02950255801378102
Bahia,75-79,Mulheres,2063,0.021079473226737776,0.015134654700608532,0.029359387465832856
Bahia,75-79,Mulheres,2064,0.020835550955482986,0.014858626561594115,0.029216710024910487
Bahia,75-79,Mulheres,2065,0.020594451244060417,0.014587727431253292,0.029074537075275114
Bahia,75-79,Mulheres,2066,0.020356141431065407,0.014321854943823152,0.028932878847530246
Bahia,75-79,Mulheres,2067,0.02012058923303652,0.014060909391933727,0.02879174453089266
Bahia,75-79,Mulheres,2068,0.019887762740082148,0.013804793598149706,0.028651142372661975
Bahia,75-79,Mulheres,2069,0.019657630411557735,0.01355341279815137,0.028511079766574056
Bahia,75-79,Mulheres,2070,0.019430161071793007,0.01330667453411116,0.028371563331471988
Bahia,80-84,Mulheres,2024,0.058988267943986344,0.057858393895391415,0.060140206472421444
Bahia,80-84,Mulheres,2025,0.0585790211071166,0.05696640424332005,0.060237288265748236
Bahia,80-84,Mulheres,2026,0.05817261352929492,0.05617933260929252,0.060236617411666346
Bahia,80-84,Mulheres,2027,0.05776902551240457,0.055446929136982445,0.060188370403852276
Bahia,80-84,Mulheres,2028,0.05736823749498984,0.05475015359702372,0.06011151489190463
Bahia,80-84,Mulheres,2029,0.05697023005130781,0.054079447406352114,0.06001553765354692
Bahia,80-84,Mulheres,2030,0.05657498389038682,0.05342924801512799,0.05990593019934086
Bahia,80-84,Mulheres,2031,0.056182479855091484,0.05279600090723758,0.05978617676391195
Bahia,80-84,Mulheres,2032,0.05579269892119416,0.05217728101512676,0.0596586328829319
Bahia,80-84,Mulheres,2033,0.055405622196452786,0.05157135089309117,0.0595249672117336
Bahia,80-84,Mulheres,2034,0.05502123091969536,0.050976917160161325,0.059386405074418974
Bahia,80-84,Mulheres,2035,0.05463950645991046,0.05039298664660806,0.05924387230943275
Bahia,80-84,Mulheres,2036,0.05426043031534429,0.04981877672178547,0.05909808493388507
Bahia,80-84,Mulheres,2037,0.053883984112603936,0.0492536569183982,0.05894960751153455
Bahia,80-84,Mulheres,2038,0.05351014960576671,0.04869710954952131,0.058798892528102414
Bahia,80-84,Mulheres,2039,0.05313890867549594,0.04814870233215399,0.058646307760136344
Bahia,80-84,Mulheres,2040,0.052770243328162686,0.04760806886626403,0.05849215578846526
Bahia,80-84,Mulheres,2041,0.05240413569497359,0.047074894406470114,0.058336688219097946
Bahia,80-84,Mulheres,2042,0.05204056803110481,0.04654890529121693,0.05818011624670902
Bahia,80-84,Mulheres,2043,0.05167952271484198,0.04602986095605956,0.05802261863409509
Bahia,80-84,Mulheres,2044,0.051320982246726016,0.045517547808652775,0.05786434783000501
Bahia,80-84,Mulheres,2045,0.05096492924870504,0.04501177446843246,0.057705434722355356
Bahia,80-84,Mulheres,2046,0.050611346463292045,0.04451236802228145,0.05754599237553877
Bahia,80-84,Mulheres,2047,0.05026021675272843,0.04401917104719178,0.057386119000811975
Bahia,80-84,Mulheres,2048,0.04991152309815339,0.043532039219305145,0.05722590034038065
Bahia,80-84,Mulheres,2049,0.04956524859877893,0.04305083937641864,0.05706541159809387
Bahia,80-84,Mulheres,2050,0.04922137647107085,0.042575447934863675,0.0569047190158387
Bahia,80-84,Mulheres,2051,0.04887989004793518,0.0421057495859953,0.05674388117039754
Bahia,80-84,Mulheres,2052,0.04854077277791034,0.04164163621526352,0.056582950047795386
Bahia,80-84,Mulheres,2053,0.04820400822436495,0.04118300599992476,0.05642197193907821
Bahia,80-84,Mulheres,2054,0.047869580064701135,0.04072976265121893,0.05626098819169658
Bahia,80-84,Mulheres,2055,0.04753747208956336,0.040281814774201376,0.05610003584330362
Bahia,80-84,Mulheres,2056,0.04720766820205287,0.039839075324027806,0.0559391481591697
Bahia,80-84,Mulheres,2057,0.046880152416947395,0.0394014611417981,0.05577835509010577
Bahia,80-84,Mulheres,2058,0.04655490885992645,0.03896889255640429,0.055617683664450634
Bahia,80-84,Mulheres,2059,0.04623192176680183,0.03854129304143365,0.05545715832506953
Bahia,80-84,Mulheres,2060,0.045911175482753655,0.03811858891823002,0.05529680122026074
Bahia,80-84,Mulheres,2061,0.04559265446157144,0.0377007090978401,0.05513663245584258
Bahia,80-84,Mulheres,2062,0.04527634326490076,0.03728758485586716,0.05497667031439734
Bahia,80-84,Mulheres,2063,0.04496222656149485,0.03687914963529384,0.0548169314466105
Bahia,80-84,Mulheres,2064,0.04465028912647158,0.036475338873174,0.054657431038803765
Bahia,80-84,Mulheres,2065,0.0443405158405755,0.03607608984777407,0.05449818296008142
Bahia,80-84,Mulheres,2066,0.04403289168944499,0.035681341543298925,0.054339199891953724
Bahia,80-84,Mulheres,2067,0.043727401762884595,0.03529103452979265,0.05418049344284713
