ano,faixa_etaria,mx_previsto,local,sexo,ax,n,qx,px,lx,dx,Lx,Tx,ex
2057,15-19,0.004838297342906831,Rio Grande do Norte,Ambos,2.5,5,0.023902369783996437,0.9760976302160036,99766.47117563452,2384.655086084438,492870.71816296154,6797398.136152116,68.13309176973488
2057,20-24,0.0036360441466888457,Rio Grande do Norte,Ambos,2.5,5,0.01801644922160341,0.9819835507783966,97381.81608955009,1754.474544684901,482522.89408603817,6304527.417989154,64.7402941447678
2057,25-29,0.002073171950937814,Rio Grande do Norte,Ambos,2.5,5,0.010312411250312363,0.9896875887496877,95627.3415448652,986.1484727847306,475671.3365423642,5822004.523903116,60.882216632275856
2057,30-34,0.0015728051965069154,Rio Grande do Norte,Ambos,2.5,5,0.007833225637564147,0.9921667743624358,94641.19307208047,741.345819941879,471352.60081054765,5346333.187360751,56.49055145880173
2057,35-39,0.001504375151697003,Rio Grande do Norte,Ambos,2.5,5,0.0074936924467068015,0.9925063075532932,93899.84725213858,703.6565761002734,467740.09482044226,4874980.586550204,51.91681061482425
2057,40-44,0.001496779322604816,Rio Grande do Norte,Ambos,2.5,5,0.007455996658952753,0.9925440033410472,93196.19067603831,694.8704863076654,464243.7771644223,4407240.4917297615,47.289920969515634
2057,45-49,0.002273141114142711,Rio Grande do Norte,Ambos,2.5,5,0.011301480918397784,0.9886985190816022,92501.32018973064,1045.4019050508446,459893.09618602606,3942996.7145653395,42.626383131373785
2057,50-54,0.0027932039680250245,Rio Grande do Norte,Ambos,2.5,5,0.013869171279497347,0.9861308287205026,91455.91828467979,1268.4177952139373,454108.5469353641,3483103.6183793135,38.08505434866739
2057,55-59,0.00433907571446612,Rio Grande do Norte,Ambos,2.5,5,0.02146255939670923,0.9785374406032907,90187.50048946585,1935.6545860959036,446098.3659820895,3028995.0714439494,33.585530755425964
2057,60-64,0.005730389036578539,Rio Grande do Norte,Ambos,2.5,5,0.02824727548846195,0.971752724511538,88251.84590336995,2492.874203597783,435027.0440078553,2582896.70546186,29.26733915900144
2057,65-69,0.009744116654559922,Rio Grande do Norte,Ambos,2.5,5,0.04756196005505956,0.9524380399449405,85758.97169977217,4078.864786347547,418597.69653299195,2147869.6614540047,25.04542229089847
2057,70-74,0.01298823661323728,Rio Grande do Norte,Ambos,2.5,5,0.06289882113712958,0.9371011788628705,81680.10691342462,5137.582435209117,395556.5784791003,1729271.9649210128,21.171274503275612
