Local,Sexo,Ano,faixa_etaria,previsao,Limite Inferior,Limite Superior
Pernambuco,Ambos,2045,25-29,0.0005144736452277,0.000423576071509,0.0011884707586468
Pernambuco,Ambos,2045,30-34,0.0006948349051775,0.0005092200025304,0.0013329815966969
Pernambuco,Ambos,2045,35-39,0.0008953245486314,0.0003934476551459,0.0019420417796161
Pernambuco,Ambos,2045,40-44,0.0008959894290783,0.0002502575084621,0.0025808001350663
Pernambuco,Ambos,2045,45-49,0.0019189893522996,0.0008478519719046,0.0041632530612248
Pernambuco,Ambos,2045,50-54,0.0028984915001305,0.0013293639486886,0.0054980784890581
Pernambuco,Ambos,2045,55-59,0.0040140106032025,0.0018708615442711,0.0067220055007532
Pernambuco,Ambos,2045,60-64,0.0077118304069239,0.0035221429342051,0.0160829672560635
Pernambuco,Ambos,2045,65-69,0.0122915121143132,0.0082259980928819,0.024338965520346
Pernambuco,Ambos,2045,70-74,0.0181967824979282,0.0098951400720696,0.0341404225167657
Pernambuco,Ambos,2045,75-79,0.0424781521527582,0.0436676260791824,0.0566601232656382
Pernambuco,Ambos,2045,80-84,0.0584970356189584,0.04136068072404,0.0966383145436035
Pernambuco,Ambos,2045,85-89,0.1275819814980837,0.1191752089364092,0.1448291565209268
Pernambuco,Ambos,2045,90+,0.1817933805592989,0.1806779700376485,0.2187331513020583
Pernambuco,Ambos,2046,0,0.0200996612205412,0.0425090860719441,0.0551656974763657
Pernambuco,Ambos,2046,1-4,7.510564975715183e-05,4.977267244339323e-06,0.0008646262657413
Pernambuco,Ambos,2046,5-9,2.2825414329109907e-05,1.1471079107669087e-05,0.0001076120868498
Pernambuco,Ambos,2046,10-14,1.952518685609045e-05,1.0542849322460506e-05,0.0001077004768291
Pernambuco,Ambos,2046,15-19,0.0015877255680381,0.001331745724962,0.0018686619197839
Pernambuco,Ambos,2046,20-24,0.0005355403980387,0.0004729918731296,0.0010512614454896
Pernambuco,Ambos,2046,25-29,0.0005090429683613,0.0004192014414875,0.0012008731774319
Pernambuco,Ambos,2046,30-34,0.0006930349601875,0.0005043167947718,0.0013459414618413
Pernambuco,Ambos,2046,35-39,0.0008948996359827,0.000386247375253,0.0019782004454653
Pernambuco,Ambos,2046,40-44,0.0008864711273258,0.0002341627668678,0.0026847662820896
Pernambuco,Ambos,2046,45-49,0.0019166425250043,0.0008231141744829,0.0042759155699764
Pernambuco,Ambos,2046,50-54,0.0028856806402895,0.0012768456141143,0.0056360579792112
Pernambuco,Ambos,2046,55-59,0.0039858957371163,0.001790433107442,0.0068497016427143
Pernambuco,Ambos,2046,60-64,0.0077030507434763,0.003421158933683,0.0165064870575476
Pernambuco,Ambos,2046,65-69,0.0122577661838514,0.0081232172021593,0.0246471362124096
Pernambuco,Ambos,2046,70-74,0.0181785470353966,0.0096746814212986,0.0348564915242469
Pernambuco,Ambos,2046,75-79,0.0423260166506701,0.0436578310530373,0.0566480922862342
Pernambuco,Ambos,2046,80-84,0.0583705244125897,0.0409862156930727,0.0975212392757041
Pernambuco,Ambos,2046,85-89,0.1275862737561668,0.1191875534315912,0.1448445387005003
Pernambuco,Ambos,2046,90+,0.1816160640591617,0.1806886606242154,0.2187469042838209
Pernambuco,Ambos,2047,0,0.019164303600817,0.0386919228734445,0.0505246223716932
Pernambuco,Ambos,2047,1-4,7.460765853594779e-05,4.401495902343899e-06,0.0009632773340648
Pernambuco,Ambos,2047,5-9,2.2488714915313783e-05,1.1225303655404956e-05,0.0001099680408577
Pernambuco,Ambos,2047,10-14,1.898550605413588e-05,1.0161465905514696e-05,0.0001109950094894
Pernambuco,Ambos,2047,15-19,0.0015871516188788,0.0013306779553156,0.0018672171385882
Pernambuco,Ambos,2047,20-24,0.0005309263001017,0.0004695781310753,0.0010584829544593
Pernambuco,Ambos,2047,25-29,0.0005036963416469,0.0004149553419955,0.001213161292394
Pernambuco,Ambos,2047,30-34,0.0006913287785038,0.0004995542470306,0.001358773106128
Pernambuco,Ambos,2047,35-39,0.0008945154768013,0.0003793340223044,0.0020142204260712
Pernambuco,Ambos,2047,40-44,0.000877369159216,0.0002191928632932,0.0027942044709413
Pernambuco,Ambos,2047,45-49,0.0019146479532089,0.0007997063752622,0.0043907299756647
Pernambuco,Ambos,2047,50-54,0.0028732697432868,0.0012263404393142,0.0057794663085357
Pernambuco,Ambos,2047,55-59,0.0039585096780138,0.0017131899538474,0.0069830591626192
Pernambuco,Ambos,2047,60-64,0.0076949550385471,0.0033246532573394,0.0169368565147586
Pernambuco,Ambos,2047,65-69,0.0122253716346951,0.0080239281066266,0.0249522871222198
Pernambuco,Ambos,2047,70-74,0.0181617717702106,0.009462881723936,0.0355784891965184
Pernambuco,Ambos,2047,75-79,0.0421804743395623,0.0436544542861115,0.0566438593401968
Pernambuco,Ambos,2047,80-84,0.0582472971340321,0.0406227333158425,0.0983938368724373
Pernambuco,Ambos,2047,85-89,0.1275921353704617,0.1192020871241284,0.1448622110201609
Pernambuco,Ambos,2047,90+,0.1814465512494388,0.1806977107446895,0.2187584358676317
Pernambuco,Ambos,2048,0,0.0181986285351085,0.0349139602081194,0.0458939437366184
Pernambuco,Ambos,2048,1-4,7.332693075971707e-05,3.806161168599402e-06,0.0010507645869651
Pernambuco,Ambos,2048,5-9,2.2160295304526293e-05,1.098922703017707e-05,0.0001123302413813
Pernambuco,Ambos,2048,10-14,1.848728403850479e-05,9.821975640202e-06,0.0001146600481049
Pernambuco,Ambos,2048,15-19,0.0015868302655613,0.0013300581323895,0.0018663816773223
Pernambuco,Ambos,2048,20-24,0.0005263942592955,0.0004662962399719,0.00106566928703
Pernambuco,Ambos,2048,25-29,0.0004984321856372,0.0004108301604261,0.0012253427314168
Pernambuco,Ambos,2048,30-34,0.0006897112724846,0.0004949240855016,0.0013714848149846
Pernambuco,Ambos,2048,35-39,0.0008941679872805,0.0003726871274655,0.0020501199820367
Pernambuco,Ambos,2048,40-44,0.0008686621988922,0.0002052667218103,0.0029093205297623
Pernambuco,Ambos,2048,45-49,0.0019127050508246,0.0007772819218315,0.0045065389120199
Pernambuco,Ambos,2048,50-54,0.0028612387419505,0.0011777886551949,0.0059284334239728
Pernambuco,Ambos,2048,55-59,0.0039318186229166,0.0016390392544732,0.0071221974685281
Pernambuco,Ambos,2048,60-64,0.0076874863487922,0.0032323759924176,0.0173739098568694
Pernambuco,Ambos,2048,65-69,0.01219427241878,0.0079279014204888,0.0252546461815984
Pernambuco,Ambos,2048,70-74,0.0181463381088413,0.0092592943923379,0.0363061141772498
Pernambuco,Ambos,2048,75-79,0.0420407425199923,0.0436559862281111,0.0566458477641828
Pernambuco,Ambos,2048,80-84,0.0581272624405175,0.0402695556052188,0.0992567850730798
Pernambuco,Ambos,2048,85-89,0.1275969801525545,0.1192139733155872,0.1448767422470397
Pernambuco,Ambos,2048,90+,0.1812845624084705,0.1807053659713465,0.2187681117069238
Pernambuco,Ambos,2049,0,0.0172304676774438,0.0313069070657453,0.0414300025487344
Pernambuco,Ambos,2049,1-4,7.290900288606314e-05,3.368551477102508e-06,0.0011722016214778
Pernambuco,Ambos,2049,5-9,2.1839904225451024e-05,1.0762222698319224e-05,0.0001146993903909
Pernambuco,Ambos,2049,10-14,1.798705242867311e-05,9.484800161544802e-06,0.0001181000419303
Pernambuco,Ambos,2049,15-19,0.001586750393705,0.0013298637962781,0.0018661241396236
Pernambuco,Ambos,2049,20-24,0.0005219473538469,0.0004631384450471,0.0010728693509668
Pernambuco,Ambos,2049,25-29,0.0004932489552822,0.0004068189797726,0.0012374244267947
Pernambuco,Ambos,2049,30-34,0.0006881776502014,0.000490418790271,0.001384084119955
Pernambuco,Ambos,2049,35-39,0.0008938535383877,0.0003662883892212,0.0020859159031348
Pernambuco,Ambos,2049,40-44,0.0008603302326064,0.0001923088310438,0.003030329928048
Pernambuco,Ambos,2049,45-49,0.0019110341826226,0.000755991854521,0.0046242549489473
Pernambuco,Ambos,2049,50-54,0.002849569034306,0.0011311299128421,0.0060830954150804
Pernambuco,Ambos,2049,55-59,0.0039057911312536,0.0015678870295645,0.007267244621637
Pernambuco,Ambos,2049,60-64,0.0076805968004911,0.0031440958349823,0.0178175088120392
Pernambuco,Ambos,2049,65-69,0.0121644147397713,0.00783492980538,0.0255544198207649
Pernambuco,Ambos,2049,70-74,0.0181321380636559,0.0090634972844082,0.0370390942318998
Pernambuco,Ambos,2049,75-79,0.0419060730884635,0.0436610334416883,0.056652449129984
Pernambuco,Ambos,2049,80-84,0.0580103318087426,0.0399260695117695,0.1001106969472128
Pernambuco,Ambos,2049,85-89,0.1275993582374401,0.1192206133532081,0.1448850526261676
Pernambuco,Ambos,2049,90+,0.1811298164499691,0.1807118369515974,0.2187762353254636
Pernambuco,Ambos,2050,0,0.0162843351735151,0.02796557632892,0.0372504575409626
Pernambuco,Ambos,2050,1-4,7.172287955253823e-05,2.915661557812501e-06,0.001280199248813
Pernambuco,Ambos,2050,5-9,2.1527299377149677e-05,1.0543722312715212e-05,0.0001170761319291
Pernambuco,Ambos,2050,10-14,1.7521177626588877e-05,9.18134301809506e-06,0.0001218648146848
Pernambuco,Ambos,2050,15-19,0.0015868664939255,0.0013300131510159,0.0018663371510713
Pernambuco,Ambos,2050,20-24,0.0005175790927001,0.0004600825275443,0.001080089045396
Pernambuco,Ambos,2050,25-29,0.0004881451390859,0.0004029154935208,0.0012494127003421
Pernambuco,Ambos,2050,30-34,0.0006867233963872,0.0004860315032285,0.0013965778907874
Pernambuco,Ambos,2050,35-39,0.0008935688937514,0.000360121371954,0.0021216236246816
Pernambuco,Ambos,2050,40-44,0.0008523544472894,0.0001802489467355,0.0031574576901398
Pernambuco,Ambos,2050,45-49,0.0019094236021682,0.0007355933074782,0.0047430159959181
Pernambuco,Ambos,2050,50-54,0.0028382433552562,0.0010863036580745,0.006243594433893
Pernambuco,Ambos,2050,55-59,0.0038803979263485,0.0014996387275522,0.0074183372281685
Pernambuco,Ambos,2050,60-64,0.0076742394708619,0.0030595919184705,0.0182675127443434
Pernambuco,Ambos,2050,65-69,0.0121357470223619,0.0077448253304032,0.0258517954665932
Pernambuco,Ambos,2050,70-74,0.0181190719988707,0.0088750903428271,0.0377771793804153
Pernambuco,Ambos,2050,75-79,0.0417757847050715,0.0436683682305922,0.0566621373279124
Pernambuco,Ambos,2050,80-84,0.0578964194382458,0.0395917186386018,0.1009561290849485
Pernambuco,Ambos,2050,85-89,0.1275990100507401,0.1192216989281175,0.1448866153197184
Pernambuco,Ambos,2050,90+,0.1809820333817611,0.1807173038134252,0.2187830592137787
Pernambuco,Ambos,2051,0,0.015380780474125,0.0249494437252864,0.033434803357077
Pernambuco,Ambos,2051,1-4,7.137468860740375e-05,2.5828857849776018e-06,0.0014296413188617
Pernambuco,Ambos,2051,5-9,2.1222247064952675e-05,1.0333208650907023e-05,0.0001194610591731
Pernambuco,Ambos,2051,10-14,1.7056098864431863e-05,8.881214124943852e-06,0.0001254427520292
Pernambuco,Ambos,2051,15-19,0.0015871145056416,0.0013303936777664,0.0018668711271777
Pernambuco,Ambos,2051,20-24,0.0005132783595934,0.0004571025839945,0.0010873037502915
Pernambuco,Ambos,2051,25-29,0.0004831192582862,0.000399113933438,0.0012613133356035
Pernambuco,Ambos,2051,30-34,0.0006853442547827,0.0004817559499201,0.0014089724135815
Pernambuco,Ambos,2051,35-39,0.0008933111586567,0.0003541712554282,0.0021572573422063
Pernambuco,Ambos,2051,40-44,0.0008447171555386,0.0001690218039903,0.0032909384870741
Pernambuco,Ambos,2051,45-49,0.0019080247885687,0.0007161712131453,0.0048634931271516
Pernambuco,Ambos,2051,50-54,0.0028272456605458,0.001043249452572,0.0064100786346886
Pernambuco,Ambos,2051,55-59,0.0038556117151898,0.0014341997268191,0.0075756203676446
Pernambuco,Ambos,2051,60-64,0.0076683732241711,0.0029786582128372,0.0187237981833568
Pernambuco,Ambos,2051,65-69,0.0121082198619617,0.0076574171888272,0.0261469437208685
Pernambuco,Ambos,2051,70-74,0.0181070487580702,0.0086936958413518,0.0385201429783691
Pernambuco,Ambos,2051,75-79,0.0416492827545767,0.0436769528816513,0.0566735528940369
Pernambuco,Ambos,2051,80-84,0.057785442157395,0.0392659962500664,0.1017935885269555
Pernambuco,Ambos,2051,85-89,0.1275965760273543,0.1192185670403702,0.1448829369564087
Pernambuco,Ambos,2051,90+,0.1808409362576437,0.1807219201958309,0.2187887937983963
Pernambuco,Ambos,2052,0,0.014536179208417,0.0222877254950695,0.030028542555457
Pernambuco,Ambos,2052,1-4,7.027184878943727e-05,2.2380214749848005e-06,0.0015628263466901
Pernambuco,Ambos,2052,5-9,2.0924521852801e-05,1.0130209604629576e-05,0.000121854720446
Pernambuco,Ambos,2052,10-14,1.661977690943998e-05,8.608435354251851e-06,0.0001293061081793
Pernambuco,Ambos,2052,15-19,0.0015874263163642,0.0013308876835262,0.0018675659987462
Pernambuco,Ambos,2052,20-24,0.0005090342977839,0.0004541776376063,0.0010944771548544
Pernambuco,Ambos,2052,25-29,0.000478169866057,0.0003954090079523,0.0012731316394741
Pernambuco,Ambos,2052,30-34,0.0006840362117628,0.0004775863728454,0.0014212734574911
Pernambuco,Ambos,2052,35-39,0.0008930777376672,0.00034842462529,0.0021928301212347
Pernambuco,Ambos,2052,40-44,0.000837401710819,0.0001585668194062,0.003431016657621
Pernambuco,Ambos,2052,45-49,0.0019066882331865,0.0006975526312737,0.0049850452323412
Pernambuco,Ambos,2052,50-54,0.0028165610217538,0.0010019072478272,0.0065827021313288
Pernambuco,Ambos,2052,55-59,0.0038314070246728,0.0013714757689085,0.0077392475536865
Pernambuco,Ambos,2052,60-64,0.0076629589288107,0.0029010996846596,0.0191862443955146
Pernambuco,Ambos,2052,65-69,0.0120817859613565,0.0075725497210823,0.0264400202594809
Pernambuco,Ambos,2052,70-74,0.0180959844335367,0.0085189568803134,0.0392677780736553
Pernambuco,Ambos,2052,75-79,0.0415260690087825,0.0436859464048435,0.0566855560405079
Pernambuco,Ambos,2052,80-84,0.0576773193323531,0.0389484393401062,0.1026235386565671
Pernambuco,Ambos,2052,85-89,0.127593142674834,0.1192133157897704,0.1448765812680397
Pernambuco,Ambos,2052,90+,0.1807062527097642,0.1807258168706318,0.2187936147289157
Pernambuco,Ambos,2053,0,0.0137628841375687,0.0199861795042185,0.0270495129818734
Pernambuco,Ambos,2053,1-4,6.998466709225874e-05,1.9847128375475773e-06,0.0017466530512918
Pernambuco,Ambos,2053,5-9,2.0633906231208945e-05,9.934293036697702e-06,0.0001242576243608
Pernambuco,Ambos,2053,10-14,1.6186264656870123e-05,8.339612678113647e-06,0.0001330158541833
Pernambuco,Ambos,2053,15-19,0.0015877411254766,0.0013313914687218,0.0018682773237889
Pernambuco,Ambos,2053,20-24,0.000504839529666,0.0004512959475243,0.0011015781452508
Pernambuco,Ambos,2053,25-29,0.0004732955467312,0.0003917958492865,0.0012848724950665
Pernambuco,Ambos,2053,30-34,0.0006827954811378,0.0004735174742212,0.001433486331961
Pernambuco,Ambos,2053,35-39,0.0008928662990178,0.0003428692968164,0.0022283540003464
Pernambuco,Ambos,2053,40-44,0.0008303924386919,0.0001488278020519,0.0035779463061317
Pernambuco,Ambos,2053,45-49,0.0019055177887768,0.00067978128523,0.0051081644573748
Pernambuco,Ambos,2053,50-54,0.002806175531192,0.000962217617474,0.0067616249701672
Pernambuco,Ambos,2053,55-59,0.0038077600526972,0.0013113733308174,0.0079093807240787
Pernambuco,Ambos,2053,60-64,0.0076579614946183,0.0028267337767938,0.0196547424727922
Pernambuco,Ambos,2053,65-69,0.0120564000591362,0.0074900807004724,0.0267311674891156
Pernambuco,Ambos,2053,70-74,0.0180858020771049,0.0083505368255362,0.0400198970241354
Pernambuco,Ambos,2053,75-79,0.041405743029277,0.0436946994322378,0.0566972507346958
Pernambuco,Ambos,2053,80-84,0.0575719727791941,0.0386386235733039,0.103446404233211
Pernambuco,Ambos,2053,85-89,0.1275897989441217,0.1192080075238938,0.1448701307966222
Pernambuco,Ambos,2053,90+,0.1805777161345186,0.1807291049542036,0.2187976688259458
Pernambuco,Ambos,2054,0,0.0130696369620024,0.0180341773592123,0.0244950160219763
Pernambuco,Ambos,2054,1-4,6.895546073823189e-05,1.7217448583616048e-06,0.0019107320673921
Pernambuco,Ambos,2054,5-9,2.0350190300077982e-05,9.745062357959383e-06,0.0001266702442439
Pernambuco,Ambos,2054,10-14,1.5777065233280442e-05,8.093149370515516e-06,0.0001369771846403
Pernambuco,Ambos,2054,15-19,0.0015880127908602,0.0013318270319158,0.0018688941981491
Pernambuco,Ambos,2054,20-24,0.00050069117928,0.0004484549646257,0.001108590686885
Pernambuco,Ambos,2054,25-29,0.0004684949150452,0.0003882699678739,0.0012965404072943
Pernambuco,Ambos,2054,30-34,0.0006816184900317,0.0004695443666183,0.001445615936089
Pernambuco,Ambos,2054,35-39,0.0008926747443856,0.0003374941657845,0.0022638400865837
Pernambuco,Ambos,2054,40-44,0.0008236745681384,0.0001397526689259,0.0037319913821745
Pernambuco,Ambos,2054,45-49,0.0019044076184492,0.0006627318336045,0.0052323747882682
Pernambuco,Ambos,2054,50-54,0.0027960762157145,0.0009241219529251,0.0069470131167939
Pernambuco,Ambos,2054,55-59,0.0037846485326731,0.0012537999431714,0.0080861902573305
Pernambuco,Ambos,2054,60-64,0.0076533480571592,0.0027553884144109,0.0201291882931904
Pernambuco,Ambos,2054,65-69,0.0120320188533715,0.0074098798441101,0.0270205159937045
Pernambuco,Ambos,2054,70-74,0.0180764309216835,0.0081881181134212,0.0407763292868658
Pernambuco,Ambos,2054,75-79,0.0412879973292706,0.0437027411351184,0.0567079847437348
Pernambuco,Ambos,2054,80-84,0.0574693266792252,0.0383361589486325,0.1042625757121875
Pernambuco,Ambos,2054,85-89,0.127587323369628,0.119204124900234,0.1448654338583812
Pernambuco,Ambos,2054,90+,0.1804550665928979,0.1807318787270908,0.2188010789562676
Pernambuco,Ambos,2055,0,0.0124621394635283,0.0164110891611968,0.0223487182400227
Pernambuco,Ambos,2055,1-4,6.872187368317574e-05,1.5286586134805656e-06,0.0021367263787911
Pernambuco,Ambos,2055,5-9,2.007317146563477e-05,9.562152705603588e-06,0.0001290930219577
Pernambuco,Ambos,2055,10-14,1.5372090033010294e-05,7.850993386649076e-06,0.0001408137924815
Pernambuco,Ambos,2055,15-19,0.0015882130878904,0.0013321467852578,0.0018693478969082
Pernambuco,Ambos,2055,20-24,0.0004965900690861,0.0004456583402959,0.0011155155200283
Pernambuco,Ambos,2055,25-29,0.0004637666154037,0.0003848272128691,0.001308139542362
Pernambuco,Ambos,2055,30-34,0.0006805018657522,0.0004656625301918,0.0014576668013972
Pernambuco,Ambos,2055,35-39,0.0008925011829798,0.0003322890815958,0.0022992986429001
Pernambuco,Ambos,2055,40-44,0.0008172341714029,0.0001312931716709,0.0038934257966211
Pernambuco,Ambos,2055,45-49,0.0019034286823665,0.0006464226527605,0.0053580362719391
Pernambuco,Ambos,2055,50-54,0.0027862509585457,0.0008875626267045,0.0071390384551225
Pernambuco,Ambos,2055,55-59,0.0037620516101439,0.0011986644603428,0.0082698550133784
Pernambuco,Ambos,2055,60-64,0.0076490887822638,0.0026869022777836,0.0206094866624627
Pernambuco,Ambos,2055,65-69,0.0120086009230437,0.0073318275169575,0.0273081857988761
Pernambuco,Ambos,2055,70-74,0.0180678059888781,0.0080314014125532,0.041536920571339
Pernambuco,Ambos,2055,75-79,0.0411726081792721,0.0437097607873941,0.05671733177984
Pernambuco,Ambos,2055,80-84,0.0573693074974962,0.0380406860649138,0.1050724129685797
Pernambuco,Ambos,2055,85-89,0.127586050796728,0.119202333238319,0.1448632939478406
Pernambuco,Ambos,2055,90+,0.1803380514761161,0.1807342180901489,0.2188039480435537
Pernambuco,Ambos,2056,0,0.0119436937081885,0.0150914967276719,0.0205866848937636
Pernambuco,Ambos,2056,1-4,6.775803331165148e-05,1.3277952456191775e-06,0.0023386473872219
Pernambuco,Ambos,2056,5-9,1.980265415080341e-05,9.385227626487044e-06,0.0001315263712176
Pernambuco,Ambos,2056,10-14,1.498787681290794e-05,7.627261767752635e-06,0.0001448729517334
Pernambuco,Ambos,2056,15-19,0.0015883314336895,0.0013323326115783,0.001869611877601
Pernambuco,Ambos,2056,20-24,0.0004925389504392,0.0004429119209311,0.0011223655974295
Pernambuco,Ambos,2056,25-29,0.0004591093211632,0.0003814637377876,0.0013196737621245
Pernambuco,Ambos,2056,30-34,0.00067944242357,0.0004618677754584,0.0014696431290536
Pernambuco,Ambos,2056,35-39,0.0008923439091451,0.0003272447387688,0.0023347391677324
Pernambuco,Ambos,2056,40-44,0.0008110581067018,0.0001234046338965,0.004062533537549
Pernambuco,Ambos,2056,45-49,0.0019025058410813,0.0006307611734576,0.0054847960647196
Pernambuco,Ambos,2056,50-54,0.002776688428334,0.0008524831273719,0.0073378787975216
Pernambuco,Ambos,2056,55-59,0.0037399497303641,0.0011458772879188,0.0084605623964266
Pernambuco,Ambos,2056,60-64,0.0076451559519651,0.0026211236179521,0.0210955478134362
Pernambuco,Ambos,2056,65-69,0.0119861066490082,0.007255813601532,0.0275942874789584
Pernambuco,Ambos,2056,70-74,0.018059867533855,0.0078801045716334,0.0423015313140437
Pernambuco,Ambos,2056,75-79,0.0410594237286836,0.0437155858809929,0.0567250619802732
Pernambuco,Ambos,2056,80-84,0.057271843904431,0.0377518728898647,0.1058762485213465
Pernambuco,Ambos,2056,85-89,0.1275859031602519,0.1192025264199392,0.1448635585331059
Pernambuco,Ambos,2056,90+,0.1802264259788877,0.1807361906909885,0.2188063623787551
Pernambuco,Ambos,2057,0,0.0115158396936184,0.0140491146259182,0.0191822538563108
Pernambuco,Ambos,2057,1-4,6.757171091050866e-05,1.1803619726498857e-06,0.0026162857036951
Pernambuco,Ambos,2057,5-9,1.9538449518360196e-05,9.213976186800765e-06,0.0001339706804836
Pernambuco,Ambos,2057,10-14,1.4608850355732122e-05,7.407992315488417e-06,0.0001488324982577
Pernambuco,Ambos,2057,15-19,0.0015883720188251,0.0013323909389049,0.0018696951554516
Pernambuco,Ambos,2057,20-24,0.0004885406708655,0.0004402203707473,0.0011291587268814
Pernambuco,Ambos,2057,25-29,0.000454521733936,0.0003781759704846,0.0013311466541094
Pernambuco,Ambos,2057,30-34,0.0006784371553385,0.0004581562107687,0.0014815488223999
Pernambuco,Ambos,2057,35-39,0.0008922013828551,0.0003223525836789,0.0023701704670278
Pernambuco,Ambos,2057,40-44,0.0008051339664035,0.0001160457015149,0.0042396088058731
Pernambuco,Ambos,2057,45-49,0.0019016873712209,0.0006157505079057,0.0056129170354726
Pernambuco,Ambos,2057,50-54,0.0027673780147176,0.0008188281695015,0.0075437179048711
Pernambuco,Ambos,2057,55-59,0.003718324535792,0.0010953505723544,0.0086585084382167
Pernambuco,Ambos,2057,60-64,0.0076415242341991,0.0025579100507954,0.0215872892158282
Pernambuco,Ambos,2057,65-69,0.011964498135746,0.007181736509881,0.0278789231277978
Pernambuco,Ambos,2057,70-74,0.0180525606596126,0.0077339617195382,0.0430700357461638
Pernambuco,Ambos,2057,75-79,0.040948350855385,0.0437201583284273,0.0567311062836448
Pernambuco,Ambos,2057,80-84,0.0571768667004929,0.0374694119527391,0.1066743903362523
Pernambuco,Ambos,2057,85-89,0.1275865275847918,0.1192040733220632,0.1448654504758353
Pernambuco,Ambos,2057,90+,0.1801199534156568,0.1807378537559967,0.2188083943603147
Pernambuco,Ambos,2058,0,0.0111789395291911,0.0132595273742796,0.0181097207190609
Pernambuco,Ambos,2058,1-4,6.666611946109064e-05,1.026631244446391e-06,0.0028644902763695
Pernambuco,Ambos,2058,5-9,1.9280375206251893e-05,9.04811044342999e-06,0.0001364263154891
Pernambuco,Ambos,2058,10-14,1.4247727737906807e-05,7.204025608740489e-06,0.0001529897353349
Pernambuco,Ambos,2058,15-19,0.0015883494407564,0.0013323455427852,0.0018696317791394
Pernambuco,Ambos,2058,20-24,0.0004845969093681,0.0004375853245058,0.0011359107767973
Pernambuco,Ambos,2058,25-29,0.0004500025829114,0.000374960586822,0.0013425615578488
Pernambuco,Ambos,2058,30-34,0.000677483218885,0.0004545242137711,0.0014933875154881
Pernambuco,Ambos,2058,35-39,0.0008920722126131,0.0003176047340246,0.002405600719197
Pernambuco,Ambos,2058,40-44,0.000799450028546,0.0001091781060169,0.0044249561563067
Pernambuco,Ambos,2058,45-49,0.0019009197522945,0.00060132093757,0.0057421381289444
Pernambuco,Ambos,2058,50-54,0.0027583097697667,0.0007865437817968,0.0077567455155611
Pernambuco,Ambos,2058,55-59,0.0036971587725631,0.0010469983571304,0.0088638979002684
Pernambuco,Ambos,2058,60-64,0.0076381701893435,0.0024971277489201,0.0220846337740584
Pernambuco,Ambos,2058,65-69,0.0119437391347631,0.0071095023178879,0.0281621872117444
Pernambuco,Ambos,2058,70-74,0.0180458348890432,0.007592722311588,0.0438423207339571
Pernambuco,Ambos,2058,75-79,0.0408393418748601,0.0437235101007614,0.0567355191753819
Pernambuco,Ambos,2058,80-84,0.0570843087437784,0.0371930178950097,0.1074671242723272
Pernambuco,Ambos,2058,85-89,0.1275874717461572,0.1192061451535676,0.1448679695038718
Pernambuco,Ambos,2058,90+,0.1800184054091529,0.1807392556625023,0.2188101047681136
Pernambuco,Ambos,2059,0,0.0109326761384051,0.012701962463393,0.017346967208366
Pernambuco,Ambos,2059,1-4,6.652163247248679e-05,9.138342198526892e-07,0.0032052879586751
Pernambuco,Ambos,2059,5-9,1.902825507449187e-05,8.887363223590214e-06,0.0001388936214625
Pernambuco,Ambos,2059,10-14,1.389241480572175e-05,7.004538475456971e-06,0.0001570691801528
Pernambuco,Ambos,2059,15-19,0.0015882838817198,0.0013322296393848,0.0018694691366313
Pernambuco,Ambos,2059,20-24,0.0004807077167303,0.000435005176996,0.0011426315804212
Pernambuco,Ambos,2059,25-29,0.0004455506241957,0.0003718144874859,0.0013539215880629
Pernambuco,Ambos,2059,30-34,0.000676577928116,0.0004509684062853,0.0015051625982066
Pernambuco,Ambos,2059,35-39,0.0008919551403776,0.0003129939089717,0.0024410375335383
Pernambuco,Ambos,2059,40-44,0.0007939952123744,0.0001027664413567,0.0046188906506579
Pernambuco,Ambos,2059,45-49,0.0019002356479517,0.0005874666920111,0.0058726509845161
Pernambuco,Ambos,2059,50-54,0.0027494743547325,0.0007555773760764,0.0079771573825854
Pernambuco,Ambos,2059,55-59,0.0036764362051018,0.0010007367092859,0.0090769443938486
Pernambuco,Ambos,2059,60-64,0.0076350723148495,0.0024386510664932,0.0225875105461803
Pernambuco,Ambos,2059,65-69,0.0119237949702151,0.0070390240049333,0.0284441673206081
Pernambuco,Ambos,2059,70-74,0.0180396438198939,0.0074561502575319,0.0446182848959005
Pernambuco,Ambos,2059,75-79,0.0407323819612872,0.0437257395139068,0.0567384430603341
Pernambuco,Ambos,2059,80-84,0.0569941048804273,0.0369224253250941,0.1082547162252971
Pernambuco,Ambos,2059,85-89,0.1275883365184521,0.1192080072024455,0.144870233210669
Pernambuco,Ambos,2059,90+,0.1799215619757012,0.180740437283639,0.2188115446546066
Pernambuco,Ambos,2060,0,0.0107764493945002,0.0123603455008071,0.0168772376337316
Pernambuco,Ambos,2060,1-4,6.566813521588541e-05,7.959161753193227e-07,0.0035100105462642
Pernambuco,Ambos,2060,5-9,1.8781918963078887e-05,8.73148616836409e-06,0.0001413729250838
Pernambuco,Ambos,2060,10-14,1.3552687027176087e-05,6.817862354369309e-06,0.0001613250778497
Pernambuco,Ambos,2060,15-19,0.0015881966762489,0.0013320785597696,0.0018692572847302
Pernambuco,Ambos,2060,20-24,0.0004768717526386,0.0004324760460615,0.0011493240978808
Pernambuco,Ambos,2060,25-29,0.0004411646401695,0.0003687347775067,0.0013652296551391
