LOCAL,SEXO,IDADE,ANO,Previsao,Lower_95,Upper_95
Maranhão,Ambos,70-74,2032,0.0236910766064221,0.021995403291243,0.0246960765594626
Maranhão,Ambos,70-74,2033,0.0235879840509349,0.0218923107357558,0.0245929840039754
Maranhão,Ambos,70-74,2034,0.0234864041335997,0.0217907308184206,0.0244914040866402
Maranhão,Ambos,70-74,2035,0.0233861086966831,0.021690435381504,0.0243911086497236
Maranhão,Ambos,70-74,2036,0.0232869193726309,0.0215912460574518,0.0242919193256714
Maranhão,Ambos,70-74,2037,0.0231886965632609,0.0214930232480817,0.0241936965163013
Maranhão,Ambos,70-74,2038,0.0230913308668747,0.0213956575516955,0.0240963308199151
Maranhão,Ambos,70-74,2039,0.0229947364066163,0.0212990630914371,0.0239997363596567
Maranhão,Ambos,70-74,2040,0.0228988456366269,0.0212031723214478,0.0239038455896674
Maranhão,Ambos,70-74,2041,0.0228036052975589,0.0211079319823798,0.0238086052505994
Maranhão,Ambos,70-74,2042,0.0227089732664277,0.0210132999512485,0.0237139732194681
Maranhão,Ambos,70-74,2043,0.0226149161026285,0.0209192427874493,0.0236199160556689
Maranhão,Ambos,70-74,2044,0.0225214071360133,0.0208257338208342,0.0235264070890538
Maranhão,Ambos,70-74,2045,0.0224284249771347,0.0207327516619555,0.0234334249301751
Maranhão,Ambos,70-74,2046,0.0223359523563388,0.0206402790411596,0.0233409523093792
Maranhão,Ambos,70-74,2047,0.0222439752190552,0.020548301903876,0.0232489751720956
Maranhão,Ambos,70-74,2048,0.0221524820207026,0.0204568087055234,0.023157481973743
Maranhão,Ambos,70-74,2049,0.0220614631771391,0.02036578986196,0.0230664631301796
Maranhão,Ambos,70-74,2050,0.0219709106363252,0.0202752373211461,0.0229759105893657
Maranhão,Ambos,70-74,2051,0.0218808175444482,0.020185144229269,0.0228858174974887
Maranhão,Ambos,70-74,2052,0.0217911779856662,0.0200955046704871,0.0227961779387067
Maranhão,Ambos,70-74,2053,0.0217019867792286,0.0200063134640495,0.0227069867322691
Maranhão,Ambos,70-74,2054,0.0216132393213153,0.0199175660061361,0.0226182392743558
Maranhão,Ambos,70-74,2055,0.0215249314617306,0.0198292581465514,0.022529931414771
Maranhão,Ambos,70-74,2056,0.0214370594077633,0.0197413860925842,0.0224420593608038
Maranhão,Ambos,70-74,2057,0.0213496196492218,0.0196539463340426,0.0223546196022622
Maranhão,Ambos,70-74,2058,0.0212626088999721,0.0195669355847929,0.0222676088530125
Maranhão,Ambos,70-74,2059,0.0211760240523418,0.0194803507371627,0.0221810240053823
Maranhão,Ambos,70-74,2060,0.0210898621415506,0.0193941888263714,0.022094862094591
Maranhão,Ambos,70-74,2061,0.0210041203179559,0.0193084470027768,0.0220091202709964
Maranhão,Ambos,70-74,2062,0.0209187958253927,0.0192231225102135,0.0219237957784331
Maranhão,Ambos,70-74,2063,0.0208338859842604,0.0191382126690813,0.0218388859373009
Maranhão,Ambos,70-74,2064,0.020749388178313,0.0190537148631339,0.0217543881313535
Maranhão,Ambos,70-74,2065,0.0206652998443339,0.0189696265291547,0.0216702997973744
Maranhão,Ambos,70-74,2066,0.0205816184640604,0.0188859451488813,0.0215866184171009
Maranhão,Ambos,70-74,2067,0.0204983415578621,0.018802668242683,0.0215033415109026
Maranhão,Ambos,70-74,2068,0.020415466679786,0.0187197933646068,0.0214204666328264
Maranhão,Ambos,70-74,2069,0.020332991413667,0.0186373180984878,0.0213379913667074
Maranhão,Ambos,70-74,2070,0.0202509133700704,0.0185552400548912,0.0212559133231108
Maranhão,Ambos,75-79,2020,0.0416301399393057,0.0396687535623505,0.0436987946970352
Maranhão,Ambos,75-79,2021,0.0413454028666521,0.0393840164896969,0.0434140576243816
Maranhão,Ambos,75-79,2022,0.0411033967011203,0.0391420103241651,0.0431720514588498
Maranhão,Ambos,75-79,2023,0.0408923598853898,0.0389309735084346,0.0429610146431193
Maranhão,Ambos,75-79,2024,0.0407038518174086,0.0387424654404534,0.0427725065751381
Maranhão,Ambos,75-79,2025,0.0405317955989561,0.0385704092220009,0.0426004503566856
Maranhão,Ambos,75-79,2026,0.0403718056489282,0.038410419271973,0.0424404604066577
Maranhão,Ambos,75-79,2027,0.0402207113512553,0.0382593249743002,0.0422893661089848
Maranhão,Ambos,75-79,2028,0.0400762174014153,0.0381148310244601,0.0421448721591448
Maranhão,Ambos,75-79,2029,0.0399366604541452,0.03797527407719,0.0420053152118747
Maranhão,Ambos,75-79,2030,0.039800834143741,0.0378394477667859,0.0418694889014705
Maranhão,Ambos,75-79,2031,0.0396678629339639,0.0377064765570088,0.0417365176916934
Maranhão,Ambos,75-79,2032,0.0395371109940494,0.0375757246170943,0.0416057657517789
Maranhão,Ambos,75-79,2033,0.0394081162815028,0.0374467299045476,0.0414767710392323
Maranhão,Ambos,75-79,2034,0.0392805428089511,0.037319156431996,0.0413491975666806
Maranhão,Ambos,75-79,2035,0.0391541460522232,0.037192759675268,0.0412228008099526
Maranhão,Ambos,75-79,2036,0.0390287478677186,0.0370673614907634,0.0410974026254481
Maranhão,Ambos,75-79,2037,0.038904218297508,0.0369428319205529,0.0409728730552375
Maranhão,Ambos,75-79,2038,0.0387804623668226,0.0368190759898674,0.0408491171245521
Maranhão,Ambos,75-79,2039,0.0386574105020033,0.0366960241250481,0.0407260652597327
Maranhão,Ambos,75-79,2040,0.0385350115749754,0.0365736251980202,0.0406036663327049
Maranhão,Ambos,75-79,2041,0.038413227853703,0.0364518414767478,0.0404818826114325
Maranhão,Ambos,75-79,2042,0.0382920313360248,0.0363306449590696,0.0403606860937543
Maranhão,Ambos,75-79,2043,0.0381714010877097,0.0362100147107546,0.0402400558454392
Maranhão,Ambos,75-79,2044,0.0380513213095708,0.0360899349326157,0.0401199760673003
Maranhão,Ambos,75-79,2045,0.0379317799339119,0.0359703935569567,0.0400004346916414
Maranhão,Ambos,75-79,2046,0.0378127676053185,0.0358513812283634,0.039881422363048
Maranhão,Ambos,75-79,2047,0.0376942769405302,0.035732890563575,0.0397629316982597
Maranhão,Ambos,75-79,2048,0.0375763019909649,0.0356149156140097,0.0396449567486944
Maranhão,Ambos,75-79,2049,0.0374588378524023,0.0354974514754471,0.0395274926101318
Maranhão,Ambos,75-79,2050,0.0373418803815292,0.0353804940045741,0.0394105351392587
Maranhão,Ambos,75-79,2051,0.0372254259900861,0.0352640396131309,0.0392940807478156
Maranhão,Ambos,75-79,2052,0.0371094714953664,0.0351480851184113,0.0391781262530959
Maranhão,Ambos,75-79,2053,0.0369940140116398,0.0350326276346846,0.0390626687693693
Maranhão,Ambos,75-79,2054,0.036879050871292,0.0349176644943368,0.0389477056290214
Maranhão,Ambos,75-79,2055,0.0367645795675473,0.0348031931905921,0.0388332343252768
Maranhão,Ambos,75-79,2056,0.0366505977128626,0.0346892113359074,0.0387192524705921
Maranhão,Ambos,75-79,2057,0.0365371030087028,0.0345757166317476,0.0386057577664323
Maranhão,Ambos,75-79,2058,0.0364240932235813,0.0344627068466261,0.0384927479813108
Maranhão,Ambos,75-79,2059,0.0363115661771027,0.0343501798001476,0.0383802209348322
Maranhão,Ambos,75-79,2060,0.0361995197283645,0.0342381333514093,0.038268174486094
Maranhão,Ambos,75-79,2061,0.0360879517675237,0.0341265653905685,0.0381566065252532
Maranhão,Ambos,75-79,2062,0.0359768602096629,0.0340154738327077,0.0380455149673924
Maranhão,Ambos,75-79,2063,0.0358662429903254,0.0339048566133702,0.0379348977480549
Maranhão,Ambos,75-79,2064,0.0357560980622626,0.0337947116853074,0.0378247528199921
Maranhão,Ambos,75-79,2065,0.0356464233930621,0.0336850370161069,0.0377150781507916
Maranhão,Ambos,75-79,2066,0.0355372169634153,0.0335758305864602,0.0376058717211448
Maranhão,Ambos,75-79,2067,0.0354284767658493,0.0334670903888942,0.0374971315235788
Maranhão,Ambos,75-79,2068,0.0353202008037958,0.0333588144268407,0.0373888555615253
Maranhão,Ambos,75-79,2069,0.0352123870909057,0.0332510007139505,0.0372810418486352
Maranhão,Ambos,75-79,2070,0.0351050336505408,0.0331436472735857,0.0371736884082703
Maranhão,Ambos,80-84,2020,0.0701179935047086,0.0678260477264839,0.0730974403845652
Maranhão,Ambos,80-84,2021,0.0701037335825252,0.0678117878043005,0.0730831804623818
Maranhão,Ambos,80-84,2022,0.0700933527573317,0.0678014069791069,0.0730727996371882
Maranhão,Ambos,80-84,2023,0.0700857952352269,0.0677938494570022,0.0730652421150835
Maranhão,Ambos,80-84,2024,0.0700802928514593,0.0677883470732346,0.0730597397313159
Maranhão,Ambos,80-84,2025,0.0700762865858967,0.067784340807672,0.0730557334657532
Maranhão,Ambos,80-84,2026,0.0700733695534173,0.0677814237751926,0.0730528164332738
Maranhão,Ambos,80-84,2027,0.0700712455655844,0.0677792997873597,0.0730506924454409
Maranhão,Ambos,80-84,2028,0.0700696989958579,0.0677777532176332,0.0730491458757144
Maranhão,Ambos,80-84,2029,0.0700685728571704,0.0677766270789457,0.073048019737027
Maranhão,Ambos,80-84,2030,0.0700677528496873,0.0677758070714626,0.0730471997295439
Maranhão,Ambos,80-84,2031,0.0700671557506823,0.0677752099724576,0.0730466026305389
Maranhão,Ambos,80-84,2032,0.0700667209634636,0.0677747751852389,0.0730461678433202
Maranhão,Ambos,80-84,2033,0.0700664043651728,0.0677744585869481,0.0730458512450294
Maranhão,Ambos,80-84,2034,0.0700661738277867,0.067774228049562,0.0730456207076432
Maranhão,Ambos,80-84,2035,0.0700660059570898,0.067774060178865,0.0730454528369463
Maranhão,Ambos,80-84,2036,0.0700658837183249,0.0677739379401002,0.0730453305981814
Maranhão,Ambos,80-84,2037,0.0700657947073824,0.0677738489291577,0.0730452415872389
Maranhão,Ambos,80-84,2038,0.070065729891994,0.0677737841137693,0.0730451767718505
Maranhão,Ambos,80-84,2039,0.0700656826951389,0.0677737369169141,0.0730451295749954
Maranhão,Ambos,80-84,2040,0.0700656483276228,0.0677737025493981,0.0730450952074794
Maranhão,Ambos,80-84,2041,0.0700656233020899,0.0677736775238652,0.0730450701819464
Maranhão,Ambos,80-84,2042,0.0700656050791431,0.0677736593009184,0.0730450519589997
Maranhão,Ambos,80-84,2043,0.0700655918096622,0.0677736460314375,0.0730450386895188
Maranhão,Ambos,80-84,2044,0.0700655821471667,0.067773636368942,0.0730450290270233
Maranhão,Ambos,80-84,2045,0.070065575111185,0.0677736293329602,0.0730450219910415
Maranhão,Ambos,80-84,2046,0.070065569987763,0.0677736242095383,0.0730450168676195
Maranhão,Ambos,80-84,2047,0.0700655662570179,0.0677736204787932,0.0730450131368745
Maranhão,Ambos,80-84,2048,0.0700655635403846,0.0677736177621599,0.0730450104202412
Maranhão,Ambos,80-84,2049,0.0700655615622016,0.0677736157839769,0.0730450084420581
Maranhão,Ambos,80-84,2050,0.0700655601217391,0.0677736143435144,0.0730450070015957
Maranhão,Ambos,80-84,2051,0.0700655590728311,0.0677736132946064,0.0730450059526876
Maranhão,Ambos,80-84,2052,0.070065558309043,0.0677736125308183,0.0730450051888995
Maranhão,Ambos,80-84,2053,0.0700655577528719,0.0677736119746472,0.0730450046327285
Maranhão,Ambos,80-84,2054,0.0700655573478824,0.0677736115696577,0.0730450042277389
Maranhão,Ambos,80-84,2055,0.0700655570529793,0.0677736112747546,0.0730450039328358
Maranhão,Ambos,80-84,2056,0.0700655568382384,0.0677736110600137,0.0730450037180949
Maranhão,Ambos,80-84,2057,0.0700655566818695,0.0677736109036448,0.0730450035617261
Maranhão,Ambos,80-84,2058,0.0700655565680057,0.067773610789781,0.0730450034478622
Maranhão,Ambos,80-84,2059,0.0700655564850929,0.0677736107068682,0.0730450033649495
Maranhão,Ambos,80-84,2060,0.070065556424718,0.0677736106464933,0.0730450033045746
Maranhão,Ambos,80-84,2061,0.0700655563807545,0.0677736106025298,0.0730450032606111
Maranhão,Ambos,80-84,2062,0.0700655563487414,0.0677736105705167,0.073045003228598
Maranhão,Ambos,80-84,2063,0.0700655563254303,0.0677736105472056,0.0730450032052869
Maranhão,Ambos,80-84,2064,0.0700655563084557,0.067773610530231,0.0730450031883123
Maranhão,Ambos,80-84,2065,0.0700655562960953,0.0677736105178706,0.0730450031759519
Maranhão,Ambos,80-84,2066,0.0700655562870947,0.06777361050887,0.0730450031669513
Maranhão,Ambos,80-84,2067,0.0700655562805408,0.067773610502316,0.0730450031603973
Maranhão,Ambos,80-84,2068,0.0700655562757683,0.0677736104975436,0.0730450031556249
Maranhão,Ambos,80-84,2069,0.0700655562722931,0.0677736104940684,0.0730450031521497
Maranhão,Ambos,80-84,2070,0.0700655562697626,0.0677736104915379,0.0730450031496192
Maranhão,Ambos,85-89,2020,0.116241701079834,0.112401908078497,0.120485247283233
Maranhão,Ambos,85-89,2021,0.116627724911105,0.112787931909767,0.120871271114503
Maranhão,Ambos,85-89,2022,0.116871740799458,0.113031947798121,0.121115287002857
Maranhão,Ambos,85-89,2023,0.117025683001698,0.113185890000361,0.121269229205097
Maranhão,Ambos,85-89,2024,0.117122678980782,0.113282885979444,0.12136622518418
Maranhão,Ambos,85-89,2025,0.117183746177365,0.113343953176027,0.121427292380763
Maranhão,Ambos,85-89,2026,0.11722217413732,0.113382381135983,0.121465720340719
Maranhão,Ambos,85-89,2027,0.117246348306119,0.113406555304782,0.121489894509518
Maranhão,Ambos,85-89,2028,0.117261552759451,0.113421759758113,0.121505098962849
Maranhão,Ambos,85-89,2029,0.117271114493276,0.113431321491939,0.121514660696675
Maranhão,Ambos,85-89,2030,0.117277127184507,0.11343733418317,0.121520673387906
Maranhão,Ambos,85-89,2031,0.117280907952574,0.113441114951237,0.121524454155973
Maranhão,Ambos,85-89,2032,0.117283285219193,0.113443492217856,0.121526831422592
Maranhão,Ambos,85-89,2033,0.117284779965193,0.113444986963855,0.121528326168591
Maranhão,Ambos,85-89,2034,0.117285719800287,0.11344592679895,0.121529266003686
Maranhão,Ambos,85-89,2035,0.11728631072563,0.113446517724293,0.121529856929029
Maranhão,Ambos,85-89,2036,0.117286682270697,0.113446889269359,0.121530228474095
Maranhão,Ambos,85-89,2037,0.117286915879431,0.113447122878094,0.12153046208283
Maranhão,Ambos,85-89,2038,0.117287062760504,0.113447269759166,0.121530608963902
Maranhão,Ambos,85-89,2039,0.117287155111605,0.113447362110267,0.121530701315003
Maranhão,Ambos,85-89,2040,0.117287213177081,0.113447420175744,0.12153075938048
Maranhão,Ambos,85-89,2041,0.117287249685558,0.11344745668422,0.121530795888956
Maranhão,Ambos,85-89,2042,0.117287272640135,0.113447479638797,0.121530818843533
Maranhão,Ambos,85-89,2043,0.117287287072742,0.113447494071405,0.121530833276141
Maranhão,Ambos,85-89,2044,0.117287296147191,0.113447503145853,0.121530842350589
Maranhão,Ambos,85-89,2045,0.117287301852717,0.113447508851379,0.121530848056115
Maranhão,Ambos,85-89,2046,0.117287305440045,0.113447512438707,0.121530851643443
Maranhão,Ambos,85-89,2047,0.117287307695563,0.113447514694226,0.121530853898962
Maranhão,Ambos,85-89,2048,0.117287309113712,0.113447516112375,0.121530855317111
Maranhão,Ambos,85-89,2049,0.117287310005368,0.113447517004031,0.121530856208767
Maranhão,Ambos,85-89,2050,0.117287310565993,0.113447517564656,0.121530856769392
Maranhão,Ambos,85-89,2051,0.117287310918484,0.113447517917147,0.121530857121883
Maranhão,Ambos,85-89,2052,0.117287311140112,0.113447518138774,0.12153085734351
Maranhão,Ambos,85-89,2053,0.117287311279459,0.113447518278122,0.121530857482858
Maranhão,Ambos,85-89,2054,0.117287311367073,0.113447518365736,0.121530857570472
Maranhão,Ambos,85-89,2055,0.11728731142216,0.113447518420823,0.121530857625559
Maranhão,Ambos,85-89,2056,0.117287311456796,0.113447518455458,0.121530857660195
Maranhão,Ambos,85-89,2057,0.117287311478573,0.113447518477236,0.121530857681972
Maranhão,Ambos,85-89,2058,0.117287311492265,0.113447518490928,0.121530857695664
Maranhão,Ambos,85-89,2059,0.117287311500874,0.113447518499537,0.121530857704273
Maranhão,Ambos,85-89,2060,0.117287311506287,0.11344751850495,0.121530857709686
Maranhão,Ambos,85-89,2061,0.11728731150969,0.113447518508353,0.121530857713089
Maranhão,Ambos,85-89,2062,0.11728731151183,0.113447518510493,0.121530857715229
Maranhão,Ambos,85-89,2063,0.117287311513176,0.113447518511838,0.121530857716574
Maranhão,Ambos,85-89,2064,0.117287311514022,0.113447518512684,0.12153085771742
Maranhão,Ambos,85-89,2065,0.117287311514553,0.113447518513216,0.121530857717952
Maranhão,Ambos,85-89,2066,0.117287311514888,0.11344751851355,0.121530857718287
Maranhão,Ambos,85-89,2067,0.117287311515098,0.113447518513761,0.121530857718497
Maranhão,Ambos,85-89,2068,0.11728731151523,0.113447518513893,0.121530857718629
Maranhão,Ambos,85-89,2069,0.117287311515313,0.113447518513976,0.121530857718712
Maranhão,Ambos,85-89,2070,0.117287311515366,0.113447518514028,0.121530857718764
Maranhão,Ambos,90+,2020,0.191194850363978,0.186456541541198,0.196872704022059
Maranhão,Ambos,90+,2021,0.194577493153244,0.189839184330463,0.200255346811324
Maranhão,Ambos,90+,2022,0.19665881443229,0.191920505609509,0.20233666809037
Maranhão,Ambos,90+,2023,0.199218751320521,0.194480442497741,0.204896604978602
Maranhão,Ambos,90+,2024,0.202209797435574,0.197471488612794,0.207887651093655
Maranhão,Ambos,90+,2025,0.205595595929454,0.200857287106674,0.211273449587535
Maranhão,Ambos,90+,2026,0.209348596909532,0.204610288086751,0.215026450567612
Maranhão,Ambos,90+,2027,0.213448293498203,0.208709984675423,0.219126147156284
Maranhão,Ambos,90+,2028,0.217879878754525,0.213141569931744,0.223557732412605
Maranhão,Ambos,90+,2029,0.222633212771416,0.217894903948635,0.228311066429496
Maranhão,Ambos,90+,2030,0.227702021275115,0.222963712452335,0.233379874933196
Maranhão,Ambos,90+,2031,0.233083269103815,0.228344960281035,0.238761122761896
Maranhão,Ambos,90+,2032,0.238776667320219,0.234038358497438,0.244454520978299
Maranhão,Ambos,90+,2033,0.244784283565334,0.240045974742554,0.250462137223415
Maranhão,Ambos,90+,2034,0.251110233007861,0.246371924185081,0.256788086665942
Maranhão,Ambos,90+,2035,0.257760432835251,0.25302212401247,0.263438286493331
Maranhão,Ambos,90+,2036,0.264742407312452,0.260004098489671,0.270420260970532
Maranhão,Ambos,90+,2037,0.27206513344275,0.26732682461997,0.277742987100831
Maranhão,Ambos,90+,2038,0.279738919506513,0.275000610683733,0.285416773164594
Maranhão,Ambos,90+,2039,0.287775310440548,0.283037001617768,0.293453164098629
Maranhão,Ambos,90+,2040,0.29618701530303,0.29144870648025,0.301864868961111
Maranhão,Ambos,90+,2041,0.304987853052948,0.300249544230167,0.310665706711029
Maranhão,Ambos,90+,2042,0.314192713635237,0.309454404812456,0.319870567293317
Maranhão,Ambos,90+,2043,0.323817531958435,0.319079223135655,0.329495385616516
Maranhão,Ambos,90+,2044,0.333879272821208,0.329140963998427,0.339557126479288
Maranhão,Ambos,90+,2045,0.344395925217105,0.339657616394325,0.350073778875186
Maranhão,Ambos,90+,2046,0.355386504745575,0.350648195922795,0.361064358403656
Maranhão,Ambos,90+,2047,0.366871063098022,0.362132754275241,0.372548916756102
Maranhão,Ambos,90+,2048,0.378870703783156,0.374132394960376,0.384548557441237
Maranhão,Ambos,90+,2049,0.391407603415488,0.386669294592707,0.397085457073568
Maranhão,Ambos,90+,2050,0.404505038021944,0.399766729199164,0.410182891680025
Maranhão,Ambos,90+,2051,0.418187413929943,0.413449105107163,0.423865267588024
Maranhão,Ambos,90+,2052,0.432480302890216,0.427741994067436,0.438158156548297
Maranhão,Ambos,90+,2053,0.447410481162829,0.442672172340049,0.45308833482091
Maranhão,Ambos,90+,2054,0.46300597235792,0.458267663535139,0.468683826016001
Maranhão,Ambos,90+,2055,0.47929609387589,0.474557785053109,0.48497394753397
Maranhão,Ambos,90+,2056,0.496311506837005,0.491573198014225,0.501989360495086
Maranhão,Ambos,90+,2057,0.514084269428928,0.509345960606147,0.519762123087008
Maranhão,Ambos,90+,2058,0.532647893633885,0.527909584811104,0.538325747291965
Maranhão,Ambos,90+,2059,0.552037405325903,0.547299096503123,0.557715258983984
Maranhão,Ambos,90+,2060,0.572289407753606,0.567551098930825,0.577967261411686
Maranhão,Ambos,90+,2061,0.593442148446131,0.588703839623351,0.599120002104212
Maranhão,Ambos,90+,2062,0.615535589599357,0.610797280776577,0.621213443257438
Maranhão,Ambos,90+,2063,0.638611482017207,0.633873173194427,0.644289335675288
Maranhão,Ambos,90+,2064,0.662713442698813,0.657975133876032,0.668391296356893
Maranhão,Ambos,90+,2065,0.687887036176982,0.683148727354202,0.693564889835063
Maranhão,Ambos,90+,2066,0.714179859727056,0.709441550904275,0.719857713385136
Maranhão,Ambos,90+,2067,0.741641632578061,0.73690332375528,0.747319486236142
Maranhão,Ambos,90+,2068,0.770324289270273,0.765585980447492,0.776002142928353
Maranhão,Ambos,90+,2069,0.800282077315028,0.795543768492248,0.805959930973109
Maranhão,Ambos,90+,2070,0.831571659324054,0.826833350501274,0.837249512982135
Piauí,Mulheres,0,2020,0.0133487636807925,0.0111078551666841,0.0157362654597108
Piauí,Mulheres,0,2021,0.0123231949559383,0.0100822864418299,0.0147106967348566
Piauí,Mulheres,0,2022,0.0115078854975858,0.0092669769834774,0.0138953872765041
Piauí,Mulheres,0,2023,0.011059487928871,0.0088185794147626,0.0134469897077893
Piauí,Mulheres,0,2024,0.0102433830513155,0.0080024745372071,0.0126308848302338
Piauí,Mulheres,0,2025,0.0097333217131906,0.0074924131990822,0.012120823492109
Piauí,Mulheres,0,2026,0.0091641255127927,0.0069232169986843,0.011551627291711
Piauí,Mulheres,0,2027,0.0086034084264484,0.00636249991234,0.0109909102053668
Piauí,Mulheres,0,2028,0.0081398937907816,0.0058989852766732,0.0105273955697
Piauí,Mulheres,0,2029,0.0076478301963693,0.0054069216822609,0.0100353319752877
Piauí,Mulheres,0,2030,0.00721190518925,0.0049709966751416,0.0095994069681683
Piauí,Mulheres,0,2031,0.0067976387310889,0.0045567302169805,0.0091851405100072
Piauí,Mulheres,0,2032,0.0063986191994942,0.0041577106853858,0.0087861209784125
Piauí,Mulheres,0,2033,0.0060331844833278,0.0037922759692194,0.0084206862622461
Piauí,Mulheres,0,2034,0.0056820352364863,0.0034411267223779,0.0080695370154046
Piauí,Mulheres,0,2035,0.0053535132298838,0.0031126047157754,0.0077410150088021
Piauí,Mulheres,0,2036,0.0050446869134547,0.0028037783993463,0.007432188692373
Piauí,Mulheres,0,2037,0.0047519802323669,0.0025110717182585,0.0071394820112852
Piauí,Mulheres,0,2038,0.0044776781258162,0.0022367696117078,0.0068651799047345
Piauí,Mulheres,0,2039,0.0042185138310767,0.0019776053169683,0.006606015609995
Piauí,Mulheres,0,2040,0.0039744268773757,0.0017335183632673,0.006361928656294
Piauí,Mulheres,0,2041,0.0037446952684107,0.0015037867543023,0.006132197047329
Piauí,Mulheres,0,2042,0.0035279708914681,0.0012870623773597,0.0059154726703864
Piauí,Mulheres,0,2043,0.0033239639096622,0.0010830553955538,0.0057114656885805
Piauí,Mulheres,0,2044,0.0031316969305098,0.0008907884164014,0.0055191987094281
Piauí,Mulheres,0,2045,0.002950531544375,0.0007096230302666,0.0053380333232933
Piauí,Mulheres,0,2046,0.0027798920412881,0.0005389835271797,0.0051673938202063
Piauí,Mulheres,0,2047,0.0026190834558327,0.0003781749417243,0.005006585234751
Piauí,Mulheres,0,2048,0.002467595553617,0.0002266870395086,0.0048550973325353
Piauí,Mulheres,0,2049,0.0023248679350725,8.39594209641687e-05,0.0047123697139908
Piauí,Mulheres,0,2050,0.0021903895418247,-5.05189722836323e-05,0.004577891320743
Piauí,Mulheres,0,2051,0.0020636971627451,-0.0001772113513632,0.0044511989416634
Piauí,Mulheres,0,2052,0.001944328113163,-0.0002965804009453,0.0043318298920813
Piauí,Mulheres,0,2053,0.0018318651692467,-0.0004090433448616,0.004219366948165
Piauí,Mulheres,0,2054,0.0017259078506555,-0.0005150006634528,0.0041134096295738
Piauí,Mulheres,0,2055,0.0016260780468642,-0.0006148304672441,0.0040135798257825
Piauí,Mulheres,0,2056,0.0015320236332494,-0.0007088848808589,0.0039195254121677
Piauí,Mulheres,0,2057,0.0014434089991222,-0.0007974995149861,0.0038309107780405
Piauí,Mulheres,0,2058,0.0013599200499532,-0.0008809884641551,0.0037474218288715
Piauí,Mulheres,0,2059,0.0012812604294701,-0.0009596480846382,0.0036687622083884
Piauí,Mulheres,0,2060,0.0012071504232065,-0.0010337580909018,0.0035946522021248
Piauí,Mulheres,0,2061,0.0011373271997898,-0.0011035813143185,0.0035248289787081
Piauí,Mulheres,0,2062,0.00107154263439,-0.0011693658797183,0.0034590444133083
Piauí,Mulheres,0,2063,0.0010095631475991,-0.0012313453665092,0.0033970649265174
Piauí,Mulheres,0,2064,0.0009511686948954,-0.0012897398192129,0.0033386704738137
Piauí,Mulheres,0,2065,0.0008961518487208,-0.0013447566653875,0.0032836536276391
Piauí,Mulheres,0,2066,0.0008443172823851,-0.0013965912317232,0.0032318190613034
Piauí,Mulheres,0,2067,0.0007954809118504,-0.0014454276022579,0.0031829826907687
Piauí,Mulheres,0,2068,0.000749469311831,-0.0014914392022773,0.0031369710907493
Piauí,Mulheres,0,2069,0.0007061191020476,-0.0015347894120607,0.0030936208809659
Piauí,Mulheres,0,2070,0.0006652763336763,-0.001575632180432,0.0030527781125946
Piauí,Mulheres,1-4,2020,0.0006191276779712,0.000529844073833,0.000692178920023
Piauí,Mulheres,1-4,2021,0.0006116672163605,0.0005223836122224,0.0006847184584123
Piauí,Mulheres,1-4,2022,0.0006088376339359,0.0005195540297977,0.0006818888759877
Piauí,Mulheres,1-4,2023,0.0006088585290004,0.0005195749248622,0.0006819097710522
Piauí,Mulheres,1-4,2024,0.0006099070608565,0.0005206234567184,0.0006829583029083
Piauí,Mulheres,1-4,2025,0.0006108859400384,0.0005216023359003,0.0006839371820902
Piauí,Mulheres,1-4,2026,0.0006114214173851,0.0005221378132469,0.0006844726594369
Piauí,Mulheres,1-4,2027,0.0006115657434409,0.0005222821393028,0.0006846169854927
Piauí,Mulheres,1-4,2028,0.0006115055440768,0.0005222219399386,0.0006845567861286
Piauí,Mulheres,1-4,2029,0.0006113964871538,0.0005221128830157,0.0006844477292056
Piauí,Mulheres,1-4,2030,0.0006113162064596,0.0005220326023215,0.0006843674485114
Piauí,Mulheres,1-4,2031,0.0006112807003778,0.0005219970962397,0.0006843319424296
Piauí,Mulheres,1-4,2032,0.0006112766818698,0.0005219930777317,0.0006843279239217
Piauí,Mulheres,1-4,2033,0.00061128586235,0.0005220022582119,0.0006843371044018
Piauí,Mulheres,1-4,2034,0.0006112959361417,0.0005220123320035,0.0006843471781935
Piauí,Mulheres,1-4,2035,0.0006113020335466,0.0005220184294084,0.0006843532755984
Piauí,Mulheres,1-4,2036,0.0006113040766498,0.0005220204725116,0.0006843553187016
Piauí,Mulheres,1-4,2037,0.0006113037685564,0.0005220201644183,0.0006843550106082
Piauí,Mulheres,1-4,2038,0.0006113027345551,0.000522019130417,0.0006843539766069
Piauí,Mulheres,1-4,2039,0.0006113018774095,0.0005220182732714,0.0006843531194613
Piauí,Mulheres,1-4,2040,0.0006113014508264,0.0005220178466882,0.0006843526928782
Piauí,Mulheres,1-4,2041,0.0006113013634515,0.0005220177593134,0.0006843526055033
Piauí,Mulheres,1-4,2042,0.0006113014371018,0.0005220178329637,0.0006843526791536
Piauí,Mulheres,1-4,2043,0.0006113015380244,0.0005220179338862,0.0006843527800762
Piauí,Mulheres,1-4,2044,0.0006113016057919,0.0005220180016538,0.0006843528478438
Piauí,Mulheres,1-4,2045,0.0006113016325262,0.0005220180283881,0.000684352874578
Piauí,Mulheres,1-4,2046,0.000611301632878,0.0005220180287399,0.0006843528749298
