LOCAL,SEXO,IDADE,RMSE,MAE,sMAPE
Acre,Mulheres,0,0.0033019186594172,0.0032693734182964,21.7615633537552
Acre,Mulheres,1-4,7.30038710731586e-05,5.75980078225725e-05,6.95348980793472
Acre,Mulheres,5-9,6.23861210279274e-05,4.62142578684203e-05,11.5507489795768
Acre,Mulheres,10-14,6.14143344090368e-05,4.43390447564385e-05,12.9589270209173
Acre,Mulheres,15-19,3.3367458335553e-05,2.99400606734153e-05,4.87243281262634
Acre,Mulheres,20-24,0.0001177491087365,9.53145759487681e-05,16.193911282863
Acre,Mulheres,25-29,0.0001663223176318,0.0001443502354976,17.6709325676864
Acre,Mulheres,30-34,0.0002093994620621,0.0002055505184003,19.9338158005256
Acre,Mulheres,35-39,0.0004895840899513,0.0004739532325438,32.7248233514532
Acre,Mulheres,40-44,0.00035224228884,0.0003299213947989,16.3818604107136
Acre,Mulheres,45-49,0.000392197607241,0.0003892749593718,13.2009912022688
Acre,Mulheres,50-54,0.0009381189529917,0.0008669906959495,19.8711373986377
Acre,Mulheres,55-59,0.0010756282214639,0.0010465766137129,14.9965188336661
Acre,Mulheres,60-64,0.001170440246919,0.0011288440944354,11.4639140690645
Acre,Mulheres,65-69,0.0003097149652939,0.0002238061420891,1.4489942884185
Acre,Mulheres,70-74,0.0008521655807859,0.0007639295272045,3.67336033768367
Acre,Mulheres,75-79,0.0006891180435379,0.000649060475968,1.72784481331458
Acre,Mulheres,80-84,0.0021428290676657,0.001755969078852,2.65460005186869
Acre,Mulheres,85-89,0.0038366974033403,0.0033220730403402,2.95181816918446
Acre,Mulheres,90+,0.0179025652828796,0.0175289467866942,9.80479950995128
Acre,Homens,0,0.0034920127722925,0.0027466095531694,14.7036093928327
Acre,Homens,1-4,0.0001249821782746,0.0001180069211294,12.9261468485718
Acre,Homens,5-9,0.0001497139281515,0.0001208991757436,40.6128176697454
Acre,Homens,10-14,0.0001012570869848,9.94302423604565e-05,24.9209951963089
Acre,Homens,15-19,0.0006797643697409,0.000576950969383,26.938777861644
Acre,Homens,20-24,0.0006651816520643,0.0006210790390002,22.6725653233541
Acre,Homens,25-29,0.0006666997062375,0.000629870344866,21.6479228193572
Acre,Homens,30-34,0.0001330953618814,0.0001083695459791,3.51766456205661
Acre,Homens,35-39,8.16337861538453e-05,7.49059425213549e-05,2.25144890144369
Acre,Homens,40-44,0.0006593107457807,0.0005401066140706,13.7456758240609
Acre,Homens,45-49,0.0006451337629631,0.0006187634270105,10.9763059040657
Acre,Homens,50-54,0.0006877229803913,0.0005348270450923,6.92906447087489
Acre,Homens,55-59,0.0014589398586484,0.0014240467252855,12.6986894135395
Acre,Homens,60-64,0.001056405869535,0.0008182424801544,5.15420152597136
Acre,Homens,65-69,0.0028578492795226,0.0025933275131973,10.8567072885457
Acre,Homens,70-74,0.0009300482093263,0.0007773967681813,2.36903829279096
Acre,Homens,75-79,0.0025755726032127,0.0024674002398052,4.65223243980286
Acre,Homens,80-84,0.0049354744584162,0.0048499492821451,5.64681154453282
Acre,Homens,85-89,0.0091414830635871,0.0087094131867526,6.3620187838212
Acre,Homens,90+,0.0225687035672709,0.0222558384846088,10.388207297554
Acre,Ambos,0,0.0029228209215461,0.0025251106636897,15.0207099677383
Acre,Ambos,1-4,4.03884487296743e-05,3.58166710044304e-05,4.13228345972376
Acre,Ambos,5-9,9.22414130849888e-05,6.21243704819252e-05,16.9040676752323
Acre,Ambos,10-14,4.55293317720352e-05,3.91889042689706e-05,10.4091517331156
Acre,Ambos,15-19,0.000358568649176,0.0003016154896045,21.8535748002237
Acre,Ambos,20-24,0.0003072034317585,0.0002667090595513,15.7662854490328
Acre,Ambos,25-29,0.0002911985408085,0.0002811323364634,15.244905106973
Acre,Ambos,30-34,0.0002076635559035,0.0002051326406615,9.79937150618456
Acre,Ambos,35-39,0.0002626120326041,0.0002508424845695,10.5228420995866
Acre,Ambos,40-44,0.0004831025607549,0.0004282631151457,14.3871518089901
Acre,Ambos,45-49,0.0001289368198988,0.0001171552755732,2.74452113130234
Acre,Ambos,50-54,0.0005489706614451,0.0004417330914721,7.34166685052441
Acre,Ambos,55-59,0.0010963530477334,0.0010865033985354,12.0344973985561
Acre,Ambos,60-64,0.0007814038442898,0.000654771243013,5.1445152008974
Acre,Ambos,65-69,0.0016324685029384,0.0015586996930015,7.86887020579827
Acre,Ambos,70-74,0.0006033430653604,0.0004455024773048,1.6464035963509
Acre,Ambos,75-79,0.0012190903230791,0.0010624510711234,2.36456609728928
Acre,Ambos,80-84,0.0018674256254965,0.0017146595444383,2.26925787333802
Acre,Ambos,85-89,0.0046185845242307,0.0042384825342881,3.39891915299931
Acre,Ambos,90+,0.0179157438433742,0.0177685241976615,9.10732289243195
Amazonas,Mulheres,0,0.0011859402927293,0.0011694766688038,8.33563182533742
Amazonas,Mulheres,1-4,0.0001136266717031,0.0001120504992269,13.7073383431658
Amazonas,Mulheres,5-9,9.15659246858052e-05,9.09297394533956e-05,29.4998777804062
Amazonas,Mulheres,10-14,5.84748752350532e-05,5.25805852558576e-05,16.005656956698
Amazonas,Mulheres,15-19,1.92022057973891e-05,1.40887974495549e-05,2.34161534844562
Amazonas,Mulheres,20-24,3.03306586188817e-05,2.52181850195218e-05,4.1169579915308
Amazonas,Mulheres,25-29,5.60984479297766e-05,5.23836776707492e-05,6.84755349064124
Amazonas,Mulheres,30-34,0.0001195199937879,0.0001178840541166,11.5980012891674
Amazonas,Mulheres,35-39,0.0001409483772441,0.0001383417314515,10.9371241857914
Amazonas,Mulheres,40-44,0.0002532669585152,0.0002347900482458,11.5958564641091
Amazonas,Mulheres,45-49,0.0002813114502364,0.00025703493188,9.19072428566104
Amazonas,Mulheres,50-54,0.0001009991936918,8.99437293262859e-05,2.23793864293767
Amazonas,Mulheres,55-59,0.0003498015478125,0.0003264258150471,5.47072237667485
Amazonas,Mulheres,60-64,0.00060469055521,0.0005595489261808,5.94157437364566
Amazonas,Mulheres,65-69,0.0008609238080141,0.0007533101825148,5.06915172057216
Amazonas,Mulheres,70-74,0.0012665929752952,0.001222267428537,5.77541789248835
Amazonas,Mulheres,75-79,0.0023848975347356,0.002376163068284,6.32068872182544
Amazonas,Mulheres,80-84,0.0059827141607729,0.0059353653604065,9.0000324434855
Amazonas,Mulheres,85-89,0.0043980088526164,0.0042055196663609,3.70850454869762
Amazonas,Mulheres,90+,0.0045385583538497,0.0044045587399671,2.42412467249518
Amazonas,Homens,0,0.0022688725693136,0.0020992582527215,12.0999060981059
Amazonas,Homens,1-4,0.0001490873280216,0.0001471848683921,15.7602577354855
Amazonas,Homens,5-9,2.07265949406252e-05,1.59053693167644e-05,4.69631661834966
Amazonas,Homens,10-14,6.4775914136933e-05,5.36647588083041e-05,11.9084258682261
Amazonas,Homens,15-19,1.73347559798381e-05,1.29911867881099e-05,0.638288607756131
Amazonas,Homens,20-24,0.0002722675608604,0.0002639719794669,8.02675342819608
Amazonas,Homens,25-29,0.0001493587509626,0.0001203411545684,3.68913180505264
Amazonas,Homens,30-34,6.10237987071407e-05,4.41595278031974e-05,1.43007028036573
Amazonas,Homens,35-39,0.000238250695866,0.0002099742897501,6.49890951117107
Amazonas,Homens,40-44,0.000422829416778,0.0003842910730348,10.7865068828586
Amazonas,Homens,45-49,0.0006071518859461,0.0006046750072401,12.4188108015692
Amazonas,Homens,50-54,0.0003559044022662,0.0003431690469118,4.98995545424098
Amazonas,Homens,55-59,0.0002922416948477,0.0002680908855327,2.63754246781063
Amazonas,Homens,60-64,0.0012029950399517,0.0011622982884724,7.36530187670961
Amazonas,Homens,65-69,0.0012090619614112,0.000889973218807,3.95924940290348
Amazonas,Homens,70-74,0.0012170418854081,0.0010900340242736,3.34507760875475
Amazonas,Homens,75-79,0.0029943824754105,0.0029170039201924,5.54300421224657
Amazonas,Homens,80-84,0.0029016500959943,0.0023710489701786,2.83618174099731
Amazonas,Homens,85-89,0.0057322186908194,0.0055675081233319,4.1519862469
Amazonas,Homens,90+,0.010749064659298,0.0098528273200136,4.63869643404478
Amazonas,Ambos,0,0.00162086371211,0.0015583054280271,9.78206320913972
Amazonas,Ambos,1-4,7.7924503655939e-05,6.16800718480864e-05,7.16279221177044
Amazonas,Ambos,5-9,4.34950979848044e-05,4.26225833720051e-05,12.8613809084725
Amazonas,Ambos,10-14,3.0896629308427e-05,2.68976823954437e-05,7.01515565869305
Amazonas,Ambos,15-19,3.86191338082991e-05,3.36268780852061e-05,2.48767036145401
Amazonas,Ambos,20-24,0.0001413327306431,0.0001364736474071,6.98513725968508
Amazonas,Ambos,25-29,6.74368804929826e-05,5.1559522104519e-05,2.53244964374439
Amazonas,Ambos,30-34,5.12046688147314e-05,4.4787971731804e-05,2.21146743887856
Amazonas,Ambos,35-39,0.0001075846773362,9.53945732259744e-05,4.24692234644245
Amazonas,Ambos,40-44,0.0003229555962265,0.0002825032631404,10.1411137180629
Amazonas,Ambos,45-49,0.0004130769305129,0.0004028863856153,10.5238433817712
Amazonas,Ambos,50-54,0.0003870933654941,0.0003843413076409,6.99711887962663
Amazonas,Ambos,55-59,0.000295213499687,0.0002641691579906,3.25527939304947
Amazonas,Ambos,60-64,0.0007072836806962,0.0006976692402992,5.53707148482856
Amazonas,Ambos,65-69,0.000787206037534,0.0006808035320636,3.6628360942897
Amazonas,Ambos,70-74,0.0010411813117234,0.0008765272422501,3.28304829647802
Amazonas,Ambos,75-79,0.0025846951704158,0.0025465593779862,5.708775350474
Amazonas,Ambos,80-84,0.0040617605417551,0.0040320198316489,5.47917753862331
Amazonas,Ambos,85-89,0.0050109367805114,0.0048440012217373,3.96434860199841
Amazonas,Ambos,90+,0.0073310219232718,0.0070781045689431,3.67092821339263
Roraima,Mulheres,0,0.0077930361205308,0.0068209005243137,44.31012606611
Roraima,Mulheres,1-4,0.0001049595348965,8.02006481152092e-05,9.04362656720989
Roraima,Mulheres,5-9,0.0002095646387628,0.0001571341329608,41.1456064810752
Roraima,Mulheres,10-14,0.000235911200414,0.000215365514495,50.6919058456194
Roraima,Mulheres,15-19,0.0003914310252158,0.0003552824371988,44.5586099836122
Roraima,Mulheres,20-24,0.0001506976602956,0.0001257998248762,13.7290059378808
Roraima,Mulheres,25-29,0.0001746425740249,0.000164833144898,15.8407090497989
Roraima,Mulheres,30-34,0.0002048735148634,0.0001770836211678,18.4484903904501
Roraima,Mulheres,35-39,0.0003054763824429,0.0002857627269026,22.881803496161
Roraima,Mulheres,40-44,0.0004810784040974,0.0003928686452127,19.0360981762009
Roraima,Mulheres,45-49,0.0002085172162673,0.0001634132774224,6.22815015200295
Roraima,Mulheres,50-54,0.0010387610598197,0.0009976653090917,23.1168617056711
Roraima,Mulheres,55-59,0.0004978839132611,0.0004250366808461,6.18194957555269
Roraima,Mulheres,60-64,0.0025698814269132,0.0021401195203604,22.3998746617466
Roraima,Mulheres,65-69,0.0018239505612888,0.0017624129769546,11.033352058725
Roraima,Mulheres,70-74,0.0003684158119829,0.000315457488389,1.45893360399946
Roraima,Mulheres,75-79,0.0010772170381116,0.0009424124359128,2.50414483932432
Roraima,Mulheres,80-84,0.0016011187420905,0.0013615273580702,2.06932050883028
Roraima,Mulheres,85-89,0.0085922058310021,0.0078339295978357,6.7224764727643
Roraima,Mulheres,90+,0.0373069780350033,0.0367782968531852,19.2077133114434
Roraima,Homens,0,0.0022166289958183,0.002142906166836,10.615735275515
Roraima,Homens,1-4,0.0002709331417695,0.0001794799747899,13.2719824970319
Roraima,Homens,5-9,0.0002511211840643,0.0002472321636868,64.4779080531282
Roraima,Homens,10-14,3.97599619752853e-05,2.77291817857802e-05,5.29404117080714
Roraima,Homens,15-19,0.0004411170849323,0.0003997114677753,20.3956789810557
Roraima,Homens,20-24,0.0008076063053666,0.0007325477755415,25.055706240424
Roraima,Homens,25-29,0.0002395906420585,0.0002031632541622,6.66566631317802
Roraima,Homens,30-34,0.0003190467444596,0.0002090150107855,6.44263699565199
Roraima,Homens,35-39,0.0001558053678611,0.0001487219398313,4.17183322039217
Roraima,Homens,40-44,0.0008838725823524,0.0007577401537906,20.2132539411674
Roraima,Homens,45-49,0.0001706698700386,0.000122726293701,2.47551507502461
Roraima,Homens,50-54,0.0010087744687892,0.0009866976440803,13.4911770328529
Roraima,Homens,55-59,0.0004659696116671,0.0004276319274792,4.00245969633961
Roraima,Homens,60-64,0.003097515357528,0.0030233455559576,19.117027180582
Roraima,Homens,65-69,0.0006468876996792,0.000625116674771,2.68204755398093
Roraima,Homens,70-74,0.0024047729966961,0.0020461673605331,6.38056979156986
Roraima,Homens,75-79,0.0015182967683439,0.0011532874226937,2.20141914958467
Roraima,Homens,80-84,0.0026254502897016,0.0023312657299142,2.83285045975885
Roraima,Homens,85-89,0.0019050733022413,0.0018663706802636,1.43687176283351
Roraima,Homens,90+,0.0375787382639064,0.035821221261739,16.7526139610888
Roraima,Ambos,0,0.0053551884687,0.0049254137334061,28.4390753198753
Roraima,Ambos,1-4,0.0001965485099863,0.0001423344753339,12.7485924013311
Roraima,Ambos,5-9,0.0002277855084241,0.0002088830425916,56.8034459949745
Roraima,Ambos,10-14,0.000130808478022,0.0001219379998118,26.308232889854
Roraima,Ambos,15-19,0.0004404577196639,0.0004172047986454,30.8881196184614
Roraima,Ambos,20-24,0.0004305035813873,0.000401831978957,21.1814067473473
Roraima,Ambos,25-29,0.0001446722335165,0.0001273682940482,6.31795544426905
Roraima,Ambos,30-34,0.0002499541495704,0.0001870922717639,8.81635602517491
Roraima,Ambos,35-39,0.0001474326561463,0.0001252268399778,5.23863199088282
Roraima,Ambos,40-44,0.0007119965835965,0.0005545907943803,19.1986690736598
Roraima,Ambos,45-49,0.0001801089039563,0.0001745457932545,4.74510150026582
Roraima,Ambos,50-54,0.000657119298184,0.000544169189558,9.73030018356267
Roraima,Ambos,55-59,0.0003001256369073,0.0002629022977816,2.98909634181254
Roraima,Ambos,60-64,0.0009912008327008,0.0008327149761403,6.38379208395553
Roraima,Ambos,65-69,0.0010383987844574,0.0009473487683708,4.76522627942643
Roraima,Ambos,70-74,0.0011255428355468,0.0008911756864117,3.27652063070495
Roraima,Ambos,75-79,0.0009969534927556,0.0008732437673099,1.93267116670416
Roraima,Ambos,80-84,0.0017227311797387,0.0015070348849709,2.04624794232255
Roraima,Ambos,85-89,0.005489083473511,0.0048052742031397,3.87523872044779
Roraima,Ambos,90+,0.0367216353008341,0.0364483509218546,18.1920408143055
Pará,Mulheres,0,0.0019525589817709,0.0018425665152952,12.2669677268595
Pará,Mulheres,1-4,0.0001377032632908,0.0001304931766754,18.0365787532191
Pará,Mulheres,5-9,4.57623733565032e-05,4.42428810864845e-05,15.7056402351884
Pará,Mulheres,10-14,6.297188095949e-05,6.2596094181076e-05,19.4136442998152
Pará,Mulheres,15-19,0.0001074559055429,0.0001063916297729,18.0465044970983
Pará,Mulheres,20-24,4.85421898507155e-05,4.68249947324423e-05,6.64417866294835
Pará,Mulheres,25-29,5.4800083949182e-05,4.69184477084776e-05,5.58975002225225
Pará,Mulheres,30-34,0.0001064347999237,9.3978714996603e-05,9.14991636762306
Pará,Mulheres,35-39,5.83606536832047e-05,4.98438138172367e-05,3.52486228934073
Pará,Mulheres,40-44,6.16884739805341e-05,5.75953574729159e-05,3.1287935367226
Pará,Mulheres,45-49,0.0002411992349725,0.0002405739898673,8.90059459358093
Pará,Mulheres,50-54,0.0002014840970773,0.00017866219268,4.46843405085933
Pará,Mulheres,55-59,0.0002055346440291,0.0001744674071154,2.88880421596023
Pará,Mulheres,60-64,0.000662391128958,0.0006540404201064,6.86641583021256
Pará,Mulheres,65-69,0.0009498581013205,0.0008569637248868,6.01338708079469
Pará,Mulheres,70-74,0.0007420226083967,0.0006477446113646,3.19926273521714
Pará,Mulheres,75-79,0.001253901570864,0.0011601733930488,3.23334223157973
Pará,Mulheres,80-84,0.0022120208513454,0.0021773629308557,3.49763970341561
Pará,Mulheres,85-89,0.0037003815400799,0.003533696099647,3.30870364447577
Pará,Mulheres,90+,0.0187474322026619,0.0186401563584708,10.4865206443127
Pará,Homens,0,0.0029805383295824,0.0028338533202838,15.2494446313621
Pará,Homens,1-4,6.0470399290906e-05,5.63490485868031e-05,6.77807965145712
Pará,Homens,5-9,2.7983852121548e-05,2.39538213370858e-05,6.56477191486559
Pará,Homens,10-14,5.47966539759086e-05,4.8655924406734e-05,10.7346378787874
Pará,Homens,15-19,0.0004329356639772,0.0003208445362007,12.7365424420509
Pará,Homens,20-24,0.0003025906082244,0.000233331474957,6.29993345038915
Pará,Homens,25-29,0.0002494290648909,0.0001933917480529,5.48195119305003
Pará,Homens,30-34,0.0002554359634483,0.0002127600594993,6.18581046063776
Pará,Homens,35-39,0.0002104199997854,0.0001483542270753,4.21625866407386
Pará,Homens,40-44,0.0007170302506584,0.000701291065077,16.5446252252481
Pará,Homens,45-49,0.0007692082292467,0.0007275511489628,14.0515671576648
Pará,Homens,50-54,0.0006192354604699,0.0006174991208966,8.63003708794245
Pará,Homens,55-59,0.000361191834226,0.0003255475222965,3.23263230466423
Pará,Homens,60-64,0.000909864950701,0.0009030129073099,6.02884044367248
Pará,Homens,65-69,0.0006288550886929,0.0005579988533448,2.50469330055992
Pará,Homens,70-74,0.0011083567826772,0.0009880971183932,3.08245795369042
Pará,Homens,75-79,0.0020635834773147,0.0019820683121992,3.89619958673542
Pará,Homens,80-84,0.0035898685759162,0.0035160592425154,4.29724967664665
Pará,Homens,85-89,0.0080565162328689,0.0079483516551274,6.15771119694628
Pará,Homens,90+,0.0243364582512981,0.0241252232582873,11.6982321779037
Pará,Ambos,0,0.002713052009777,0.0026451212167986,15.5367324224723
Pará,Ambos,1-4,8.71637996519164e-05,7.90090635611474e-05,10.1870301744718
Pará,Ambos,5-9,3.37529073819167e-05,3.1615220253376e-05,9.7583607241718
Pará,Ambos,10-14,5.33462413125093e-05,5.13708944883456e-05,13.2230681603113
Pará,Ambos,15-19,0.0002103597125761,0.0001633465613085,10.626283618969
Pará,Ambos,20-24,0.0001569586376291,0.0001065158705873,4.86539605574647
Pará,Ambos,25-29,0.0001168300329978,8.31098726405151e-05,3.83840366971226
Pará,Ambos,30-34,0.0002019776902092,0.0001749548417706,7.78956481894227
Pará,Ambos,35-39,4.99467336481989e-05,3.82890782783643e-05,1.56462311025136
Pará,Ambos,40-44,0.0003064940791922,0.0003045953899755,10.039050436733
Pará,Ambos,45-49,0.0004231548575101,0.0004068177328602,10.4358284435779
Pará,Ambos,50-54,0.0003994787473194,0.0003929945123507,7.04355870017179
Pará,Ambos,55-59,0.0002947972491178,0.0002639309465181,3.27577511339511
Pará,Ambos,60-64,0.0007398400878658,0.0007354273268217,6.00536276818426
Pará,Ambos,65-69,0.0007481405466151,0.0006493648913521,3.54284374741002
Pará,Ambos,70-74,0.0008410644853068,0.0007173407503369,2.75661811310079
Pará,Ambos,75-79,0.0018595120317399,0.0018141213567291,4.21690732317948
Pará,Ambos,80-84,0.0023290973745607,0.0021775134215646,3.07251969403299
Pará,Ambos,85-89,0.0057966124805582,0.0056630335293113,4.86681920031059
Pará,Ambos,90+,0.0163722858301264,0.0162058576947612,8.49828660739373
Amapá,Mulheres,0,0.0043353026813347,0.0040469495557287,20.5337217275029
Amapá,Mulheres,1-4,0.0001331175927595,0.0001046878073496,11.7005163079194
Amapá,Mulheres,5-9,5.72204335564318e-05,5.7005206807977e-05,17.8754207994233
Amapá,Mulheres,10-14,4.88458361591394e-05,4.31104898497394e-05,12.5008785513982
Amapá,Mulheres,15-19,9.45762519368741e-05,8.33123437394378e-05,13.5586200380981
Amapá,Mulheres,20-24,0.0001070685131187,9.56289892144508e-05,14.5842711694301
Amapá,Mulheres,25-29,0.0001856267919628,0.0001720922355629,22.4973771659128
Amapá,Mulheres,30-34,7.63361295775852e-05,6.70326052777124e-05,6.9708866457899
Amapá,Mulheres,35-39,7.81313599931635e-05,6.84703422372907e-05,5.26434409759706
Amapá,Mulheres,40-44,0.000140175700088,0.0001109618675839,5.52039554086668
Amapá,Mulheres,45-49,0.0004353039652929,0.0004097410231017,14.9094745576963
Amapá,Mulheres,50-54,0.0002249975422953,0.0002173324591312,4.98910054193355
Amapá,Mulheres,55-59,0.0006166387799355,0.0005799892853681,8.97892747808741
Amapá,Mulheres,60-64,0.0007829505880369,0.0006248091759681,6.75437701940627
Amapá,Mulheres,65-69,0.0009834969222136,0.0007989833555519,5.05301205475741
Amapá,Mulheres,70-74,0.0012646527822071,0.0010415965164232,4.94914879801468
Amapá,Mulheres,75-79,0.0018937216186144,0.0016292824734499,4.42161826267999
Amapá,Mulheres,80-84,0.0022766586067124,0.0018264946230678,2.87826149199144
Amapá,Mulheres,85-89,0.0055811652445082,0.0051724956741158,4.74780045489258
Amapá,Mulheres,90+,0.029963634905969,0.0284745421469372,14.0016536306593
Amapá,Homens,0,0.0039349709270561,0.0036718912396835,16.5588128678776
Amapá,Homens,1-4,0.00010980530972,0.0001037703141344,10.795220375956
Amapá,Homens,5-9,6.13382084347857e-05,5.19541720557601e-05,11.6947184547559
Amapá,Homens,10-14,2.02929274657634e-05,1.72803777471386e-05,3.64196412383838
Amapá,Homens,15-19,0.0006775957602932,0.0006132048950408,20.9998416251352
Amapá,Homens,20-24,0.0008875653386583,0.0007826346931008,21.017490424411
Amapá,Homens,25-29,0.000217954025467,0.0001879898515968,5.7298317288241
Amapá,Homens,30-34,0.0003581671419524,0.0003315585730746,10.9378106625761
Amapá,Homens,35-39,0.0007021851084975,0.0006453978728717,20.1311994694172
Amapá,Homens,40-44,0.000901659187808,0.0008837390700659,22.594819476855
Amapá,Homens,45-49,0.0005037725726906,0.0004450612682743,8.78196297397804
Amapá,Homens,50-54,0.0008341805566813,0.0007282459755993,9.54783119477729
Amapá,Homens,55-59,0.0005085383826699,0.0004725222881988,4.15478089366395
Amapá,Homens,60-64,0.001075773513532,0.0008461253675563,5.14706178737121
Amapá,Homens,65-69,0.0006382563466184,0.000605201675716,2.49045144882679
Amapá,Homens,70-74,0.001807112442527,0.0017585757309166,5.18424980987619
Amapá,Homens,75-79,0.0025987915562651,0.0024800792582295,4.66573494331152
Amapá,Homens,80-84,0.0048697345570041,0.0046357776773191,5.53843030650618
Amapá,Homens,85-89,0.0031660018032599,0.0028208829795078,2.04974249932679
Amapá,Homens,90+,0.0383198304335352,0.0376901979699166,16.4000838023937
Amapá,Ambos,0,0.0026792288929257,0.0023915969236466,11.8236065852203
Amapá,Ambos,1-4,6.42434633737947e-05,6.06392141825153e-05,6.65021912210311
Amapá,Ambos,5-9,2.03834657132621e-05,1.35924028721721e-05,3.79161737777326
Amapá,Ambos,10-14,3.1372356275183e-05,2.82563104277636e-05,6.81326671945788
Amapá,Ambos,15-19,0.0003126069094041,0.000285078598917,16.0876405748037
Amapá,Ambos,20-24,0.0004908106139042,0.0004108129540717,18.6818568044628
Amapá,Ambos,25-29,0.0002417494515964,0.0002064837255252,10.3666454984392
Amapá,Ambos,30-34,0.0001893236683321,0.000167885502766,8.44169984465107
Amapá,Ambos,35-39,0.000298491782043,0.0002718784769377,12.298697417418
Amapá,Ambos,40-44,0.0003417535122349,0.0003375945733874,11.607322586673
Amapá,Ambos,45-49,0.0001525233285911,0.0001322957223909,3.37470051379564
Amapá,Ambos,50-54,0.0004256668881969,0.0003794263273723,6.30677356900592
Amapá,Ambos,55-59,0.0007085628403831,0.0006912536941818,7.83997232761162
Amapá,Ambos,60-64,0.000669706556197,0.0006153462289956,4.76567428261754
Amapá,Ambos,65-69,0.0006512990353398,0.0006430047271415,3.20608067409755
Amapá,Ambos,70-74,0.0014645039469789,0.0013540347311743,4.93788439175292
Amapá,Ambos,75-79,0.0022525219157233,0.0019448463392588,4.37394886920602
Amapá,Ambos,80-84,0.0034413685029677,0.0030938516158673,4.26030238906454
Amapá,Ambos,85-89,0.007801872341625,0.0074792252700936,6.28037712756607
Amapá,Ambos,90+,0.0267069562053608,0.0260203843825,12.1298559161436
Tocantins,Mulheres,0,0.0022682497346155,0.0014189726781847,11.1051772121991
Tocantins,Mulheres,1-4,9.50856642057013e-05,8.70151392812507e-05,15.5571349874425
Tocantins,Mulheres,5-9,0.0001120696083532,0.0001090803639732,36.0950087653556
Tocantins,Mulheres,10-14,3.70112989033304e-05,2.19986792465005e-05,7.06719701671296
Tocantins,Mulheres,15-19,0.0001410794573563,0.0001277062982442,23.5093800194238
Tocantins,Mulheres,20-24,0.000310060813023,0.0002919784075039,46.5425965197963
Tocantins,Mulheres,25-29,4.80595947629021e-05,4.56900245688022e-05,5.34053224296213
Tocantins,Mulheres,30-34,0.0002123045483383,0.0002066013429637,16.7336516857598
Tocantins,Mulheres,35-39,0.0004512503479493,0.000427808518742,29.145896848451
Tocantins,Mulheres,40-44,0.0003303147694956,0.0003098252497099,15.0801712883961
Tocantins,Mulheres,45-49,0.0004353525595368,0.0004230227646577,15.0868402213211
Tocantins,Mulheres,50-54,0.0009133575861662,0.000879030745012,22.4228574054017
Tocantins,Mulheres,55-59,0.0004323052749173,0.0004165839474989,7.29561129101108
Tocantins,Mulheres,60-64,0.0005669635264301,0.0005142414215856,5.86414053646923
Tocantins,Mulheres,65-69,0.0010954049992247,0.0010609833985115,7.61977534330775
Tocantins,Mulheres,70-74,0.0007333515938469,0.0006628340733428,3.32896847637127
Tocantins,Mulheres,75-79,0.0015738441274456,0.0015488017772513,4.39595303493405
Tocantins,Mulheres,80-84,0.002910237073011,0.0028940926741169,4.60767197296353
Tocantins,Mulheres,85-89,0.0099839033723796,0.009628513190521,8.63427007969345
Tocantins,Mulheres,90+,0.0018079940842085,0.0014707139327064,0.814669760572283
Tocantins,Homens,0,0.0037400889094077,0.0034573964051245,23.2644591128629
Tocantins,Homens,1-4,6.93385693704903e-05,6.56316037778809e-05,8.32299752125685
Tocantins,Homens,5-9,0.0001194549471811,0.0001173675208065,32.290637983803
Tocantins,Homens,10-14,8.42345065501257e-05,8.02919820229149e-05,15.6782559194136
Tocantins,Homens,15-19,0.0002693160848576,0.0002329189026743,11.0003948864501
Tocantins,Homens,20-24,0.0004259880821646,0.0003967966643891,13.3377270415217
Tocantins,Homens,25-29,0.000358613104722,0.0002898117588323,9.61341424388631
Tocantins,Homens,30-34,0.0003583738799041,0.0002765457086351,8.46064765693932
Tocantins,Homens,35-39,0.0005334325079683,0.0005131020899964,14.2622630148411
Tocantins,Homens,40-44,0.0007106660247753,0.0006919498874443,16.360361869921
Tocantins,Homens,45-49,0.0008818433475465,0.000845640217088,14.9858465677264
Tocantins,Homens,50-54,0.000775155102368,0.0007167531020881,9.69619753799338
Tocantins,Homens,55-59,0.0006147894409126,0.0005247532119189,5.46027111928165
Tocantins,Homens,60-64,0.0014612415008659,0.0013190838490833,9.46313853406717
Tocantins,Homens,65-69,0.0015382110178837,0.0015146899728478,7.52489447530649
Tocantins,Homens,70-74,0.0022054695741645,0.0021976779266839,7.60397441485755
Tocantins,Homens,75-79,0.0030418098432526,0.0030185937290085,6.52481157301397
Tocantins,Homens,80-84,0.0064848641356977,0.0064537016093194,8.52369269067618
Tocantins,Homens,85-89,0.0102391116962051,0.0101338353931659,8.15550748700825
Tocantins,Homens,90+,0.0072868562853745,0.0071772901838021,3.75663692545395
Tocantins,Ambos,0,0.0026523734131648,0.0022632716254252,16.3832104165254
Tocantins,Ambos,1-4,0.000110661821135,0.0001083306169062,15.5026837801338
Tocantins,Ambos,5-9,0.0001062781068082,0.000104952209639,31.8694267618221
Tocantins,Ambos,10-14,6.39607471791813e-05,4.83203694742078e-05,11.9416934143455
Tocantins,Ambos,15-19,0.000139067524137,0.0001227392650988,9.20165421994691
Tocantins,Ambos,20-24,0.0001940962126003,0.0001617821732622,9.27439327718964
Tocantins,Ambos,25-29,0.0001938546806814,0.0001662100930191,8.46179348227198
