regiao,Faixa_Etaria,taxa,ano,previsto,previsao_lee_miler_2_1$lmt_inf,previsao_lee_miler_3_1$lmt_max
Brasil,15-19,Ambos,2025,0.0012845975252024776,0.0012885812481166145,0.0012806261181964604
Brasil,15-19,Ambos,2026,0.0012868492399126482,0.0012911180765260877,0.0012825945173964115
Brasil,15-19,Ambos,2027,0.001289104901554863,0.0012936569400172223,0.001284568880518393
Brasil,15-19,Ambos,2028,0.001291364517047526,0.0012961983384578361,0.0012865487220678428
Brasil,15-19,Ambos,2029,0.0012936280933211687,0.0012987426626871145,0.001288533665604951
Brasil,15-19,Ambos,2030,0.0012958956373184702,0.0013012902239080471,0.0012905234143522708
Brasil,15-19,Ambos,2031,0.0012981671559942796,0.0013038412738898468,0.001292517730992347
Brasil,15-19,Ambos,2032,0.0013004426563156366,0.0013063960192143695,0.0012945164234213443
Brasil,15-19,Ambos,2033,0.0013027221452617933,0.00130895463154732,0.0012965193344778943
Brasil,15-19,Ambos,2034,0.0013050056298242352,0.0013115172551879345,0.00129852633439345
Brasil,15-19,Ambos,2035,0.001307293117006702,0.0013140840127135462,0.0013005373151477827
Brasil,15-19,Ambos,2036,0.0013095846138252132,0.001316655009264087,0.0013025521861845188
Brasil,15-19,Ambos,2037,0.001311880127308083,0.001319230335838565,0.001304570871114714
Brasil,15-19,Ambos,2038,0.001314179664495946,0.001321810071862456,0.00130659330514951
Brasil,15-19,Ambos,2039,0.001316483232441779,0.0013243942872094726,0.0013086194330784175
Brasil,15-19,Ambos,2040,0.0013187908382109204,0.001326983043809736,0.0013106492076611896
Brasil,15-19,Ambos,2041,0.0013211024888810942,0.0013295763969407891,0.0013126825883368525
Brasil,15-19,Ambos,2042,0.0013234181915424297,0.0013321743962727832,0.0013147195401785822
Brasil,15-19,Ambos,2043,0.0013257379532974852,0.0013347770867212587,0.001316760033040963
Brasil,15-19,Ambos,2044,0.0013280617812612679,0.0013373845091479636,0.0013188040408592132
Brasil,15-19,Ambos,2045,0.0013303896825612568,0.0013399967009406712,0.0013208515410694328
Brasil,15-19,Ambos,2046,0.0013327216643374245,0.0013426136964958544,0.0013229025141259592
Brasil,15-19,Ambos,2047,0.001335057733742259,0.0013452355276228642,0.0013249569430972565
Brasil,15-19,Ambos,2048,0.0013373978979407844,0.0013478622238841929,0.0013270148133256888
Brasil,15-19,Ambos,2049,0.0013397421641105872,0.0013504938128834202,0.0013290761121396298
Brasil,15-19,Ambos,2050,0.001342090539441832,0.0013531303205100318,0.001331140828608691
Brasil,15-19,Ambos,2051,0.0013444430311372877,0.0013557717711485387,0.0013332089533346588
Brasil,15-19,Ambos,2052,0.0013467996464123493,0.0013584181878578334,0.001335280478272175
Brasil,15-19,Ambos,2053,0.001349160392495058,0.0013610695925256823,0.001337355396574312
Brasil,15-19,Ambos,2054,0.0013515252766261262,0.0013637260060022575,0.0013394337024590724
Brasil,15-19,Ambos,2055,0.001353894306058957,0.0013663874482160243,0.00134151539109357
Brasil,15-19,Ambos,2056,0.0013562674880596688,0.0013690539382746174,0.0013436004584931904
Brasil,15-19,Ambos,2057,0.0013586448299071152,0.0013717254945529653,0.001345688901433522
Brasil,15-19,Ambos,2058,0.0013610263388929098,0.0013744021347705073,0.00134778071737319
Brasil,15-19,Ambos,2059,0.0013634120223214466,0.0013770838760590496,0.0013498759043860489
Brasil,15-19,Ambos,2060,0.0013658018875099232,0.001379770735022573,0.0013519744611014302
Brasil,15-19,Ambos,2061,0.0013681959417883624,0.0013824627277900837,0.0013540763866513358
Brasil,15-19,Ambos,2062,0.0013705941924996388,0.0013851598700624402,0.0013561816806236654
Brasil,15-19,Ambos,2063,0.0013729966469994942,0.001387862177153948,0.0013582903430206738
Brasil,15-19,Ambos,2064,0.0013754033126565657,0.0013905696640293948,0.0013604023742219834
Brasil,15-19,Ambos,2065,0.001377814196852406,0.0013932823453370988,0.0013625177749515937
Brasil,15-19,Ambos,2066,0.0013802293069815068,0.0013960002354384616,0.001364636546248369
Brasil,15-19,Ambos,2067,0.0013826486504513217,0.0013987233484344663,0.0013667586894396007
Brasil,15-19,Ambos,2068,0.0013850722346822877,0.0014014516981894667,0.0013688842061172688
Brasil,15-19,Ambos,2069,0.0013875000671078495,0.001404185298352597,0.0013710130981166788
Brasil,15-19,Ambos,2070,0.001389932155174481,0.0014069241623770735,0.0013731453674972148
Brasil,20-24,Ambos,2024,0.0015907407897344053,0.001575291628573947,0.001606341463526704
Brasil,20-24,Ambos,2025,0.0015813220443943647,0.0015648059059985226,0.0015980125065363437
Brasil,20-24,Ambos,2026,0.0015719590672626667,0.001554404744265996,0.0015897116360875272
Brasil,20-24,Ambos,2027,0.0015626515281368318,0.0015440846950450877,0.0015814416179528736
Brasil,20-24,Ambos,2028,0.001553399098769502,0.001533843023879957,0.001573204508212279
Brasil,20-24,Ambos,2029,0.0015442014528568694,0.0015236775062523217,0.0015650018571648997
Brasil,20-24,Ambos,2030,0.0015350582660271614,0.0015135862913668741,0.0015568348455180035
Brasil,20-24,Ambos,2031,0.0015259692158292042,0.0015035678084011697,0.0015487043781114932
Brasil,20-24,Ambos,2032,0.0015169339817210526,0.0014936207003112304,0.0015406111500868992
Brasil,20-24,Ambos,2033,0.0015079522450586818,0.0014837437760503033,0.0015325556946433506
Brasil,20-24,Ambos,2034,0.0014990236890847562,0.0014739359754076147,0.0015245384181737254
Brasil,20-24,Ambos,2035,0.001490147998917451,0.0014641963426905115,0.001516559626557571
Brasil,20-24,Ambos,2036,0.0014813248615393507,0.0014545240067259959,0.0015086195451347697
Brasil,20-24,Ambos,2037,0.0014725539657864108,0.0014449181654572676,0.0015007183340843763
Brasil,20-24,Ambos,2038,0.0014638350023369812,0.001435378073933911,0.001492856100409942
Brasil,20-24,Ambos,2039,0.0014551676637009037,0.0014259030348438878,0.0014850329073831997
Brasil,20-24,Ambos,2040,0.001446551644208659,0.0014164923909737264,0.0014772487820597037
Brasil,20-24,Ambos,2041,0.0014379866400005925,0.0014071455191484359,0.0014695037213148861
Brasil,20-24,Ambos,2042,0.001429472349016197,0.0013978618253191577,0.0014617976967325353
Brasil,20-24,Ambos,2043,0.001421008470983458,0.001388640740549699,0.0014541306585945425
Brasil,20-24,Ambos,2044,0.0014125947074082699,0.0013794817177134537,0.001446502539160396
Brasil,20-24,Ambos,2045,0.0014042307615639007,0.001370384228756415,0.0014389132553807508
Brasil,20-24,Ambos,2046,0.0013959163384805336,0.001361347762414792,0.0014313627111565193
Brasil,20-24,Ambos,2047,0.0013876511449348605,0.001352371822300333,0.0014238507992304216
Brasil,20-24,Ambos,2048,0.0013794348894397466,0.0013434559252850805,0.0014163774027792287
Brasil,20-24,Ambos,2049,0.0013712672822339435,0.0013345996001314787,0.001408942396760811
Brasil,20-24,Ambos,2050,0.0013631480352718742,0.0013258023863247429,0.0014015456490590662
Brasil,20-24,Ambos,2051,0.0013550768622134742,0.0013170638330728573,0.0013941870214613495
Brasil,20-24,Ambos,2052,0.001347053478414093,0.0013083834984462513,0.001386866370496378
Brasil,20-24,Ambos,2053,0.0013390776009144544,0.0012997609486344417,0.0013795835481553072
Brasil,20-24,Ambos,2054,0.0013311489484306822,0.0012911957573010634,0.0013723384025145552
Brasil,20-24,Ambos,2055,0.0013232672413443728,0.0012826875050220322,0.001365130778275625
Brasil,20-24,Ambos,2056,0.001315432201692739,0.0012742357787942748,0.0013579605172345211
Brasil,20-24,Ambos,2057,0.0013076435531588046,0.0012658401716045412,0.001350827458691192
Brasil,20-24,Ambos,2058,0.0012999010210616646,0.001257500282049637,0.0013437314398077095
Brasil,20-24,Ambos,2059,0.0012922043323467906,0.0012492157140007567,0.0013366722959224668
Brasil,20-24,Ambos,2060,0.0012845532155764062,0.0012409860763058249,0.001329649860826517
Brasil,20-24,Ambos,2061,0.0012769474009199128,0.0012328109825246688,0.0013226639670071982
Brasil,20-24,Ambos,2062,0.0012693866201443727,0.0012246900506926509,0.0013157144458634427
Brasil,20-24,Ambos,2063,0.0012618706066050503,0.001216622903109065,0.00130880112789645
Brasil,20-24,Ambos,2064,0.001254399095236011,0.0012086091661471024,0.00130192384287892
Brasil,20-24,Ambos,2065,0.001246971822540767,0.0012006484700827014,0.0012950824200055298
Brasil,20-24,Ambos,2066,0.0012395885265829897,0.001192740448939957,0.001288276688026984
Brasil,20-24,Ambos,2067,0.0012322489469772688,0.0011848847403510725,0.001281506475369653
Brasil,20-24,Ambos,2068,0.0012249528248799348,0.0011770809854291429,0.0012747716102424957
Brasil,20-24,Ambos,2069,0.0012176999029799226,0.0011693288286522797,0.0012680719207327842
Brasil,20-24,Ambos,2070,0.0012104899254897026,0.0011616279177577642,0.0012614072348919078
Brasil,25-29,Ambos,2024,0.001473741876959762,0.001440718300856334,0.0015075224064370815
Brasil,25-29,Ambos,2025,0.0014535580064112025,0.0014185468488809095,0.0014894332743884504
Brasil,25-29,Ambos,2026,0.001433650567330521,0.0013967474038525667,0.0014715287413729653
Brasil,25-29,Ambos,2027,0.0014140157738057808,0.0013753077322816163,0.0014538132533106016
Brasil,25-29,Ambos,2028,0.0013946498917756169,0.0013542173703431325,0.0014362895966523457
Brasil,25-29,Ambos,2029,0.0013755492383191025,0.001333467138909497,0.0014189593817719739
Brasil,25-29,Ambos,2030,0.0013567101809553548,0.0013130488188077994,0.0014018233661556958
Brasil,25-29,Ambos,2031,0.0013381291369527195,0.001292954926690725,0.0013848816770007475
Brasil,25-29,Ambos,2032,0.0013198025726474244,0.0012731785562883043,0.0013681339684551846
Brasil,25-29,Ambos,2033,0.0013017270027715618,0.0012537132634071572,0.0013515795351319733
Brasil,25-29,Ambos,2034,0.0012838989897902744,0.0012345529809527393,0.0013352173956215102
Brasil,25-29,Ambos,2035,0.001266315143248021,0.001215691955017318,0.0013190463549595621
Brasil,25-29,Ambos,2036,0.0012489721191237938,0.0011971246960408158,0.0013030650520431607
Brasil,25-29,Ambos,2037,0.0012318666191951635,0.0011788459409460444,0.001287271996092641
Brasil,25-29,Ambos,2038,0.0012149953904110435,0.0011608506233901316,0.0012716655950177026
Brasil,25-29,Ambos,2039,0.0011983552242730336,0.00114313385010365,0.001256244177715727
Brasil,25-29,Ambos,2040,0.0011819429562252436,0.00112569088185486,0.0012410060117645939
Brasil,25-29,Ambos,2041,0.0011657554650524708,0.0011085171179693282,0.0012259493175795105
Brasil,25-29,Ambos,2042,0.0011497896722866205,0.0010916080836121458,0.001211072279826296
Brasil,25-29,Ambos,2043,0.0011340425416212568,0.0010749594192382217,0.001196373056685407
Brasil,25-29,Ambos,2044,0.0011185110783341712,0.001058566871759814,0.0011818497874172401
Brasil,25-29,Ambos,2045,0.0011031923287178548,0.0010424262870859615,0.0011675005985737985
Brasil,25-29,Ambos,2046,0.001088083379517782,0.0010265336037667758,0.0011533236091234873
Brasil,25-29,Ambos,2047,0.0010731813573783748,0.001010884847534277,0.0011393169346970932
Brasil,25-29,Ambos,2048,0.0010584834282965619,9.954761265759727e-4,0.001125478691118503
Brasil,25-29,Ambos,2049,0.0010439867970828203,9.803036274113224e-4,0.001111806997349745
Brasil,25-29,Ambos,2050,0.0010296887068295974,9.653636112675086e-4,0.0010982999779537005
Brasil,25-29,Ambos,2051,0.0010155864383870148,9.506524108712138e-4,0.001084955765157524
Brasil,25-29,Ambos,2052,0.0010016773098457513,9.361664275891129e-4,0.0010717725005838382
Brasil,25-29,Ambos,2053,9.879586760270108e-4,9.219021288622768e-4,0.0010587483367042502
Brasil,25-29,Ambos,2054,9.744279279794679e-4,9.078560458897101e-4,0.001045881438059739
Brasil,25-29,Ambos,2055,9.610824924831164e-4,8.940247715241399e-4,0.0010331699822845666
Brasil,25-29,Ambos,2056,9.479198315598998e-4,8.804049583496082e-4,0.001020612160963926
Brasil,25-29,Ambos,2057,9.349374419910516e-4,8.669933169155442e-4,0.0010082061803504312
Brasil,25-29,Ambos,2058,9.221328548410429e-4,8.537866141061864e-4,9.959502619603445e-4
Brasil,25-29,Ambos,2059,9.095036349880514e-4,8.407816716276571e-4,9.838426430670414e-4
Brasil,25-29,Ambos,2060,8.970473806608609e-4,8.279753645977525e-4,9.718815771064006e-4
Brasil,25-29,Ambos,2061,8.847617229820994e-4,8.153646202258669e-4,9.600653340065277e-4
Brasil,25-29,Ambos,2062,8.726443255177409e-4,8.029464165723231e-4,9.483922004522972e-4
Brasil,25-29,Ambos,2063,8.606928838327695e-4,7.907177813780156e-4,9.368604800936185e-4
Brasil,25-29,Ambos,2064,8.489051250529318e-4,7.786757909565474e-4,9.254684937050365e-4
Brasil,25-29,Ambos,2065,8.372788074324922e-4,7.668175691421829e-4,9.142145793031397e-4
Brasil,25-29,Ambos,2066,8.258117199279068e-4,7.551402862878428e-4,9.030970922273614e-4
Brasil,25-29,Ambos,2067,8.145016817773363e-4,7.436411583081701e-4,8.921144051889431e-4
Brasil,25-29,Ambos,2068,8.03346542085919e-4,7.323174457633341e-4,8.812649082922014e-4
Brasil,25-29,Ambos,2069,7.923441794167217e-4,7.21166452979829e-4,8.70547009031656e-4
Brasil,25-29,Ambos,2070,7.814925013872947e-4,7.101855272049804e-4,8.59959132268118e-4
Brasil,30-34,Ambos,2024,0.0015639309931617035,0.0015178812910549833,0.001611377757790119
Brasil,30-34,Ambos,2025,0.0015357460603489196,0.001487152110431976,0.0015859278585780596
Brasil,30-34,Ambos,2026,0.0015080690722224005,0.0014570874174576387,0.0015608345109190066
Brasil,30-34,Ambos,2027,0.0014808908746782132,0.0014276644324884471,0.001536101714660423
Brasil,30-34,Ambos,2028,0.001454202478586331,0.0013988631264454092,0.001511731068428556
Brasil,30-34,Ambos,2029,0.0014279950568174976,0.0013706655006220387,0.0014877224832534175
Brasil,30-34,Ambos,2030,0.0014022599413236728,0.0013430551030766526,0.00146407465973408
Brasil,30-34,Ambos,2031,0.0013769886202710951,0.0013160166937322194,0.0014407854166186666
Brasil,30-34,Ambos,2032,0.001352172735225011,0.0012895360062047056,0.0014178519227757381
Brasil,30-34,Ambos,2033,0.0013278040783851407,0.0012635995744203037,0.0013952708644944317
Brasil,30-34,Ambos,2034,0.0013038745898709657,0.001238194603744263,0.0013730385683883312
Brasil,30-34,Ambos,2035,0.0012803763550559403,0.0012133088733784398,0.001351151093143788
Brasil,30-34,Ambos,2036,0.001257301601949749,0.0011889306611615367,0.0013296042989765437
Brasil,30-34,Ambos,2037,0.0012346426986277305,0.001165048684704754,0.001308393900861801
Brasil,30-34,Ambos,2038,0.001212392150706644,0.0011416520546289669,0.001287515509769561
Brasil,30-34,Ambos,2039,0.0011905425988659128,0.0011187302368966864,0.001266964664909915
Brasil,30-34,Ambos,2040,0.001169086816413545,0.0010962730220695138,0.001246736859155594
Brasil,30-34,Ambos,2041,0.001148017706895923,0.001074270499903377,0.0012268275592275067
Brasil,30-34,Ambos,2042,0.0011273283017506654,0.0010527130381041416,0.0012072322218187592
Brasil,30-34,Ambos,2043,0.0011070117580017898,0.001031591264359954,0.0011879463065389113
Brasil,30-34,Ambos,2044,0.001087061355996414,0.0010108960509797125,0.0011689652863472093
Brasil,30-34,Ambos,2045,0.001067470497182246,9.90618501623563e-4,0.001150284655987095
Brasil,30-34,Ambos,2046,0.001048232701925125,9.707499397274798e-4,0.0011318999388181417
Brasil,30-34,Ambos,2047,0.0010293416073658987,9.512818983112002e-4,0.0011138066923544003
Brasil,30-34,Ambos,2048,0.0010107909653159206,9.322061109248526e-4,0.0010960005127521111
Brasil,30-34,Ambos,2049,9.925746401904729e-4,9.135145035401228e-4,0.0010784770384392416
Brasil,30-34,Ambos,2050,9.74686606979439e-4,8.951991872307704e-4,0.0010612319530404015
Brasil,30-34,Ambos,2051,9.571209492545427e-4,8.772524515175788e-4,0.0010442609877204306
Brasil,30-34,Ambos,2052,9.398718572125014e-4,8.596667582765271e-4,0.0010275599230462832
Brasil,30-34,Ambos,2053,9.229336257534477e-4,8.424347361276675e-4,0.001011124590448176
Brasil,30-34,Ambos,2054,9.063006525939789e-4,8.255491752370309e-4,9.94950873346143e-4
Brasil,30-34,Ambos,2055,8.899674364142146e-4,8.09003022475741e-4,9.790347079963347e-4
Brasil,30-34,Ambos,2056,8.739285750382469e-4,7.92789376890026e-4,9.63372084101887e-4
Brasil,30-34,Ambos,2057,8.581787636473819e-4,7.769014854435278e-4,9.479590452255382e-4
Brasil,30-34,Ambos,2058,8.427127930255833e-4,7.613327389995459e-4,9.327916890349346e-4
Brasil,30-34,Ambos,2059,8.275255478365343e-4,7.460766685159706e-4,9.178661674064902e-4
Brasil,30-34,Ambos,2060,8.126120049317527e-4,7.311269414298357e-4,9.031786864095123e-4
Brasil,30-34,Ambos,2061,7.979672316891938e-4,7.164773582118746e-4,8.887255061888747e-4
Brasil,30-34,Ambos,2062,7.835863843817975e-4,7.02121849074336e-4,8.745029407616848e-4
Brasil,30-34,Ambos,2063,7.694647065754356e-4,6.880544708176673e-4,8.605073577410419e-4
Brasil,30-34,Ambos,2064,7.555975275557314e-4,6.742694038036851e-4,8.467351779980232e-4
Brasil,30-34,Ambos,2065,7.41980260783232e-4,6.607609490445014e-4,8.331828752713942e-4
Brasil,30-34,Ambos,2066,7.286084023764174e-4,6.475235253978663e-4,8.198469757331602e-4
Brasil,30-34,Ambos,2067,7.154775296220555e-4,6.345516668608048e-4,8.067240575169294e-4
Brasil,30-34,Ambos,2068,7.025832995123967e-4,6.218400199543801e-4,7.938107502150467e-4
Brasil,30-34,Ambos,2069,6.89921447308734e-4,6.093833411933197e-4,7.811037343496653e-4
Brasil,30-34,Ambos,2070,6.774877851308499e-4,5.971764946349227e-4,7.685997408221887e-4
Brasil,35-39,Ambos,2024,0.001868169915246439,0.0018054025603120498,0.001933119465405354
Brasil,35-39,Ambos,2025,0.0018297208780187419,0.0017636688714013072,0.0018982466299343646
Brasil,35-39,Ambos,2026,0.0017920631652052063,0.0017229572050125113,0.0018639408911273448
Brasil,35-39,Ambos,2027,0.0017551804904597079,0.0016832310259997279,0.0018302054242736365
Brasil,35-39,Ambos,2028,0.0017190569026274357,0.0016444578335001062,0.001797040078663011
Brasil,35-39,Ambos,2029,0.0016836767788462803,0.0016066081401196314,0.001764442383203101
Brasil,35-39,Ambos,2030,0.001649024817790195,0.0015696547848147464,0.0017324082186701442
Brasil,35-39,Ambos,2031,0.0016150860330516302,0.00153357245566396,0.0017009322803917327
Brasil,35-39,Ambos,2032,0.0015818457466601516,0.0014983373492633914,0.0016700084046205983
Brasil,35-39,Ambos,2033,0.0015492895827344587,0.0014639269217057251,0.0016396298036330651
Brasil,35-39,Ambos,2034,0.0015174034612650512,0.0014303197025353723,0.0016097892381526611
Brasil,35-39,Ambos,2035,0.001486173592024854,0.0013974951529885315,0.001580479145783617
Brasil,35-39,Ambos,2036,0.001455586468605171,0.0013654335559990908,0.001551691737966839
Brasil,35-39,Ambos,2037,0.001425628862574378,0.0013341159293994678,0.0015234190740230327
Brasil,35-39,Ambos,2038,0.0013962878177568507,0.0013035239563326953,0.0014956531182604455
Brasil,35-39,Ambos,2039,0.0013675506446296241,0.0012736399286244224,0.0014683857843925958
Brasil,35-39,Ambos,2040,0.0013394049148343825,0.001244446700046031,0.0014416089703288555
Brasil,35-39,Ambos,2041,0.0013118384558023987,0.0012159276472216093,0.0014153145855794276
Brasil,35-39,Ambos,2042,0.001284839345490092,0.0011880666365112623,0.0013894945729365736
Brasil,35-39,Ambos,2043,0.001258395907222946,0.0011608479956184525,0.0013641409256789085
Brasil,35-39,Ambos,2044,0.0012324967046455325,0.001134256488970297,0.0013392457012444546
Brasil,35-39,Ambos,2045,0.0012071305367754761,0.001108277296141029,0.0013148010320969564
Brasil,35-39,Ambos,2046,0.0011822864331592117,0.0010828959927532342,0.001290799134345728
Brasil,35-39,Ambos,2047,0.0011579536491274436,0.001058098533414826,0.0012672323145559838
Brasil,35-39,Ambos,2048,0.0011341216611482476,0.0010338712363433117,0.0012440929750932232
Brasil,35-39,Ambos,2049,0.0011107801622758206,0.0010102007694003845,0.0012213736182737742
Brasil,35-39,Ambos,2050,0.0010879190576928916,9.870741373151036e-4,0.0011990668495385354
Brasil,35-39,Ambos,2051,0.0010655284603448782,9.644786699168177e-4,0.001177165379824156
Brasil,35-39,Ambos,2052,0.0010435986866638984,9.424020112325977e-4,0.0011556620272723595
Brasil,35-39,Ambos,2053,0.001022120252380782,9.208321093304846e-4,0.0011345497183917173
Brasil,35-39,Ambos,2054,0.0010010838684232832,8.99757206810897e-4,0.0011138214887651933
Brasil,35-39,Ambos,2055,9.804804368987066e-4,8.791658318653906e-4,0.001093470483380057
Brasil,35-39,Ambos,2056,9.60301047159217e-4,8.590467898354986e-4,0.0010734899566433155
Brasil,35-39,Ambos,2057,9.405369719481296e-4,8.393891552153215e-4,0.0010538732721349442
Brasil,35-39,Ambos,2058,9.211796636255144e-4,8.201822640504314e-4,0.001034613902142414
Brasil,35-39,Ambos,2059,9.022207504714819e-4,8.014157066929458e-4,0.0010157054270128
Brasil,35-39,Ambos,2060,8.836520330655478e-4,7.830793208785824e-4,9.97141534352873e-4
Brasil,35-39,Ambos,2061,8.654654807405224e-4,7.651631850964457e-4,9.789160181027416e-4
Brasil,35-39,Ambos,2062,8.476532281093748e-4,7.476576122263938e-4,9.61022777504571e-4
Brasil,35-39,Ambos,2063,8.302075716635828e-4,7.305531434222284e-4,9.434558159846128e-4
Brasil,35-39,Ambos,2064,8.131209664414885e-4,7.138405422218101e-4,9.262092399639824e-4
Brasil,35-39,Ambos,2065,7.9638602276523e-4,6.975107888675825e-4,9.092772576113156e-4
Brasil,35-39,Ambos,2066,7.799955030448228e-4,6.81555074823037e-4,8.926541775484733e-4
Brasil,35-39,Ambos,2067,7.63942318648022e-4,6.659647974723155e-4,8.76334407518856e-4
Brasil,35-39,Ambos,2068,7.482195268346038e-4,6.507315549916616e-4,8.603124530264596e-4
Brasil,35-39,Ambos,2069,7.328203277537435e-4,6.358471413826082e-4,8.445829159526883e-4
Brasil,35-39,Ambos,2070,7.177380615031927e-4,6.213035416579141e-4,8.291404931568829e-4
Brasil,40-44,Ambos,2024,0.002489855797361249,0.0024040679679493368,0.0025787049177904385
Brasil,40-44,Ambos,2025,0.0024372962021413434,0.002347070745767478,0.002530990081012719
Brasil,40-44,Ambos,2026,0.0023858461133645856,0.0022915030454560576,0.0024840733630899507
Brasil,40-44,Ambos,2027,0.0023354821099117245,0.0022373132752502916,0.0024379583968219716
Brasil,40-44,Ambos,2028,0.00228618126507148,0.002184455445844054,0.0023926442568135376
Brasil,40-44,Ambos,2029,0.0022379211361038365,0.0021328877635756575,0.0023481268433103992
Brasil,40-44,Ambos,2030,0.0021906797540236587,0.0020825716829463796,0.002304399807213126
Brasil,40-44,Ambos,2031,0.002144435613599963,0.0020334712480968467,0.002261455186632091
Brasil,40-44,Ambos,2032,0.0020991676635663046,0.0019855526224064274,0.002219283855807291
Brasil,40-44,Ambos,2033,0.0020548552970378136,0.0019387837442211221,0.002177875848376611
Brasil,40-44,Ambos,2034,0.0020114783421305267,0.001893134069330715,0.002137220594361063
Brasil,40-44,Ambos,2035,0.001969017052778737,0.0018485743744633132,0.0020973070965884496
Brasil,40-44,Ambos,2036,0.0019274520997461873,0.0018050766045609023,0.0020581240637816056
Brasil,40-44,Ambos,2037,0.001886764561827011,0.0017626137520342533,0.0020196600121029184
Brasil,40-44,Ambos,2038,0.0018469359172324157,0.001721159759757161,0.001981903343385411
Brasil,40-44,Ambos,2039,0.0018079480351591984,0.001680689441944867,0.0019448424058959662
Brasil,40-44,Ambos,2040,0.0017697831675362213,0.0016411784186897782,0.0019084655418483117
Brasil,40-44,Ambos,2041,0.0017324239409451535,0.0016026030610586043,0.0018727611247525144
Brasil,40-44,Ambos,2042,0.0016958533487117177,0.0015649404444535028,0.0018377175888894973
Brasil,40-44,Ambos,2043,0.0016600547431639295,0.001528168308511472,0.0018033234526276477
Brasil,40-44,Ambos,2044,0.0016250118280537252,0.0014922650222311635,0.0017695673368838451
Brasil,40-44,Ambos,2045,0.001590708651138588,0.001457209553321016,0.001736437979726669
Brasil,40-44,Ambos,2046,0.0015571295969197645,0.0014229814409890606,0.0017039242478933694
Brasil,40-44,Ambos,2047,0.001524259379533772,0.0013895607715646954,0.0016720151458222928
Brasil,40-44,Ambos,2048,0.001492083035793968,0.0013569281564715784,0.0016406998226739023
Brasil,40-44,Ambos,2049,0.001460585918379003,0.0013250647121693785,0.0016099675777150584
Brasil,40-44,Ambos,2050,0.001429753689165065,0.0012939520417581101,0.0015798078643653882
Brasil,40-44,Ambos,2051,0.0013995723126988763,0.0012635722179979612,0.001550210293145622
Brasil,40-44,Ambos,2052,0.0013700280498084713,0.0012339077675438074,0.001521164633721592
Brasil,40-44,Ambos,2053,0.0013411074513488479,0.0012049416562302053,0.001492660816201199
Brasil,40-44,Ambos,2054,0.0013127973520796461,0.0011766572752716306,0.0014646889318127713
Brasil,40-44,Ambos,2055,0.0012850848646720637,0.0011490384282660058,0.0014372392330701947
Brasil,40-44,Ambos,2056,0.001257957373842284,0.0011220693189081766,0.0014103021335116607
Brasil,40-44,Ambos,2057,0.0012314025306087452,0.0010957345393351257,0.0013838682070839168
Brasil,40-44,Ambos,2058,0.0012054082466706332,0.0010700190590369725,0.0013579281872318164
Brasil,40-44,Ambos,2059,0.0011799626889050431,0.001044908214277853,0.0013324729657429874
Brasil,40-44,Ambos,2060,0.0011550542739803043,0.0010203876979790266,0.0013074935913894082
Brasil,40-44,Ambos,2061,0.0011306716630830123,9.964435500233696e-4,0.0012829812684009264
Brasil,40-44,Ambos,2062,0.001106803756756372,9.730621479460475e-4,0.0012589273548003026
Brasil,40-44,Ambos,2063,0.001083439689847502,9.502301979808983e-4,0.001235323360624715
Brasil,40-44,Ambos,2064,0.0010605688265613972,9.2793472643597e-4,0.0012121609460548988
Brasil,40-44,Ambos,2065,0.0010381807556192994,9.061630713749899e-4,0.001189431919469862
Brasil,40-44,Ambos,2066,0.0010162652855192737,8.849028745843321e-4,0.001167128235442459
Brasil,40-44,Ambos,2067,9.94812439896831e-4,8.641420738074182e-4,0.0011452419926888538
Brasil,40-44,Ambos,2068,9.738124529834855e-4,8.438688952305159e-4,0.001123765431982971
Brasil,40-44,Ambos,2069,9.53255765161179e-4,8.240718462056035e-4,0.0011026909340454616
Brasil,40-44,Ambos,2070,9.331330186105508e-4,8.047397081974722e-4,0.0010820110174152998
Brasil,45-49,Ambos,2024,0.0034705116389521645,0.003348232116585866,0.0035972568856378916
Brasil,45-49,Ambos,2025,0.0033955829690630224,0.0032670452050691545,0.0035291778889073536
Brasil,45-49,Ambos,2026,0.0033222720161434284,0.0031879381767662162,0.0034622664359338206
Brasil,45-49,Ambos,2027,0.003250543853533173,0.0031108352999302913,0.0033965267605067543
Brasil,45-49,Ambos,2028,0.003180364308641889,0.003035668946835318,0.0033319565844713676
Brasil,45-49,Ambos,2029,0.0031116999466686253,0.002962377573240552,0.0032685491024378815
Brasil,45-49,Ambos,2030,0.0030445180546728964,0.0028909043568270125,0.0032062943083329045
Brasil,45-49,Ambos,2031,0.0029787866259896626,0.002821196250240443,0.003145179908139552
Brasil,45-49,Ambos,2032,0.0029144743449807564,0.002753203304102053,0.003085191963446865
Brasil,45-49,Ambos,2033,0.0028515505721155633,0.0026868781710533878,0.0030263153547243687
Brasil,45-49,Ambos,2034,0.0027899853293737896,0.00262217573433926,0.00296853412080041
Brasil,45-49,Ambos,2035,0.002729749285963394,0.002559052824008896,0.0029118317114472203
Brasil,45-49,Ambos,2036,0.002670813744346877,0.0024974679960024573,0.0028561911777888393
Brasil,45-49,Ambos,2037,0.0026131506265692425,0.002437381357186988,0.0028015953174517364
Brasil,45-49,Ambos,2038,0.002556732460881163,0.0023787544245157445,0.0027480267862682755
