regiao,Faixa_Etaria,taxa,ano,previsto,lmt_inf,lmt_max
Ceará,5-9,Mulheres,2041,8.828990889661782e-5,3.459937906453547e-5,2.2529618229371915e-4
Ceará,5-9,Mulheres,2042,8.525091808145178e-5,3.218408114454198e-5,2.258171982940988e-4
Ceará,5-9,Mulheres,2043,8.231653112521006e-5,2.9943455516671926e-5,2.2629356497331913e-4
Ceará,5-9,Mulheres,2044,7.948314750128141e-5,2.7863865214043e-5,2.267298771430494e-4
Ceará,5-9,Mulheres,2045,7.67472906153068e-5,2.593291938760576e-5,2.2713010165779736e-4
Ceará,5-9,Mulheres,2046,7.410560353935923e-5,2.4139324757420097e-5,2.2749768401225166e-4
Ceará,5-9,Mulheres,2047,7.15548448929532e-5,2.2472761394929707e-5,2.2783563344421854e-4
Ceará,5-9,Mulheres,2048,6.909188486583457e-5,2.0923777656599156e-5,2.281465915313894e-4
Ceará,5-9,Mulheres,2049,6.671370137766682e-5,1.948370040358231e-5,2.284328879687653e-4
Ceará,5-9,Mulheres,2050,6.441737636990339e-5,1.8144557580643628e-5,2.2869658628703758e-4
Ceará,5-9,Mulheres,2051,6.220009222529681e-5,1.68990109079706e-5,2.2893952160304496e-4
Ceará,5-9,Mulheres,2052,6.0059128310649597e-5,1.5740296939728592e-5,2.2916333200365038e-4
Ceará,5-9,Mulheres,2053,5.7991857638565635e-5,1.4662175115753717e-5,2.2936948480162687e-4
Ceará,5-9,Mulheres,2054,5.5995743644106995e-5,1.3658881713632033e-5,2.295592986303699e-4
Ceará,5-9,Mulheres,2055,5.4068337072399186e-5,1.2725088822570216e-5,2.297339621385928e-4
Ceará,5-9,Mulheres,2056,5.220727297336694e-5,1.1855867625532879e-5,2.2989454988901707e-4
Ceará,5-9,Mulheres,2057,5.04102677999139e-5,1.1046655404661609e-5,2.3004203594389897e-4
Ceará,5-9,Mulheres,2058,4.86751166059832e-5,1.0293225786057034e-5,2.30177305526069e-4
Ceará,5-9,Mulheres,2059,4.699969034106398e-5,9.59166182021252e-6,2.303011650703673e-4
Ceará,5-9,Mulheres,2060,4.5381933237821505e-5,8.938331558601637e-6,2.3041435092214098e-4
Ceará,5-9,Mulheres,2061,4.381986028964678e-5,8.329865838770416e-6,2.3051753689319962e-4
Ceará,5-9,Mulheres,2062,4.231155481503102e-5,7.763138032488971e-6,2.3061134084864256e-4
Ceará,5-9,Mulheres,2063,4.0855166105775105e-5,7.235245546138127e-6,2.3069633046820295e-4
Ceará,5-9,Mulheres,2064,3.94489071561491e-5,6.743492891119773e-6,2.307730283016667e-4
Ceará,5-9,Mulheres,2065,3.809105247021604e-5,6.285376165896601e-6,2.3084191621835593e-4
Ceará,5-9,Mulheres,2066,3.677993594462834e-5,5.858568811227577e-6,2.309034393346162e-4
Ceará,5-9,Mulheres,2067,3.551394882429955e-5,5.460908517004486e-6,2.3095800949011453e-4
Ceará,5-9,Mulheres,2068,3.429153772844381e-5,5.090385173388521e-6,2.310060083328658e-4
Ceará,5-9,Mulheres,2069,3.311120274455923e-5,4.745129771152642e-6,2.3104779006391459e-4
Ceará,5-9,Mulheres,2070,3.1971495588018366e-5,4.423404166617841e-6,2.3108368388508383e-4
Ceará,10-14,Mulheres,2024,2.2584630090153392e-4,2.0646226142972303e-4,2.4705024190712965e-4
Ceará,10-14,Mulheres,2025,2.2168304472955602e-4,1.9475149733320124e-4,2.5233886770321826e-4
Ceará,10-14,Mulheres,2026,2.1759653412252387e-4,1.8509456111729088e-4,2.5580574262325803e-4
Ceará,10-14,Mulheres,2027,2.1358535435083675e-4,1.7656260714294538e-4,2.583712617940649e-4
Ceará,10-14,Mulheres,2028,2.0964811676405507e-4,1.6879668541031355e-4,2.603862318497242e-4
Ceará,10-14,Mulheres,2029,2.0578345831015355e-4,1.616122689511634e-4,2.620273323857813e-4
Ceará,10-14,Mulheres,2030,2.019900410636424e-4,1.5489890019237547e-4,2.63397458847162e-4
Ceará,10-14,Mulheres,2031,1.982665517623812e-4,1.485836528118306e-4,2.645622503138187e-4
Ceará,10-14,Mulheres,2032,1.94611701352937e-4,1.4261491122599245e-4,2.6556630003063815e-4
Ceará,10-14,Mulheres,2033,1.9102422454431758e-4,1.3695417707398653e-4,2.664413393031806e-4
Ceará,10-14,Mulheres,2034,1.8750287936993688e-4,1.3157153196772563e-4,2.672107654765406e-4
Ceará,10-14,Mulheres,2035,1.8404644675764953e-4,1.2644294490041927e-4,2.678923255923318e-4
Ceará,10-14,Mulheres,2036,1.8065373010771698e-4,1.2154858529769873e-4,2.684997947273495e-4
Ceará,10-14,Mulheres,2037,1.7732355487854777e-4,1.1687171878214655e-4,2.69044071931359e-4
Ceará,10-14,Mulheres,2038,1.740547681800799e-4,1.1239795767347424e-4,2.6953392173042074e-4
Ceará,10-14,Mulheres,2039,1.7084623837465364e-4,1.0811473644395564e-4,2.699764909652223e-4
Ceará,10-14,Mulheres,2040,1.6769685468524538e-4,1.0401093482438195e-4,2.7037767825861293e-4
Ceará,10-14,Mulheres,2041,1.6460552681092275e-4,1.000766007161982e-4,2.7074240394653885e-4
Ceará,10-14,Mulheres,2042,1.615711845493861e-4,9.630274231124208e-5,2.710748110611626e-4
Ceará,10-14,Mulheres,2043,1.5859277742647193e-4,9.268116928543685e-5,2.713784174904075e-4
Ceará,10-14,Mulheres,2044,1.5566927433248172e-4,8.920436948451954e-5,2.7165623288674006e-4
Ceará,10-14,Mulheres,2045,1.5279966316521923e-4,8.586541173574191e-5,2.7191084968251303e-4
Ceará,10-14,Mulheres,2046,1.4998295047960347e-4,8.265786819887941e-5,2.7214451479008923e-4
Ceará,10-14,Mulheres,2047,1.4721816114374517e-4,7.957575154235997e-5,2.723591866928024e-4
Ceará,10-14,Mulheres,2048,1.445043380013588e-4,7.661346351652908e-5,2.725565813469049e-4
Ceará,10-14,Mulheres,2049,1.4184054154040205e-4,7.376575239519333e-5,2.727382094158031e-4
Ceará,10-14,Mulheres,2050,1.392258495678192e-4,7.10276773951945e-5,2.7290540671955733e-4
Ceará,10-14,Mulheres,2051,1.3665935689028473e-4,6.839457864396966e-5,2.7305935932266833e-4
Ceará,10-14,Mulheres,2052,1.3414017500082792e-4,6.586205160112999e-5,2.7320112434736237e-4
Ceará,10-14,Mulheres,2053,1.3166743177123714e-4,6.342592508852889e-5,2.733316473513889e-4
Ceará,10-14,Mulheres,2054,1.2924027115013392e-4,6.108224226903534e-5,2.7345177692383844e-4
Ceará,10-14,Mulheres,2055,1.2685785286661072e-4,5.882724405455265e-5,2.735622770123841e-4
Ceará,10-14,Mulheres,2056,1.2451935213933518e-4,5.665735453086597e-5,2.736638373885393e-4
Ceará,10-14,Mulheres,2057,1.2222395939101295e-4,5.45691680693076e-5,2.737570825753205e-4
Ceará,10-14,Mulheres,2058,1.1997087996811811e-4,5.255943785919878e-5,2.738425794979381e-4
Ceará,10-14,Mulheres,2059,1.177593338657861e-4,5.062506564508355e-5,2.739208440682861e-4
Ceará,10-14,Mulheres,2060,1.155885554577818e-4,4.876309249223686e-5,2.739923468747135e-4
Ceará,10-14,Mulheres,2061,1.1345779323144173e-4,4.6970690435258315e-5,2.740575181174211e-4
Ceará,10-14,Mulheres,2062,1.1136630952750588e-4,4.524515488960822e-5,2.741167519049606e-4
Ceará,10-14,Mulheres,2063,1.093133802847421e-4,4.35838977260797e-5,2.7417041000732666e-4
Ceará,10-14,Mulheres,2064,1.072982947892812e-4,4.1984440924501436e-5,2.7421882514502496e-4
Ceará,10-14,Mulheres,2065,1.0532035542857014e-4,4.044441073622152e-5,2.742623038803759e-4
Ceará,10-14,Mulheres,2066,1.0337887744986252e-4,3.896153229577873e-5,2.743011291666163e-4
Ceará,10-14,Mulheres,2067,1.014731887231612e-4,3.753362463108633e-5,2.743355626015987e-4
Ceará,10-14,Mulheres,2068,9.960262950852892e-5,3.615859602883291e-5,2.7436584642563357e-4
Ceará,10-14,Mulheres,2069,9.776655222769108e-5,3.4834439717930455e-5,2.743922052970427e-4
Ceará,10-14,Mulheres,2070,9.596432123984597e-5,3.355922983895033e-5,2.7441484787400636e-4
Ceará,15-19,Mulheres,2024,4.7201565304942313e-4,4.498133873767185e-4,4.953137967347324e-4
Ceará,15-19,Mulheres,2025,4.673239305781666e-4,4.359300359219492e-4,5.009786848688923e-4
Ceará,15-19,Mulheres,2026,4.626788427038881e-4,4.241879424401051e-4,5.046624150945449e-4
Ceará,15-19,Mulheres,2027,4.580799258898699e-4,4.135754035480306e-4,5.073735447105698e-4
Ceará,15-19,Mulheres,2028,4.535267212068379e-4,4.0370726095127627e-4,5.094941477246537e-4
Ceará,15-19,Mulheres,2029,4.4901877428716523e-4,3.9438904285116184e-4,5.112156722326504e-4
Ceará,15-19,Mulheres,2030,4.445556352795303e-4,3.8550678089903774e-4,5.126491222745702e-4
Ceará,15-19,Mulheres,2031,4.4013685880402577e-4,3.769870329916779e-4,5.138650338727999e-4
Ceará,15-19,Mulheres,2032,4.357620039077139e-4,3.687791961758218e-4,5.149111609840753e-4
Ceará,15-19,Mulheres,2033,4.3143063402062345e-4,3.608466027144782e-4,5.158213783121449e-4
Ceará,15-19,Mulheres,2034,4.271423169121841e-4,3.5316160675232026e-4,5.166205935433553e-4
Ceará,15-19,Mulheres,2035,4.228966246480938e-4,3.4570267937916336e-4,5.173276512057316e-4
Ceará,15-19,Mulheres,2036,4.1869313354761485e-4,3.384525959679464e-4,5.179571442747131e-4
Ceará,15-19,Mulheres,2037,4.145314241412946e-4,3.3139725491733733e-4,5.185205943950025e-4
Ceará,15-19,Mulheres,2038,4.104110811291063e-4,3.245248798551334e-4,5.190272486619562e-4
Ceará,15-19,Mulheres,2039,4.0633169333900585e-4,3.17825464425156e-4,5.194846338394142e-4
Ceará,15-19,Mulheres,2040,4.0229285368590073e-4,3.112903758993669e-4,5.198989517718479e-4
Ceará,15-19,Mulheres,2041,3.9829415913102665e-4,3.0491206587156787e-4,5.202753677340913e-4
Ceará,15-19,Mulheres,2042,3.943352106417281e-4,2.986838549999419e-4,5.206182247510046e-4
Ceará,15-19,Mulheres,2043,3.904156131516386e-4,2.9259977010192157e-4,5.209312055832295e-4
Ceará,15-19,Mulheres,2044,3.8653497552125656e-4,2.866544189912268e-4,5.212174569888326e-4
Ceará,15-19,Mulheres,2045,3.8269291049891337e-4,2.8084289299991675e-4,5.214796863176193e-4
Ceará,15-19,Mulheres,2046,3.788890346821291e-4,2.7516069012563436e-4,5.217202374976224e-4
Ceará,15-19,Mulheres,2047,3.751229684793528e-4,2.696036537605329e-4,5.219411514569059e-4
Ceará,15-19,Mulheres,2048,3.7139433607208226e-4,2.6416792334148687e-4,5.221442146407666e-4
Ceará,15-19,Mulheres,2049,3.6770276537736134e-4,2.588498942266575e-4,5.223309983189281e-4
Ceará,15-19,Mulheres,2050,3.640478880106493e-4,2.5364618478829204e-4,5.225028906925298e-4
Ceará,15-19,Mulheres,2051,3.604293392490594e-4,2.485536092044381e-4,5.226611233179142e-4
Ceará,15-19,Mulheres,2052,3.5684675799496293e-4,2.4356915479164233e-4,5.228067930048309e-4
Ceará,15-19,Mulheres,2053,3.532997867399552e-4,2.3868996298601243e-4,5.22940880081382e-4
Ceará,15-19,Mulheres,2054,3.497880715291793e-4,2.3391331327809206e-4,5.230642637199624e-4
Ceará,15-19,Mulheres,2055,3.4631126192600473e-4,2.2923660955641474e-4,5.231777348690324e-4
Ceará,15-19,Mulheres,2056,3.4286901097705725e-4,2.2465736842843374e-4,5.232820072217429e-4
Ceará,15-19,Mulheres,2057,3.394609751775959e-4,2.201732091749991e-4,5.233777265649685e-4
Ceará,15-19,Mulheres,2058,3.3608681443723454e-4,2.1578184506235753e-4,5.234654787844928e-4
Ceará,15-19,Mulheres,2059,3.3274619204600375e-4,2.1148107578862035e-4,5.235457967491291e-4
Ceará,15-19,Mulheres,2060,3.2943877464075127e-4,0.00020726878088333598,5.236191662548901e-4
Ceará,15-19,Mulheres,2061,3.2616423217187384e-4,2.0314291391181983e-4,5.236860311772772e-4
Ceará,15-19,Mulheres,2062,3.229222378703826e-4,1.9910149736225406e-4,5.237467979534419e-4
Ceará,15-19,Mulheres,2063,3.1971246821529384e-4,1.9514261811470572e-4,5.238018394948067e-4
Ceará,15-19,Mulheres,2064,3.165346029013452e-4,1.9126442340827802e-4,5.238514986137041e-4
Ceará,15-19,Mulheres,2065,3.1338832480703164e-4,1.8746511723645912e-4,5.238960910337135e-4
Ceará,15-19,Mulheres,2066,3.1027331996296e-4,1.8374295711203817e-4,5.239359080421059e-4
Ceará,15-19,Mulheres,2067,3.071892775205176e-4,1.8009625115221768e-4,5.239712188335336e-4
Ceará,15-19,Mulheres,2068,3.0413588972085247e-4,1.7652335544218406e-4,5.240022725864758e-4
Ceará,15-19,Mulheres,2069,3.011128518641619e-4,1.7302267164171964e-4,5.240293003076394e-4
Ceará,15-19,Mulheres,2070,2.981198622792862e-4,1.6959264480467893e-4,5.240525164742796e-4
Ceará,20-24,Mulheres,2024,5.641036400748032e-4,5.380861607261069e-4,5.913791135535594e-4
Ceará,20-24,Mulheres,2025,5.586077684943808e-4,5.218041766721024e-4,5.980071700697724e-4
Ceará,20-24,Mulheres,2026,5.531654413378594e-4,5.080253411583744e-4,6.023164214462225e-4
Ceará,20-24,Mulheres,2027,5.477761369399695e-4,4.955654533258851e-4,6.054875177175774e-4
Ceará,20-24,Mulheres,2028,5.424393387178501e-4,4.8397382559856863e-4,6.079676640048632e-4
Ceará,20-24,Mulheres,2029,5.371545351215336e-4,4.730229852316357e-4,6.099809176510467e-4
Ceará,20-24,Mulheres,2030,5.319212195849095e-4,4.625796845355668e-4,6.116571767062606e-4
Ceará,20-24,Mulheres,2031,5.267388904771715e-4,4.5255810380932977e-4,6.130789757286449e-4
Ceará,20-24,Mulheres,2032,5.216070510547329e-4,4.428991484785701e-4,6.143021874045879e-4
Ceará,20-24,Mulheres,2033,5.165252094136126e-4,0.00043356002773055693,6.15366442696102e-4
Ceará,20-24,Mulheres,2034,5.114928784422829e-4,4.2450850424108756e-4,6.16300879919686e-4
Ceará,20-24,Mulheres,2035,5.065095757749807e-4,4.1571949464903944e-4,6.171275431005192e-4
Ceará,20-24,Mulheres,2036,5.015748237454695e-4,4.0717294842516585e-4,6.178635019549594e-4
Ceará,20-24,Mulheres,2037,4.966881493412544e-4,3.988524656964902e-4,6.185222329395542e-4
Ceará,20-24,Mulheres,2038,4.918490841582404e-4,3.907443638262409e-4,6.191145515661913e-4
Ceará,20-24,Mulheres,2039,4.87057164355837e-4,3.828370278699224e-4,6.196492608623832e-4
Ceará,20-24,Mulheres,2040,4.823119306124961e-4,3.7512044688302077e-4,6.201336140007745e-4
Ceará,20-24,Mulheres,2041,4.776129280816834e-4,3.675858755258421e-4,6.205736516519726e-4
Ceará,20-24,Mulheres,2042,4.7295970634828245e-4,3.602255823095141e-4,6.209744527162793e-4
Ceará,20-24,Mulheres,2043,4.6835181938541866e-4,3.5303265909415445e-4,6.2134032382293e-4
Ceará,20-24,Mulheres,2044,4.637888255117076e-4,3.460008747432139e-4,6.21674944692456e-4
Ceará,20-24,Mulheres,2045,4.592702873489162e-4,3.391245611661238e-4,6.219814811296724e-4
Ceará,20-24,Mulheres,2046,4.5479577178004154e-4,3.3239852348880615e-4,6.222626739073622e-4
Ceará,20-24,Mulheres,2047,4.5036484990779304e-4,3.25817968451067e-4,6.225209094412819e-4
Ceará,20-24,Mulheres,2048,4.4597709701348233e-4,3.1937844674826706e-4,6.227582765387478e-4
Ceará,20-24,Mulheres,2049,4.4163209251631066e-4,3.1307580616437067e-4,6.229766123733505e-4
Ceará,20-24,Mulheres,2050,4.3732941993305765e-4,3.06906153144726e-4,6.231775400371158e-4
Ceará,20-24,Mulheres,2051,4.330686668381583e-4,3.008658210335276e-4,6.233624994448263e-4
Ceará,20-24,Mulheres,2052,4.2884942482416974e-4,2.94951343621381e-4,6.235327729447553e-4
Ceará,20-24,Mulheres,2053,4.246712894626264e-4,2.8915943295880194e-4,0.00062368950667967475
Ceará,20-24,Mulheres,2054,4.2053386026527233e-4,2.8348696062319563e-4,6.238337285102678e-4
Ceará,20-24,Mulheres,2055,4.1643674064567414e-4,2.7793094180168267e-4,6.239663631382779e-4
Ceará,20-24,Mulheres,2056,4.123795378812051e-4,2.724885216852838e-4,6.240882449335865e-4
Ceará,20-24,Mulheres,2057,4.08361863075404e-4,2.671569637723203e-4,6.242001288670613e-4
Ceará,20-24,Mulheres,2058,4.043833311206961e-4,2.619336397581983e-4,6.243026998717237e-4
Ceará,20-24,Mulheres,2059,4.0044356066148035e-4,2.568160207507176e-4,6.243965808928075e-4
Ceará,20-24,Mulheres,2060,3.9654217405757375e-4,2.5180166959879076e-4,6.244823398385525e-4
Ceará,20-24,Mulheres,2061,3.926787973480153e-4,2.468882341611086e-4,6.24560495604913e-4
Ceará,20-24,Mulheres,2062,3.8885306021521957e-4,2.420734413720991e-4,6.246315233165798e-4
Ceará,20-24,Mulheres,2063,3.8506459594947945e-4,2.3735509198725553e-4,6.246958589019744e-4
Ceará,20-24,Mulheres,2064,3.81313041413818e-4,2.3273105590987145e-4,6.247539030999127e-4
Ceará,20-24,Mulheres,2065,3.775980370091789e-4,2.2819926801741742e-4,6.248060249794622e-4
Ceará,20-24,Mulheres,2066,3.739192266399587e-4,2.2375772441901958e-4,6.248525650412826e-4
Ceará,20-24,Mulheres,2067,3.7027625767987234e-4,2.194044790863233e-4,6.248938379579215e-4
Ceará,20-24,Mulheres,2068,3.666687809381546e-4,2.1513764080896184e-4,6.249301350016099e-4
Ceará,20-24,Mulheres,2069,3.63096450626088e-4,2.109553704332273e-4,6.249617262007253e-4
Ceará,20-24,Mulheres,2070,3.5955892432385823e-4,2.068558783486871e-4,6.249888622599564e-4
Ceará,25-29,Mulheres,2024,6.260314223740241e-4,5.853163521765013e-4,6.695786651821786e-4
Ceará,25-29,Mulheres,2025,6.173631154336086e-4,5.602556007288049e-4,6.802916665216578e-4
Ceará,25-29,Mulheres,2026,6.088148336908557e-4,5.393048260402422e-4,6.872838584507055e-4
Ceará,25-29,Mulheres,2027,6.003849152239879e-4,5.205657655235451e-4,6.924428579470454e-4
Ceará,25-29,Mulheres,2028,5.920717211229297e-4,5.033109686412588e-4,6.964857608802205e-4
Ceará,25-29,Mulheres,2029,5.838736351706765e-4,4.8717020256949003e-4,6.99772728400385e-4
Ceará,25-29,Mulheres,2030,5.757890635290766e-4,4.7192442099556364e-4,7.025130104102142e-4
Ceará,25-29,Mulheres,2031,5.678164344289635e-4,4.5743089251480234e-4,7.048398096488155e-4
Ceará,25-29,Mulheres,2032,5.599541978645793e-4,4.435900251743791e-4,7.068434498338988e-4
Ceará,25-29,Mulheres,2033,5.52200825292229e-4,4.3032864072917274e-4,7.085880942916914e-4
Ceará,25-29,Mulheres,2034,5.445548093331063e-4,4.175907313847644e-4,7.101209822939934e-4
Ceará,25-29,Mulheres,2035,5.37014663480238e-4,4.053319865274873e-4,7.114778955971612e-4
Ceará,25-29,Mulheres,2036,5.295789218094798e-4,3.935163719830665e-4,7.126865726363214e-4
Ceará,25-29,Mulheres,2037,5.222461386945195e-4,3.821138970138528e-4,7.137689351597906e-4
Ceará,25-29,Mulheres,2038,5.15014888525824e-4,3.710991033896478e-4,7.147425929638237e-4
Ceará,25-29,Mulheres,2039,5.07883765433478e-4,3.6045001171995986e-4,7.15621891535104e-4
Ceará,25-29,Mulheres,2040,5.008513830138604e-4,3.501473674715646e-4,7.164186601724725e-4
Ceará,25-29,Mulheres,2041,4.939163740601056e-4,3.401740892451461e-4,7.171427580096421e-4
Ceará,25-29,Mulheres,2042,4.8707739029629695e-4,3.30514857065206e-4,7.178024801803279e-4
Ceará,25-29,Mulheres,2043,4.8033310211534005e-4,3.211557997670813e-4,7.184048650377039e-4
Ceará,25-29,Mulheres,2044,4.7368219832046623e-4,3.1208425390756795e-4,7.189559299975579e-4
Ceará,25-29,Mulheres,2045,4.671233858703152e-4,3.032885752041852e-4,7.194608549960847e-4
Ceará,25-29,Mulheres,2046,4.6065538962754705e-4,2.947579891591947e-4,7.19924126902287e-4
Ceará,25-29,Mulheres,2047,4.5427695211093543e-4,2.864824713285536e-4,7.203496544210115e-4
Ceará,25-29,Mulheres,2048,4.4798683325089313e-4,2.784526503069478e-4,7.207408604117559e-4
Ceará,25-29,Mulheres,2049,4.417838101483829e-4,2.706597283238232e-4,7.211007567247435e-4
Ceará,25-29,Mulheres,2050,4.356666768371664e-4,2.6309541563966074e-4,7.214320053615078e-4
Ceará,25-29,Mulheres,2051,4.296342440493454e-4,2.5575187586374874e-4,7.217369688353327e-4
Ceará,25-29,Mulheres,2052,4.2368533898414884e-4,2.4862167999476403e-4,7.220177519269179e-4
Ceará,25-29,Mulheres,2053,4.1781880507992203e-4,2.4169776748781438e-4,7.22276236528396e-4
Ceará,25-29,Mulheres,2054,4.120335017892727e-4,2.3497341302682149e-4,7.225141108936929e-4
Ceará,25-29,Mulheres,2055,4.0632830435732983e-4,2.2844219796436336e-4,7.227328943300518e-4
Ceará,25-29,Mulheres,2056,4.0070210360307513e-4,2.220979856069554e-4,7.229339581497825e-4
Ceará,25-29,Mulheres,2057,3.951538057036985e-4,2.1593489968976522e-4,7.23118543535357e-4
Ceará,25-29,Mulheres,2058,3.8968233198194267e-4,2.099473055134889e-4,7.232877768423116e-4
Ceará,25-29,Mulheres,2059,3.84286618696391e-4,2.0412979331675362e-4,7.234426827638645e-4
Ceará,25-29,Mulheres,2060,3.789656168346594e-4,1.9847716353664055e-4,7.235841957019981e-4
Ceará,25-29,Mulheres,2061,3.7371829190945135e-4,1.9298441367275587e-4,7.237131696269977e-4
Ceará,25-29,Mulheres,2062,3.6854362375743734e-4,1.8764672652042024e-4,7.238303866573593e-4
Ceará,25-29,Mulheres,2063,3.6344060634091896e-4,1.8245945957879892e-4,7.239365645518062e-4
Ceará,25-29,Mulheres,2064,3.5840824755223896e-4,1.774181354723381e-4,7.240323632726669e-4
Ceará,25-29,Mulheres,2065,3.534455690209e-4,1.725184332502704e-4,7.241183907535405e-4
Ceará,25-29,Mulheres,2066,3.4855160592335365e-4,1.677561804505296e-4,7.241952079826659e-4
Ceará,25-29,Mulheres,2067,3.437254067954236e-4,1.6312734583210902e-4,7.242633334957623e-4
Ceará,25-29,Mulheres,2068,3.389660333473257e-4,1.5862803269449011e-4,7.243232473575982e-4
Ceará,25-29,Mulheres,2069,3.342725602812498e-4,1.5425447271484873e-4,7.243753946994993e-4
Ceará,25-29,Mulheres,2070,3.2964407511146645e-4,1.500030202438087e-4,7.244201888700259e-4
Ceará,30-34,Mulheres,2024,8.235303976012083e-4,7.690093071137327e-4,8.819169150483395e-4
Ceará,30-34,Mulheres,2025,8.11917095480131e-4,7.354854595614539e-4,8.962915056484705e-4
Ceará,30-34,Mulheres,2026,8.004675624033402e-4,7.0748086643098e-4,9.05675826531281e-4
Ceará,30-34,Mulheres,2027,7.891794889243403e-4,6.824497368234798e-4,9.126009318104193e-4
Ceará,30-34,Mulheres,2028,7.780505981641065e-4,6.594160336206374e-4,9.180285319719572e-4
Ceará,30-34,Mulheres,2029,7.670786453518192e-4,6.37882736115392e-4,9.224417198341298e-4
Ceará,30-34,Mulheres,2030,7.562614173720808e-4,6.175555948018763e-4,9.261212046651683e-4
Ceará,30-34,Mulheres,2031,7.455967323185133e-4,5.982427335503676e-4,9.292456992245957e-4
Ceará,30-34,Mulheres,2032,7.350824390536569e-4,5.798101590252885e-4,9.319363998613656e-4
Ceará,30-34,Mulheres,2033,7.247164167750689e-4,5.62159328031739e-4,9.342794089750349e-4
Ceará,30-34,Mulheres,2034,7.144965745875453e-4,5.452147491212214e-4,9.363381235011878e-4
Ceará,30-34,Mulheres,2035,7.044208510813705e-4,5.289166402443901e-4,9.381605676254109e-4
Ceará,30-34,Mulheres,2036,6.944872139165212e-4,5.132163393115063e-4,9.397839728574645e-4
Ceará,30-34,Mulheres,2037,6.846936594127282e-4,4.980733078933549e-4,9.412377652254592e-4
Ceará,30-34,Mulheres,2038,6.750382121453208e-4,4.834531035240433e-4,9.425455841213539e-4
Ceará,30-34,Mulheres,2039,6.655189245467691e-4,4.6932596542574443e-4,9.437266879706982e-4
Ceará,30-34,Mulheres,2040,6.561338765138503e-4,4.556658022942484e-4,9.447969580808865e-4
Ceará,30-34,Mulheres,2041,6.468811750203483e-4,4.4244945145776216e-4,9.45769631348846e-4
Ceará,30-34,Mulheres,2042,6.377589537352195e-4,4.296561259079154e-4,9.466558453227181e-4
Ceará,30-34,Mulheres,2043,6.287653726461389e-4,4.1726699431220024e-4,9.474650505020271e-4
Ceará,30-34,Mulheres,2044,6.198986176883609e-4,4.052648570148561e-4,9.482053268632024e-4
Ceará,30-34,Mulheres,2045,6.111569003788084e-4,3.93633892540974e-4,9.488836300897375e-4
Ceará,30-34,Mulheres,2046,6.025384574553247e-4,3.823594566996114e-4,9.495059854054103e-4
Ceará,30-34,Mulheres,2047,5.940415505210101e-4,3.7142792148513523e-4,9.500776418057417e-4
Ceará,30-34,Mulheres,2048,5.856644656935786e-4,3.608265444789772e-4,9.506031959800272e-4
Ceará,30-34,Mulheres,2049,5.774055132596546e-4,3.505433619009035e-4,9.510866927695379e-4
Ceará,30-34,Mulheres,2050,5.692630273339477e-4,3.40567100195567e-4,9.515317072709687e-4
Ceará,30-34,Mulheres,2051,5.612353655232302e-4,3.3088710229065303e-4,9.519414124437803e-4
Ceará,30-34,Mulheres,2052,5.533209085950589e-4,3.214932655754932e-4,9.52318635167703e-4
Ceará,30-34,Mulheres,2053,5.455180601511632e-4,3.123759893230852e-4,9.526659030227059e-4
Ceará,30-34,Mulheres,2054,5.378252463054417e-4,3.0352612978201584e-4,9.529854835603274e-4
Ceará,30-34,Mulheres,2055,5.302409153664974e-4,2.949349615448811e-4,9.532794174552839e-4
Ceará,30-34,Mulheres,2056,5.227635375246541e-4,2.865941440895151e-4,9.535495466366998e-4
Ceará,30-34,Mulheres,2057,5.153916045433814e-4,2.7849569261212366e-4,9.537975382755989e-4
Ceará,30-34,Mulheres,2058,5.081236294550744e-4,2.7063195244422995e-4,9.54024905332654e-4
Ceará,30-34,Mulheres,2059,5.009581462611228e-4,2.6299557648040825e-4,9.542330242352028e-4
Ceará,30-34,Mulheres,2060,4.938937096362072e-4,2.5557950515012125e-4,9.544231501463108e-4
Ceará,30-34,Mulheres,2061,4.869288946367706e-4,2.4837694855134865e-4,9.545964302044336e-4
Ceará,30-34,Mulheres,2062,4.8006229641359605e-4,2.4138137043097126e-4,9.547539150449905e-4
Ceará,30-34,Mulheres,2063,4.732925299284383e-4,2.345864737509647e-4,9.548965688612738e-4
Ceará,30-34,Mulheres,2064,4.666182296746551e-4,2.279861876230909e-4,9.550252782184632e-4
Ceará,30-34,Mulheres,2065,4.600380494017732e-4,2.2157465543027206e-4,9.551408597992315e-4
Ceará,30-34,Mulheres,2066,4.5355066184394195e-4,2.1534622398177176e-4,9.552440672304995e-4
Ceará,30-34,Mulheres,2067,4.4715475845221483e-4,2.0929543357308788e-4,9.553355971172443e-4
Ceará,30-34,Mulheres,2068,4.408490491306051e-4,2.034170088410437e-4,9.55416094389767e-4
Ceará,30-34,Mulheres,2069,4.346322619758672e-4,1.9770585032081266e-4,9.554861570546689e-4
Ceará,30-34,Mulheres,2070,4.285031430209444e-4,1.9215702662510236e-4,9.555463404263632e-4
Ceará,35-39,Mulheres,2024,0.001076627823239241,9.781609459705717e-4,0.001185006899475763
Ceará,35-39,Mulheres,2025,0.0010554284754207776,9.189768890197642e-4,0.0012121406751775983
Ceará,35-39,Mulheres,2026,0.0010346465535114597,8.703559280649236e-4,0.0012299491003332258
Ceará,35-39,Mulheres,2027,0.0010142738381834534,8.275438794768551e-4,0.0012431382121679598
