ano,faixa_etaria,mx_previsto,local,sexo,ax,n,qx,px,lx,dx,Lx,Tx,ex
2053,10-14,2.4783632676274444e-4,Tocantins,Homens,2.5,5,0.0012384143236712495,0.9987615856763288,99869.52345420414,123.67984834390822,499038.41765016096,7002605.60157944,70.11754296385055
2053,15-19,0.0026627301319186417,Tocantins,Homens,2.5,5,0.013225610083388097,0.9867743899166119,99745.84360586024,1319.1996349697174,495431.21894187696,6503567.1839292785,65.20138532917458
2053,20-24,0.00321570076191184,Tocantins,Homens,2.5,5,0.015950275526649824,0.9840497244733502,98426.64397089052,1569.9320904991705,488208.38962820463,6008135.964987402,61.041763922828615
2053,25-29,0.002998480804890898,Tocantins,Homens,2.5,5,0.014880854135738504,0.9851191458642615,96856.71188039135,1441.3106015593544,480680.28289805836,5519927.575359197,56.990656281784304
2053,30-34,0.002988259154607179,Tocantins,Homens,2.5,5,0.014830502312280659,0.9851694976877193,95415.401278832,1415.0583292929048,473539.3605709277,5039247.292461138,52.81377246148102
2053,35-39,0.0034485246763182715,Tocantins,Homens,2.5,5,0.017095239989215378,0.9829047600107846,94000.34294953909,1606.9584217909205,465984.31869321817,4565707.931890211,48.57118377048004
2053,40-44,0.0030114866864152643,Tocantins,Homens,2.5,5,0.014944917382756951,0.9850550826172431,92393.38452774817,1380.8114984804909,458514.8938925397,4099723.613196993,44.372480066099726
2053,45-49,0.002893711202766471,Tocantins,Homens,2.5,5,0.014364638227426377,0.9856353617725736,91012.57302926769,1307.3626857126535,451794.4584320568,3641208.719304453,40.0077549519836
2053,50-54,0.002784952058733881,Tocantins,Homens,2.5,5,0.013828481151042507,0.9861715188489575,89705.21034355504,1240.486810386154,445424.83469180984,3189414.260872396,35.554392533694596
2053,55-59,0.004182211858201831,Tocantins,Homens,2.5,5,0.020694685394363987,0.979305314605636,88464.72353316889,1830.7496220183182,437746.7436107986,2743989.426180586,31.017894100485798
2053,60-64,0.00575933504775426,Tocantins,Homens,2.5,5,0.028387936149769356,0.9716120638502307,86633.97391115056,2459.3597197905265,427021.47025627655,2306242.682569788,26.620534398375945
2053,65-69,0.008573554871810607,Tocantins,Homens,2.5,5,0.04196823200904693,0.958031767990953,84174.61419136004,3532.6597376550126,412041.4216126626,1879221.2123135112,22.325272653360145
2053,70-74,0.013254020227948414,Tocantins,Homens,2.5,5,0.06414466443974375,0.9358553355602562,80641.95445370502,5172.751108198007,390277.89449803013,1467179.7907008484,18.193752875162865
2053,75-79,0.022308593716483492,Tocantins,Homens,2.5,5,0.1056506736941297,0.8943493263058703,75469.20334550702,7973.372176612083,357412.58628600487,1076901.8962028185,14.269421810014784
2053,80-84,0.04718117411566093,Tocantins,Homens,2.5,5,0.21101592306056147,0.7889840769394385,67495.83116889493,14242.69511684418,301872.41805236426,719489.3099168135,10.659759239299301
2053,85-89,0.10156117201710207,Tocantins,Homens,2.5,5,0.40498020055523387,0.5950197994447661,53253.13605205075,21566.465718554668,212349.5159638671,417616.89186444925,7.842108893948735
2053,90+,0.15436778589132932,Tocantins,Homens,2.5,5,0.5569147047140631,0.4430852952859369,31686.670333496084,17646.772652150834,205267.37590058218,205267.37590058218,6.478035519042635
2054,0,5.638342710600197e-4,Tocantins,Homens,0.046913464363982194,1,5.635314389281332e-4,0.9994364685610718,100000,56.35314389281332,99946.290577315,8015038.198619671,80.1503819861967
2054,1-4,1.0346872553108446e-4,Tocantins,Homens,1.6489924308312318,4,4.1377424915617535e-4,0.9995862257508438,99943.64685610718,41.35410743581569,399677.36360483087,7915091.908042356,79.19554826169218
2054,5-9,4.9313629855041645e-5,Tocantins,Homens,2.5,5,2.465377550962079e-4,0.9997534622449038,99902.29274867136,24.629686983221607,499449.8895258988,7515414.544437525,75.22764831177986
2054,10-14,2.4304679244521412e-4,Tocantins,Homens,2.5,5,0.0012144960138245765,0.9987855039861754,99877.66306168814,121.3010236585344,499085.06274929433,7015964.654911626,70.2455828444675
