Localidade,cod_IBGE,Código DataSUS,Ano,Taxa
Acreúna,5200134,520013,2012,9.58
Acreúna,5200134,520013,2013,14.6
Acreúna,5200134,520013,2014,23.89
Acreúna,5200134,520013,2015,18.8
Acreúna,5200134,520013,2016,16.0
Acreúna,5200134,520013,2017,14.76
Acreúna,5200134,520013,2018,18.66
Acreúna,5200134,520013,2019,23.53
Acreúna,5200134,520013,2020,19.76
Acreúna,5200134,520013,2021,8.37
Acreúna,5200134,520013,2022,25.32
Acreúna,5200134,520013,2023,7.52
Adelândia,5200159,520015,1996,24.39
Adelândia,5200159,520015,1997,16.84
Adelândia,5200159,520015,1998,16.84
Adelândia,5200159,520015,1999,16.84
Adelândia,5200159,520015,2000,16.84
Adelândia,5200159,520015,2001,23.26
Adelândia,5200159,520015,2002,16.84
Adelândia,5200159,520015,2003,16.84
Adelândia,5200159,520015,2004,16.84
Adelândia,5200159,520015,2005,16.84
Adelândia,5200159,520015,2006,27.78
Adelândia,5200159,520015,2007,16.84
Adelândia,5200159,520015,2008,16.84
Adelândia,5200159,520015,2009,16.84
Adelândia,5200159,520015,2010,16.84
Adelândia,5200159,520015,2011,16.84
Adelândia,5200159,520015,2012,16.84
Adelândia,5200159,520015,2013,16.84
Adelândia,5200159,520015,2014,16.84
Adelândia,5200159,520015,2015,16.84
Adelândia,5200159,520015,2016,16.84
Adelândia,5200159,520015,2017,16.84
Adelândia,5200159,520015,2018,37.04
Adelândia,5200159,520015,2019,41.67
Adelândia,5200159,520015,2020,16.84
Adelândia,5200159,520015,2021,0.0
Adelândia,5200159,520015,2022,16.84
Adelândia,5200159,520015,2023,16.84
Água Fria de Goiás,5200175,520017,1996,16.84
Água Fria de Goiás,5200175,520017,1997,20.0
Água Fria de Goiás,5200175,520017,1998,19.23
Água Fria de Goiás,5200175,520017,1999,45.45
Água Fria de Goiás,5200175,520017,2000,23.81
Água Fria de Goiás,5200175,520017,2001,22.22
Água Fria de Goiás,5200175,520017,2002,16.95
Água Fria de Goiás,5200175,520017,2003,16.84
Água Fria de Goiás,5200175,520017,2004,25.0
Água Fria de Goiás,5200175,520017,2005,21.28
Água Fria de Goiás,5200175,520017,2006,16.84
Água Fria de Goiás,5200175,520017,2007,16.84
Água Fria de Goiás,5200175,520017,2008,16.84
Água Fria de Goiás,5200175,520017,2009,16.84
Água Fria de Goiás,5200175,520017,2010,16.84
Água Fria de Goiás,5200175,520017,2011,16.84
Água Fria de Goiás,5200175,520017,2012,18.87
Água Fria de Goiás,5200175,520017,2013,19.61
Água Fria de Goiás,5200175,520017,2014,18.18
Água Fria de Goiás,5200175,520017,2015,16.84
Água Fria de Goiás,5200175,520017,2016,16.84
Água Fria de Goiás,5200175,520017,2017,16.84
Água Fria de Goiás,5200175,520017,2018,16.84
Água Fria de Goiás,5200175,520017,2019,16.84
Água Fria de Goiás,5200175,520017,2020,16.84
Água Fria de Goiás,5200175,520017,2021,20.41
Água Fria de Goiás,5200175,520017,2022,38.46
Água Fria de Goiás,5200175,520017,2023,16.84
Água Limpa,5200209,520020,1996,16.84
Água Limpa,5200209,520020,1997,16.84
Água Limpa,5200209,520020,1998,16.84
Água Limpa,5200209,520020,1999,16.84
Água Limpa,5200209,520020,2000,16.84
Água Limpa,5200209,520020,2001,16.84
Água Limpa,5200209,520020,2002,32.26
Água Limpa,5200209,520020,2003,16.84
Água Limpa,5200209,520020,2004,16.84
Água Limpa,5200209,520020,2005,16.84
Água Limpa,5200209,520020,2006,16.84
Água Limpa,5200209,520020,2007,16.84
Água Limpa,5200209,520020,2008,16.84
Água Limpa,5200209,520020,2009,16.84
Água Limpa,5200209,520020,2010,16.84
Água Limpa,5200209,520020,2011,16.84
Água Limpa,5200209,520020,2012,16.84
Água Limpa,5200209,520020,2013,16.84
Água Limpa,5200209,520020,2014,16.84
Água Limpa,5200209,520020,2015,16.84
Água Limpa,5200209,520020,2016,16.84
Água Limpa,5200209,520020,2017,45.45
Água Limpa,5200209,520020,2018,16.84
Água Limpa,5200209,520020,2019,16.84
Água Limpa,5200209,520020,2020,16.84
Água Limpa,5200209,520020,2021,16.84
Água Limpa,5200209,520020,2022,16.84
Água Limpa,5200209,520020,2023,40.0
Águas Lindas de Goiás,5200258,520025,1996,16.84
Águas Lindas de Goiás,5200258,520025,1997,32.65
Águas Lindas de Goiás,5200258,520025,1998,24.04
Águas Lindas de Goiás,5200258,520025,1999,22.23
Águas Lindas de Goiás,5200258,520025,2000,10.0
Águas Lindas de Goiás,5200258,520025,2001,21.65
Águas Lindas de Goiás,5200258,520025,2002,15.65
Águas Lindas de Goiás,5200258,520025,2003,16.94
Águas Lindas de Goiás,5200258,520025,2004,13.12
Águas Lindas de Goiás,5200258,520025,2005,12.78
Águas Lindas de Goiás,5200258,520025,2006,9.04
Águas Lindas de Goiás,5200258,520025,2007,10.46
Águas Lindas de Goiás,5200258,520025,2008,11.67
Águas Lindas de Goiás,5200258,520025,2009,17.29
Águas Lindas de Goiás,5200258,520025,2010,10.44
Águas Lindas de Goiás,5200258,520025,2011,13.32
Águas Lindas de Goiás,5200258,520025,2012,11.49
Águas Lindas de Goiás,5200258,520025,2013,13.15
Águas Lindas de Goiás,5200258,520025,2014,18.48
Águas Lindas de Goiás,5200258,520025,2015,9.73
Águas Lindas de Goiás,5200258,520025,2016,13.77
Águas Lindas de Goiás,5200258,520025,2017,12.46
Águas Lindas de Goiás,5200258,520025,2018,13.09
Águas Lindas de Goiás,5200258,520025,2019,15.21
Águas Lindas de Goiás,5200258,520025,2020,9.57
Águas Lindas de Goiás,5200258,520025,2021,11.64
Águas Lindas de Goiás,5200258,520025,2022,10.88
Águas Lindas de Goiás,5200258,520025,2023,11.24
Alexânia,5200308,520030,1996,15.62
Alexânia,5200308,520030,1997,10.7
Alexânia,5200308,520030,1998,10.26
Alexânia,5200308,520030,1999,9.62
Alexânia,5200308,520030,2000,20.69
Alexânia,5200308,520030,2001,20.57
Alexânia,5200308,520030,2002,19.28
Alexânia,5200308,520030,2003,9.8
Alexânia,5200308,520030,2004,20.11
Alexânia,5200308,520030,2005,23.75
Alexânia,5200308,520030,2006,25.91
Alexânia,5200308,520030,2007,11.8
Alexânia,5200308,520030,2008,8.06
Alexânia,5200308,520030,2009,6.23
Alexânia,5200308,520030,2010,19.94
Alexânia,5200308,520030,2011,8.52
Alexânia,5200308,520030,2012,14.62
Alexânia,5200308,520030,2013,23.68
Alexânia,5200308,520030,2014,15.0
Alexânia,5200308,520030,2015,9.64
Alexânia,5200308,520030,2016,22.17
Alexânia,5200308,520030,2017,11.44
Alexânia,5200308,520030,2018,9.66
Alexânia,5200308,520030,2019,18.22
Alexânia,5200308,520030,2020,2.43
Alexânia,5200308,520030,2021,12.56
Alexânia,5200308,520030,2022,17.46
Alexânia,5200308,520030,2023,5.04
Aloândia,5200506,520050,1996,16.84
Aloândia,5200506,520050,1997,16.84
Aloândia,5200506,520050,1998,16.84
Aloândia,5200506,520050,1999,16.84
Aloândia,5200506,520050,2000,16.84
Aloândia,5200506,520050,2001,16.84
Aloândia,5200506,520050,2002,16.84
Aloândia,5200506,520050,2003,41.67
Aloândia,5200506,520050,2004,16.84
Aloândia,5200506,520050,2005,16.84
Aloândia,5200506,520050,2006,16.84
Aloândia,5200506,520050,2007,16.84
Aloândia,5200506,520050,2008,16.84
Aloândia,5200506,520050,2009,16.84
Aloândia,5200506,520050,2010,16.84
Aloândia,5200506,520050,2011,16.84
Aloândia,5200506,520050,2012,16.84
Aloândia,5200506,520050,2013,16.84
Aloândia,5200506,520050,2014,16.84
Aloândia,5200506,520050,2015,16.84
Aloândia,5200506,520050,2016,16.84
Aloândia,5200506,520050,2017,16.84
Aloândia,5200506,520050,2018,16.84
Aloândia,5200506,520050,2019,16.84
Aloândia,5200506,520050,2020,16.84
Aloândia,5200506,520050,2021,0.0
Aloândia,5200506,520050,2022,16.84
Aloândia,5200506,520050,2023,16.84
Alto Horizonte,5200555,520055,1996,16.84
Alto Horizonte,5200555,520055,1997,16.84
Alto Horizonte,5200555,520055,1998,16.84
Alto Horizonte,5200555,520055,1999,16.84
Alto Horizonte,5200555,520055,2000,16.84
Alto Horizonte,5200555,520055,2001,23.26
Alto Horizonte,5200555,520055,2002,16.84
Alto Horizonte,5200555,520055,2003,16.84
Alto Horizonte,5200555,520055,2004,16.84
Alto Horizonte,5200555,520055,2005,33.33
Alto Horizonte,5200555,520055,2006,22.73
Alto Horizonte,5200555,520055,2007,16.84
Alto Horizonte,5200555,520055,2008,16.84
Alto Horizonte,5200555,520055,2009,30.77
Alto Horizonte,5200555,520055,2010,16.84
Alto Horizonte,5200555,520055,2011,16.84
Alto Horizonte,5200555,520055,2012,11.11
Alto Horizonte,5200555,520055,2013,16.84
Alto Horizonte,5200555,520055,2014,10.53
Alto Horizonte,5200555,520055,2015,19.23
Alto Horizonte,5200555,520055,2016,20.83
Alto Horizonte,5200555,520055,2017,16.84
Alto Horizonte,5200555,520055,2018,32.61
Alto Horizonte,5200555,520055,2019,9.01
Alto Horizonte,5200555,520055,2020,8.2
Alto Horizonte,5200555,520055,2021,0.0
Alto Horizonte,5200555,520055,2022,19.8
Alto Horizonte,5200555,520055,2023,15.5
Alto Paraíso de Goiás,5200605,520060,1996,9.01
Alto Paraíso de Goiás,5200605,520060,1997,24.69
Alto Paraíso de Goiás,5200605,520060,1998,20.41
Alto Paraíso de Goiás,5200605,520060,1999,25.32
Alto Paraíso de Goiás,5200605,520060,2000,31.91
Alto Paraíso de Goiás,5200605,520060,2001,16.84
Alto Paraíso de Goiás,5200605,520060,2002,9.09
Alto Paraíso de Goiás,5200605,520060,2003,45.87
Alto Paraíso de Goiás,5200605,520060,2004,34.88
Alto Paraíso de Goiás,5200605,520060,2005,31.91
Alto Paraíso de Goiás,5200605,520060,2006,9.8
Alto Paraíso de Goiás,5200605,520060,2007,16.84
Alto Paraíso de Goiás,5200605,520060,2008,16.84
Alto Paraíso de Goiás,5200605,520060,2009,16.84
Alto Paraíso de Goiás,5200605,520060,2010,30.93
Alto Paraíso de Goiás,5200605,520060,2011,33.71
Alto Paraíso de Goiás,5200605,520060,2012,20.2
Alto Paraíso de Goiás,5200605,520060,2013,19.8
Alto Paraíso de Goiás,5200605,520060,2014,22.22
Alto Paraíso de Goiás,5200605,520060,2015,9.26
Alto Paraíso de Goiás,5200605,520060,2016,15.15
Alto Paraíso de Goiás,5200605,520060,2017,6.9
Alto Paraíso de Goiás,5200605,520060,2018,8.26
Alto Paraíso de Goiás,5200605,520060,2019,17.7
Alto Paraíso de Goiás,5200605,520060,2020,28.78
Alto Paraíso de Goiás,5200605,520060,2021,14.18
Alto Paraíso de Goiás,5200605,520060,2022,12.74
Alto Paraíso de Goiás,5200605,520060,2023,7.46
Alvorada do Norte,5200803,520080,1996,16.13
Alvorada do Norte,5200803,520080,1997,7.19
Alvorada do Norte,5200803,520080,1998,16.84
Alvorada do Norte,5200803,520080,1999,16.84
Alvorada do Norte,5200803,520080,2000,15.27
Alvorada do Norte,5200803,520080,2001,16.67
Alvorada do Norte,5200803,520080,2002,12.58
Alvorada do Norte,5200803,520080,2003,20.94
Alvorada do Norte,5200803,520080,2004,6.49
Alvorada do Norte,5200803,520080,2005,16.22
Alvorada do Norte,5200803,520080,2006,16.84
Alvorada do Norte,5200803,520080,2007,12.82
Alvorada do Norte,5200803,520080,2008,6.02
Alvorada do Norte,5200803,520080,2009,13.33
Alvorada do Norte,5200803,520080,2010,16.84
Alvorada do Norte,5200803,520080,2011,20.0
Alvorada do Norte,5200803,520080,2012,34.01
Alvorada do Norte,5200803,520080,2013,16.84
Alvorada do Norte,5200803,520080,2014,7.46
Alvorada do Norte,5200803,520080,2015,7.58
Alvorada do Norte,5200803,520080,2016,7.87
Alvorada do Norte,5200803,520080,2017,22.06
Alvorada do Norte,5200803,520080,2018,7.87
Alvorada do Norte,5200803,520080,2019,20.13
Alvorada do Norte,5200803,520080,2020,14.08
Alvorada do Norte,5200803,520080,2021,22.9
Alvorada do Norte,5200803,520080,2022,9.62
Alvorada do Norte,5200803,520080,2023,7.94
Amaralina,5200829,520082,1996,16.84
Amaralina,5200829,520082,1997,16.84
Amaralina,5200829,520082,1998,16.84
Amaralina,5200829,520082,1999,16.84
Amaralina,5200829,520082,2000,38.46
Amaralina,5200829,520082,2001,16.84
Amaralina,5200829,520082,2002,27.78
Amaralina,5200829,520082,2003,35.71
Amaralina,5200829,520082,2004,30.3
Amaralina,5200829,520082,2005,16.84
Amaralina,5200829,520082,2006,16.84
Amaralina,5200829,520082,2007,16.84
Amaralina,5200829,520082,2008,16.84
Amaralina,5200829,520082,2009,16.84
Amaralina,5200829,520082,2010,16.84
Amaralina,5200829,520082,2011,16.84
Amaralina,5200829,520082,2012,16.84
Amaralina,5200829,520082,2013,16.84
Amaralina,5200829,520082,2014,16.84
Amaralina,5200829,520082,2015,16.84
Amaralina,5200829,520082,2016,16.84
Amaralina,5200829,520082,2017,16.84
Amaralina,5200829,520082,2018,16.84
Amaralina,5200829,520082,2019,37.04
Amaralina,5200829,520082,2020,16.84
Amaralina,5200829,520082,2021,0.0
Amaralina,5200829,520082,2022,16.84
Amaralina,5200829,520082,2023,16.84
Americano do Brasil,5200852,520085,1996,15.38
Americano do Brasil,5200852,520085,1997,13.7
Americano do Brasil,5200852,520085,1998,10.75
Americano do Brasil,5200852,520085,1999,7.46
Americano do Brasil,5200852,520085,2000,35.29
Americano do Brasil,5200852,520085,2001,16.84
Americano do Brasil,5200852,520085,2002,12.99
Americano do Brasil,5200852,520085,2003,32.26
Americano do Brasil,5200852,520085,2004,16.84
Americano do Brasil,5200852,520085,2005,16.84
Americano do Brasil,5200852,520085,2006,18.18
Americano do Brasil,5200852,520085,2007,16.84
Americano do Brasil,5200852,520085,2008,16.84
Americano do Brasil,5200852,520085,2009,15.87
Americano do Brasil,5200852,520085,2010,28.17
Americano do Brasil,5200852,520085,2011,28.57
Americano do Brasil,5200852,520085,2012,16.84
Americano do Brasil,5200852,520085,2013,25.32
Americano do Brasil,5200852,520085,2014,16.84
Americano do Brasil,5200852,520085,2015,16.84
Americano do Brasil,5200852,520085,2016,20.83
Americano do Brasil,5200852,520085,2017,35.71
Americano do Brasil,5200852,520085,2018,12.35
Americano do Brasil,5200852,520085,2019,24.1
Americano do Brasil,5200852,520085,2020,16.84
Americano do Brasil,5200852,520085,2021,0.0
Americano do Brasil,5200852,520085,2022,16.84
Americano do Brasil,5200852,520085,2023,16.84
Amorinópolis,5200902,520090,1996,16.84
Amorinópolis,5200902,520090,1997,16.84
Amorinópolis,5200902,520090,1998,16.84
Amorinópolis,5200902,520090,1999,16.84
Amorinópolis,5200902,520090,2000,45.45
Amorinópolis,5200902,520090,2001,15.15
Amorinópolis,5200902,520090,2002,16.84
Amorinópolis,5200902,520090,2003,16.84
Amorinópolis,5200902,520090,2004,16.84
Amorinópolis,5200902,520090,2005,21.28
Amorinópolis,5200902,520090,2006,22.22
Amorinópolis,5200902,520090,2007,25.64
Amorinópolis,5200902,520090,2008,16.84
Amorinópolis,5200902,520090,2009,16.84
Amorinópolis,5200902,520090,2010,21.28
Amorinópolis,5200902,520090,2011,24.39
Amorinópolis,5200902,520090,2012,16.84
Amorinópolis,5200902,520090,2013,16.84
Amorinópolis,5200902,520090,2014,16.84
Amorinópolis,5200902,520090,2015,16.84
Amorinópolis,5200902,520090,2016,16.84
Amorinópolis,5200902,520090,2017,16.84
Amorinópolis,5200902,520090,2018,16.84
Amorinópolis,5200902,520090,2019,27.03
Amorinópolis,5200902,520090,2020,16.84
Amorinópolis,5200902,520090,2021,0.0
Amorinópolis,5200902,520090,2022,16.84
Amorinópolis,5200902,520090,2023,16.84
Anápolis,5201108,520110,1996,21.58
Anápolis,5201108,520110,1997,24.77
Anápolis,5201108,520110,1998,21.75
Anápolis,5201108,520110,1999,22.29
Anápolis,5201108,520110,2000,21.57
Anápolis,5201108,520110,2001,15.34
Anápolis,5201108,520110,2002,16.66
Anápolis,5201108,520110,2003,14.33
Anápolis,5201108,520110,2004,16.62
Anápolis,5201108,520110,2005,14.89
Anápolis,5201108,520110,2006,11.28
Anápolis,5201108,520110,2007,12.64
Anápolis,5201108,520110,2008,11.91
Anápolis,5201108,520110,2009,11.14
Anápolis,5201108,520110,2010,12.91
Anápolis,5201108,520110,2011,11.46
Anápolis,5201108,520110,2012,14.86
Anápolis,5201108,520110,2013,12.61
Anápolis,5201108,520110,2014,12.56
Anápolis,5201108,520110,2015,11.21
Anápolis,5201108,520110,2016,11.76
Anápolis,5201108,520110,2017,12.42
Anápolis,5201108,520110,2018,11.67
Anápolis,5201108,520110,2019,14.65
Anápolis,5201108,520110,2020,11.02
Anápolis,5201108,520110,2021,10.93
Anápolis,5201108,520110,2022,15.03
Anápolis,5201108,520110,2023,12.53
Anhanguera,5201207,520120,1996,16.84
Anhanguera,5201207,520120,1997,16.84
Anhanguera,5201207,520120,1998,16.84
Anhanguera,5201207,520120,1999,16.84
Anhanguera,5201207,520120,2000,16.84
Anhanguera,5201207,520120,2001,16.84
Anhanguera,5201207,520120,2002,16.84
Anhanguera,5201207,520120,2003,16.84
Anhanguera,5201207,520120,2004,16.84
Anhanguera,5201207,520120,2005,16.84
Anhanguera,5201207,520120,2006,16.84
Anhanguera,5201207,520120,2007,16.84
Anhanguera,5201207,520120,2008,16.84
Anhanguera,5201207,520120,2009,16.84
Anhanguera,5201207,520120,2010,16.84
Anhanguera,5201207,520120,2011,16.84
Anhanguera,5201207,520120,2012,16.84
Anhanguera,5201207,520120,2013,16.84
Anhanguera,5201207,520120,2014,16.84
Anhanguera,5201207,520120,2015,16.84
Anhanguera,5201207,520120,2016,16.84
Anhanguera,5201207,520120,2017,16.84
Anhanguera,5201207,520120,2018,16.84
Anhanguera,5201207,520120,2019,16.84
Anhanguera,5201207,520120,2020,16.84
Anhanguera,5201207,520120,2021,0.0
Anhanguera,5201207,520120,2022,16.84
Anhanguera,5201207,520120,2023,16.84
Anicuns,5201306,520130,1996,15.2
Anicuns,5201306,520130,1997,19.32
Anicuns,5201306,520130,1998,3.62
Anicuns,5201306,520130,1999,3.21
Anicuns,5201306,520130,2000,18.73
Anicuns,5201306,520130,2001,16.84
Anicuns,5201306,520130,2002,10.49
Anicuns,5201306,520130,2003,7.25
Anicuns,5201306,520130,2004,10.87
Anicuns,5201306,520130,2005,6.97
Anicuns,5201306,520130,2006,7.33
Anicuns,5201306,520130,2007,27.78
Anicuns,5201306,520130,2008,7.72
Anicuns,5201306,520130,2009,11.76
Anicuns,5201306,520130,2010,19.32
Anicuns,5201306,520130,2011,9.35
Anicuns,5201306,520130,2012,26.91
Anicuns,5201306,520130,2013,9.39
Anicuns,5201306,520130,2014,16.84
Anicuns,5201306,520130,2015,8.62
Anicuns,5201306,520130,2016,4.13
Anicuns,5201306,520130,2017,10.2
Anicuns,5201306,520130,2018,16.84
Anicuns,5201306,520130,2019,9.57
Anicuns,5201306,520130,2020,5.24
Anicuns,5201306,520130,2021,38.46
Anicuns,5201306,520130,2022,13.64
Anicuns,5201306,520130,2023,20.51
Aparecida de Goiânia,5201405,520140,1996,17.46
Aparecida de Goiânia,5201405,520140,1997,23.92
Aparecida de Goiânia,5201405,520140,1998,17.94
Aparecida de Goiânia,5201405,520140,1999,17.27
Aparecida de Goiânia,5201405,520140,2000,16.32
Aparecida de Goiânia,5201405,520140,2001,17.39
Aparecida de Goiânia,5201405,520140,2002,20.98
Aparecida de Goiânia,5201405,520140,2003,15.68
Aparecida de Goiânia,5201405,520140,2004,14.49
Aparecida de Goiânia,5201405,520140,2005,15.81
Aparecida de Goiânia,5201405,520140,2006,18.02
Aparecida de Goiânia,5201405,520140,2007,15.75
Aparecida de Goiânia,5201405,520140,2008,13.07
Aparecida de Goiânia,5201405,520140,2009,12.15
Aparecida de Goiânia,5201405,520140,2010,12.76
Aparecida de Goiânia,5201405,520140,2011,15.09
Aparecida de Goiânia,5201405,520140,2012,14.04
Aparecida de Goiânia,5201405,520140,2013,16.64
Aparecida de Goiânia,5201405,520140,2014,13.33
Aparecida de Goiânia,5201405,520140,2015,13.16
Aparecida de Goiânia,5201405,520140,2016,13.17
Aparecida de Goiânia,5201405,520140,2017,15.45
Aparecida de Goiânia,5201405,520140,2018,12.28
Aparecida de Goiânia,5201405,520140,2019,15.86
Aparecida de Goiânia,5201405,520140,2020,14.15
Aparecida de Goiânia,5201405,520140,2021,13.85
Aparecida de Goiânia,5201405,520140,2022,15.4
Aparecida de Goiânia,5201405,520140,2023,14.52
Aparecida do Rio Doce,5201454,520145,1996,16.84
Aparecida do Rio Doce,5201454,520145,1997,16.84
Aparecida do Rio Doce,5201454,520145,1998,16.84
Aparecida do Rio Doce,5201454,520145,1999,16.84
Aparecida do Rio Doce,5201454,520145,2000,16.84
Aparecida do Rio Doce,5201454,520145,2001,33.33
Aparecida do Rio Doce,5201454,520145,2002,33.33
Aparecida do Rio Doce,5201454,520145,2003,16.84
Aparecida do Rio Doce,5201454,520145,2004,16.84
Aparecida do Rio Doce,5201454,520145,2005,23.81
Aparecida do Rio Doce,5201454,520145,2006,16.84
Aparecida do Rio Doce,5201454,520145,2007,16.84
Aparecida do Rio Doce,5201454,520145,2008,16.84
Aparecida do Rio Doce,5201454,520145,2009,16.84
Aparecida do Rio Doce,5201454,520145,2010,16.84
Aparecida do Rio Doce,5201454,520145,2011,16.84
Aparecida do Rio Doce,5201454,520145,2012,16.84
Aparecida do Rio Doce,5201454,520145,2013,16.84
Aparecida do Rio Doce,5201454,520145,2014,16.84
Aparecida do Rio Doce,5201454,520145,2015,16.84
Aparecida do Rio Doce,5201454,520145,2016,16.84
Aparecida do Rio Doce,5201454,520145,2017,16.84
Aparecida do Rio Doce,5201454,520145,2018,32.26
Aparecida do Rio Doce,5201454,520145,2019,16.84
Aparecida do Rio Doce,5201454,520145,2020,16.84
Aparecida do Rio Doce,5201454,520145,2021,0.0
Aparecida do Rio Doce,5201454,520145,2022,16.84
Aparecida do Rio Doce,5201454,520145,2023,16.84
Aporé,5201504,520150,1996,31.75
Aporé,5201504,520150,1997,13.16
Aporé,5201504,520150,1998,16.84
Aporé,5201504,520150,1999,16.84
Aporé,5201504,520150,2000,16.84
Aporé,5201504,520150,2001,14.93
Aporé,5201504,520150,2002,14.29
Aporé,5201504,520150,2003,17.86
Aporé,5201504,520150,2004,16.84
Aporé,5201504,520150,2005,16.84
Aporé,5201504,520150,2006,25.32
Aporé,5201504,520150,2007,46.88
Aporé,5201504,520150,2008,20.0
Aporé,5201504,520150,2009,16.84
Aporé,5201504,520150,2010,16.84
Aporé,5201504,520150,2011,19.61
Aporé,5201504,520150,2012,15.15
Aporé,5201504,520150,2013,14.29
Aporé,5201504,520150,2014,16.84
Aporé,5201504,520150,2015,16.84
Aporé,5201504,520150,2016,15.62
Aporé,5201504,520150,2017,16.84
Aporé,5201504,520150,2018,15.87
Aporé,5201504,520150,2019,29.41
Aporé,5201504,520150,2020,39.22
Aporé,5201504,520150,2021,14.49
Aporé,5201504,520150,2022,14.08
Aporé,5201504,520150,2023,15.87
Araçu,5201603,520160,1996,32.79
Araçu,5201603,520160,1997,31.75
Araçu,5201603,520160,1998,13.89
Araçu,5201603,520160,1999,16.67
Araçu,5201603,520160,2000,46.51
Araçu,5201603,520160,2001,16.84
Araçu,5201603,520160,2002,16.84
Araçu,5201603,520160,2003,16.84
Araçu,5201603,520160,2004,16.84
Araçu,5201603,520160,2005,19.61
Araçu,5201603,520160,2006,16.84
Araçu,5201603,520160,2007,29.41
Araçu,5201603,520160,2008,16.84
Araçu,5201603,520160,2009,16.84
Araçu,5201603,520160,2010,16.84
Araçu,5201603,520160,2011,16.84
Araçu,5201603,520160,2012,23.81
Araçu,5201603,520160,2013,16.84
Araçu,5201603,520160,2014,16.84
Araçu,5201603,520160,2015,16.84
Araçu,5201603,520160,2016,16.84
Araçu,5201603,520160,2017,17.54
Araçu,5201603,520160,2018,46.51
Araçu,5201603,520160,2019,16.84
Araçu,5201603,520160,2020,16.84
Araçu,5201603,520160,2021,0.0
Araçu,5201603,520160,2022,16.84
Araçu,5201603,520160,2023,27.78
Aragarças,5201702,520170,1996,16.67
Aragarças,5201702,520170,1997,18.87
Aragarças,5201702,520170,1998,15.34
Aragarças,5201702,520170,1999,18.94
Aragarças,5201702,520170,2000,8.55
Aragarças,5201702,520170,2001,8.96
Aragarças,5201702,520170,2002,24.65
Aragarças,5201702,520170,2003,20.69
Aragarças,5201702,520170,2004,27.52
Aragarças,5201702,520170,2005,40.13
Aragarças,5201702,520170,2006,12.01
Aragarças,5201702,520170,2007,21.58
Aragarças,5201702,520170,2008,20.27
Aragarças,5201702,520170,2009,6.62
Aragarças,5201702,520170,2010,12.62
Aragarças,5201702,520170,2011,17.75
Aragarças,5201702,520170,2012,10.45
Aragarças,5201702,520170,2013,14.18
Aragarças,5201702,520170,2014,9.74
Aragarças,5201702,520170,2015,26.32
Aragarças,5201702,520170,2016,11.86
Aragarças,5201702,520170,2017,16.46
Aragarças,5201702,520170,2018,11.9
Aragarças,5201702,520170,2019,8.3
Aragarças,5201702,520170,2020,15.08
Aragarças,5201702,520170,2021,27.15
Aragarças,5201702,520170,2022,25.38
Aragarças,5201702,520170,2023,26.18
Aragoiânia,5201801,520180,1996,9.9
Aragoiânia,5201801,520180,1997,21.98
Aragoiânia,5201801,520180,1998,30.0
Aragoiânia,5201801,520180,1999,26.79
Aragoiânia,5201801,520180,2000,10.0
Aragoiânia,5201801,520180,2001,26.55
Aragoiânia,5201801,520180,2002,16.84
Aragoiânia,5201801,520180,2003,10.31
Aragoiânia,5201801,520180,2004,39.6
Aragoiânia,5201801,520180,2005,36.7
Aragoiânia,5201801,520180,2006,16.84
Aragoiânia,5201801,520180,2007,16.84
Aragoiânia,5201801,520180,2008,25.97
Aragoiânia,5201801,520180,2009,17.54
Aragoiânia,5201801,520180,2010,20.41
Aragoiânia,5201801,520180,2011,9.09
Aragoiânia,5201801,520180,2012,42.74
Aragoiânia,5201801,520180,2013,15.75
Aragoiânia,5201801,520180,2014,16.84
Aragoiânia,5201801,520180,2015,16.84
Aragoiânia,5201801,520180,2016,7.58
Aragoiânia,5201801,520180,2017,7.87
Aragoiânia,5201801,520180,2018,7.35
Aragoiânia,5201801,520180,2019,22.56
Aragoiânia,5201801,520180,2020,16.84
Aragoiânia,5201801,520180,2021,19.35
Aragoiânia,5201801,520180,2022,14.93
Aragoiânia,5201801,520180,2023,9.71
Araguapaz,5202155,520215,1996,13.33
Araguapaz,5202155,520215,1997,18.99
Araguapaz,5202155,520215,1998,7.63
Araguapaz,5202155,520215,1999,11.76
Araguapaz,5202155,520215,2000,40.65
Araguapaz,5202155,520215,2001,17.86
Araguapaz,5202155,520215,2002,6.76
Araguapaz,5202155,520215,2003,8.47
Araguapaz,5202155,520215,2004,9.62
Araguapaz,5202155,520215,2005,38.46
Araguapaz,5202155,520215,2006,26.09
Araguapaz,5202155,520215,2007,32.61
Araguapaz,5202155,520215,2008,16.84
Araguapaz,5202155,520215,2009,10.42
Araguapaz,5202155,520215,2010,26.67
Araguapaz,5202155,520215,2011,34.88
Araguapaz,5202155,520215,2012,40.54
Araguapaz,5202155,520215,2013,16.84
Araguapaz,5202155,520215,2014,21.28
Araguapaz,5202155,520215,2015,19.61
Araguapaz,5202155,520215,2016,16.84
Araguapaz,5202155,520215,2017,21.74
Araguapaz,5202155,520215,2018,10.99
Araguapaz,5202155,520215,2019,18.52
Araguapaz,5202155,520215,2020,39.22
Araguapaz,5202155,520215,2021,0.0
Araguapaz,5202155,520215,2022,44.44
Araguapaz,5202155,520215,2023,16.84
Arenópolis,5202353,520235,1996,16.84
Arenópolis,5202353,520235,1997,16.84
Arenópolis,5202353,520235,1998,14.08
